Team,ATS Record,Cover %,MOV,ATS +/-
Mercyhurst,4-1-1,80.0%,6.4,+6.1
Utah Tech,18-5-1,78.3%,6.7,+5.1
Queens,18-7-1,72.0%,4.1,+1.7
St. Thomas,16-7-0,69.6%,9.5,+4.2
Maryland ES,29-15-1,65.9%,-4.5,+1.9
Florida A&M,23-13-0,63.9%,-9.9,+2.1
UC Riverside,51-31-1,62.2%,1.2,+1.8
TX-Arlington,44-27-0,62.0%,2.7,+2.6
St Marys,48-30-2,61.5%,13.9,+3.2
NC Central,30-20-4,60.0%,9.0,+1.5
Manhattan,54-36-1,60.0%,-2.7,+0.6
W Georgia,3-2-0,60.0%,0.0,+3.8
Furman,94-64-4,59.5%,7.6,+1.9
IPFW,72-50-3,59.0%,5.1,+2.0
Portland St,30-21-1,58.8%,8.8,+1.0
Oakland,51-36-0,58.6%,3.1,+0.7
Jacksonville,49-35-1,58.3%,2.8,+2.0
U Penn,32-23-1,58.2%,-0.4,+0.3
Wichita St,111-80-5,58.1%,9.3,+1.5
S Mississippi,40-29-2,58.0%,0.0,+1.8
S Alabama,41-30-0,57.8%,0.6,+0.2
Maine,64-47-3,57.7%,-7.4,+0.6
Jksnville St,49-36-2,57.7%,1.9,+2.7
NC-Grnsboro,87-64-2,57.6%,6.1,+2.4
Drexel,46-34-4,57.5%,1.5,+2.1
Coppin St,31-23-1,57.4%,-12.8,+2.4
SE Louisiana,47-35-1,57.3%,-0.7,+0.6
N Florida,49-37-2,57.0%,2.4,+2.0
Oregon,74-56-0,56.9%,8.3,+0.8
Neb Omaha,58-44-2,56.9%,-0.9,+0.9
Norfolk St,29-22-1,56.9%,1.2,+2.6
Jackson St,25-19-1,56.8%,-6.1,+1.9
W Kentucky,51-39-3,56.7%,4.1,+0.2
Arizona,64-49-4,56.6%,15.5,+2.8
NC-Asheville,56-43-2,56.6%,5.2,+1.6
Arkansas St,45-35-1,56.3%,-0.9,+0.3
TX A&M-Com,9-7-0,56.3%,0.3,-0.9
St Bonavent,113-89-7,55.9%,4.5,+1.4
Colgate,76-60-0,55.9%,4.1,+0.9
Virginia,95-75-5,55.9%,8.1,-0.4
Davidson,109-87-2,55.6%,6.2,+1.6
Toledo,129-103-1,55.6%,6.1,+1.2
Portland,30-24-0,55.6%,0.0,+0.4
Michigan St,111-89-2,55.5%,8.3,+0.7
Houston,101-81-3,55.5%,12.3,+2.7
Sam Hous St,51-41-2,55.4%,6.5,+0.7
S Dakota St,58-47-0,55.2%,7.4,+2.0
VCU,116-94-2,55.2%,6.3,+1.1
S Florida,106-86-6,55.2%,-3.1,+0.3
Villanova,117-95-3,55.2%,10.0,+1.0
Penn St,112-91-4,55.2%,1.1,+0.9
Kansas St,115-94-4,55.0%,0.5,+0.6
Indiana St,112-92-6,54.9%,2.9,+1.2
Nevada,108-89-3,54.8%,5.0,+0.9
Boise St,104-86-4,54.7%,7.7,+2.0
Lg Beach St,47-39-3,54.7%,-3.0,-0.7
Vermont,66-55-2,54.6%,10.3,+0.5
Niagara,43-36-1,54.4%,-0.7,+1.3
NC-Wilmgton,44-37-4,54.3%,3.3,0.0
Troy,38-32-1,54.3%,5.0,+1.6
Creighton,118-100-3,54.1%,6.3,+1.3
Miss State,125-106-4,54.1%,2.8,+0.7
Kansas City,33-28-1,54.1%,-1.2,+1.8
Lipscomb,53-45-0,54.1%,3.6,+1.1
Mercer,80-68-3,54.1%,2.1,+0.5
Marist,47-40-1,54.0%,-3.0,+0.8
Texas A&M,110-94-2,53.9%,2.9,+0.4
Baylor,90-77-5,53.9%,7.5,+1.2
Prairie View,21-18-2,53.9%,-7.0,+0.8
UC Davis,35-30-3,53.9%,2.9,-0.1
Providence,113-97-1,53.8%,3.6,+0.7
Cal Baptist,36-31-0,53.7%,7.1,+0.9
Stetson,44-38-4,53.7%,-6.0,-0.9
High Point,61-53-1,53.5%,2.5,-0.5
E Washingtn,31-27-1,53.5%,2.8,+1.1
GA Tech,112-98-3,53.3%,-1.6,+0.1
Utah,64-56-5,53.3%,9.1,+2.3
TX Southern,32-28-2,53.3%,-5.8,+0.3
