Team,Over Record,Over %,Under %,Total +/-
Denver,189-140-4,57.5%,42.6%,+1.8
Washington,307-244-8,55.7%,44.3%,+1.7
Minnesota,243-195-3,55.5%,44.5%,+2.1
San Antonio,234-203-7,53.6%,46.5%,+0.7
Utah,205-179-7,53.4%,46.6%,+2.8
Atlanta,257-232-6,52.6%,47.4%,+1.6
Indiana,241-219-7,52.4%,47.6%,+1.7
LA Lakers,240-221-3,52.1%,47.9%,+0.2
Portland,256-241-6,51.5%,48.5%,+0.1
Memphis,245-231-3,51.5%,48.5%,+0.8
Chicago,273-261-6,51.1%,48.9%,+1.2
Toronto,191-184-3,50.9%,49.1%,+0.2
Philadelphia,209-204-6,50.6%,49.4%,+0.1
Orlando,285-289-6,49.7%,50.4%,-0.2
New Orleans,250-255-5,49.5%,50.5%,+0.4
Phoenix,228-233-6,49.5%,50.5%,+0.2
Brooklyn,274-284-7,49.1%,50.9%,+0.7
LA Clippers,155-161-7,49.1%,51.0%,+1.1
Houston,192-201-4,48.9%,51.2%,+0.4
Detroit,269-284-10,48.6%,51.4%,+0.3
Miami,200-213-1,48.4%,51.6%,-0.7
New York,243-260-8,48.3%,51.7%,+0.2
Sacramento,247-267-7,48.1%,52.0%,+0.1
Dallas,224-245-5,47.8%,52.2%,+0.1
Milwaukee,131-144-2,47.6%,52.4%,-0.7
Golden State,121-134-3,47.5%,52.6%,-0.7
Cleveland,176-195-1,47.4%,52.6%,-0.5
Charlotte,262-293-5,47.2%,52.8%,-0.9
Okla City,169-197-3,46.2%,53.8%,-1.3
Boston,102-125-3,44.9%,55.1%,-1.3
