Team,Over Record,Over %,Under %,Total +/-
Washington,233-183-7,56.0%,44.0%,+2.4
New Orleans,237-189-4,55.6%,44.4%,+1.9
Atlanta,233-200-4,53.8%,46.2%,+2.5
Boston,256-221-5,53.7%,46.3%,+1.1
Milwaukee,241-208-3,53.7%,46.3%,+1.5
Denver,238-208-5,53.4%,46.6%,+2.0
San Antonio,223-199-3,52.8%,47.2%,+1.2
Portland,224-201-7,52.7%,47.3%,+2.0
Toronto,236-214-3,52.4%,47.6%,+0.6
Sacramento,215-195-7,52.4%,47.6%,+1.5
Cleveland,240-218-7,52.4%,47.6%,+1.1
Okla City,231-210-8,52.4%,47.6%,+1.0
Miami,235-215-3,52.2%,47.8%,+1.3
Philadelphia,226-215-3,51.3%,48.8%,+0.4
Minnesota,222-213-3,51.0%,49.0%,-0.6
Detroit,207-203-6,50.5%,49.5%,+0.2
Indiana,223-219-3,50.5%,49.6%,+0.8
Houston,213-211-12,50.2%,49.8%,+0.1
Phoenix,219-217-3,50.2%,49.8%,-0.2
Utah,214-217-4,49.7%,50.4%,+0.9
Golden State,229-246-9,48.2%,51.8%,-0.9
LA Clippers,205-228-9,47.3%,52.7%,0.0
Memphis,201-224-8,47.3%,52.7%,-0.5
Brooklyn,199-224-3,47.0%,53.0%,-1.7
New York,203-234-3,46.5%,53.6%,+0.3
LA Lakers,198-229-2,46.4%,53.6%,-1.9
Orlando,190-223-3,46.0%,54.0%,-0.7
Chicago,187-233-4,44.5%,55.5%,-1.5
Charlotte,181-229-4,44.2%,55.9%,-0.8
Dallas,191-243-6,44.0%,56.0%,-1.0
