Team,Over Record,Over %,Under %,Total +/-
Denver,430-347-11,55.3%,44.7%,+2.5
Indiana,459-408-17,52.9%,47.1%,+0.7
Milwaukee,464-420-14,52.5%,47.5%,+0.8
Sacramento,512-469-17,52.2%,47.8%,+1.6
Atlanta,498-457-10,52.2%,47.9%,+1.3
San Antonio,370-341-13,52.0%,48.0%,+1.3
Minnesota,520-481-19,52.0%,48.1%,+1.1
LA Lakers,451-426-6,51.4%,48.6%,+0.3
Houston,416-393-15,51.4%,48.6%,+1.0
Boston,414-393-5,51.3%,48.7%,+0.6
Utah,429-414-11,50.9%,49.1%,+0.7
Washington,513-496-19,50.8%,49.2%,+0.6
New Orleans,478-465-8,50.7%,49.3%,+0.5
Toronto,455-446-6,50.5%,49.5%,+0.7
Okla City,417-415-13,50.1%,49.9%,+0.6
Miami,409-412-9,49.8%,50.2%,-0.5
LA Clippers,423-426-11,49.8%,50.2%,+0.5
Portland,453-457-8,49.8%,50.2%,+0.5
Golden State,403-411-4,49.5%,50.5%,+0.7
Detroit,481-492-10,49.4%,50.6%,+0.2
Dallas,384-394-10,49.4%,50.6%,+0.5
Charlotte,480-497-18,49.1%,50.9%,+0.5
Cleveland,425-441-9,49.1%,50.9%,0.0
Philadelphia,460-480-15,48.9%,51.1%,-0.1
Chicago,435-454-11,48.9%,51.1%,+0.4
Brooklyn,479-500-15,48.9%,51.1%,+0.4
Orlando,466-499-18,48.3%,51.7%,-0.4
New York,483-521-7,48.1%,51.9%,0.0
Phoenix,412-446-12,48.0%,52.0%,-0.4
Memphis,421-467-9,47.4%,52.6%,-0.4
