Team,ATS Record,Cover %,MOV,ATS +/-
New Haven,3-0-0,100.0%,8.0,+9.0
W Georgia,7-4-0,63.6%,-12.9,+0.2
UCSD,50-33-1,60.2%,7.8,+2.7
Maryland ES,36-25-2,59.0%,-4.5,-0.2
SC Upstate,47-33-2,58.8%,-3.2,+1.1
Florida A&M,44-31-0,58.7%,-3.9,+0.8
UConn,130-92-5,58.6%,8.9,+1.6
Indiana St,95-68-5,58.3%,4.2,+1.8
Oakland,102-76-3,57.3%,3.1,+0.3
Kansas City,59-44-1,57.3%,1.1,+0.5
Lafayette,52-39-1,57.1%,-3.8,+0.1
N Alabama,57-43-2,57.0%,2.7,+2.0
Omaha,77-59-0,56.6%,-0.9,+1.0
Utah Valley,91-70-1,56.5%,4.7,+2.2
Furman,115-89-4,56.4%,7.4,+1.3
Sam Houston,80-62-3,56.3%,5.1,+1.6
Nebraska,89-69-1,56.3%,3.2,+1.3
Nevada,125-97-5,56.3%,6.4,+1.1
VCU,130-102-4,56.0%,7.4,+1.2
Toledo,117-92-0,56.0%,6.6,+1.2
Clemson,113-89-4,55.9%,6.3,+1.7
Yale,96-76-7,55.8%,7.1,+1.2
Kansas St,102-81-1,55.7%,4.1,+1.3
Louisiana Tech,107-85-3,55.7%,6.3,+0.2
Houston,156-124-8,55.7%,12.8,+2.0
S Carolina St,44-35-3,55.7%,-4.2,+0.7
Navy,70-56-1,55.6%,2.6,+0.5
NC Central,65-52-2,55.6%,4.6,+0.1
Hofstra,112-90-2,55.5%,5.6,+0.8
UCF,102-82-2,55.4%,3.7,+1.3
Southern,62-50-1,55.4%,4.6,+1.7
N Florida,64-52-3,55.2%,-0.2,+0.5
Iowa St,107-87-3,55.2%,8.5,+1.6
UC Irvine,124-101-8,55.1%,7.0,+0.9
Kennesaw St,54-44-2,55.1%,-1.0,+0.8
Robert Morris,65-53-1,55.1%,1.4,+0.7
Longwood,71-58-1,55.0%,3.6,+0.7
Canisius,67-55-4,54.9%,-0.3,+0.1
Charleston So,45-37-3,54.9%,-0.9,+1.9
Villanova,142-117-4,54.8%,9.1,+0.8
Saint Peter's,86-71-0,54.8%,0.5,+0.7
Samford,86-71-3,54.8%,3.9,+1.0
Missouri St,87-72-3,54.7%,3.7,+0.9
Middle Tenn,99-82-3,54.7%,3.3,+0.9
Jacksonville St,88-73-6,54.7%,4.0,+1.0
Morehead St,94-78-2,54.7%,3.3,+0.9
UT Martin,71-59-2,54.6%,0.8,-0.4
Delaware St,30-25-0,54.6%,-4.8,+0.9
Texas A&M-CC,72-60-2,54.6%,2.8,+0.9
CS Fullerton,73-61-3,54.5%,1.0,+1.7
Jackson St,55-46-2,54.5%,1.2,+1.0
N Colorado,92-77-4,54.4%,3.8,+1.0
Vermont,105-88-5,54.4%,9.0,+0.2
Creighton,125-105-4,54.4%,7.2,+1.2
S Florida,70-59-5,54.3%,0.0,+0.5
Penn St,91-77-6,54.2%,2.7,+0.4
LIU,39-33-1,54.2%,-0.5,+1.2
Belmont,125-106-7,54.1%,8.3,+0.4
Grambling,66-56-2,54.1%,0.8,+1.1
Seton Hall,107-91-3,54.0%,4.1,+0.8
E Washington,95-81-2,54.0%,4.1,+0.5
Tarleton St,41-35-1,54.0%,3.3,+1.7
Colgate,89-76-1,53.9%,5.6,+1.2
Saint Joseph's,83-71-1,53.9%,1.0,+0.2
Michigan St,133-114-3,53.9%,9.0,+0.8
Utah St,112-96-5,53.9%,8.6,+1.8
Arkansas St,84-72-1,53.9%,0.5,+0.5
E Tennessee St,107-92-3,53.8%,5.7,+0.8
Lipscomb,91-79-1,53.5%,4.5,+1.3
NC Wilmington,100-87-5,53.5%,4.5,+0.8
Auburn,123-107-4,53.5%,7.5,+0.5
Providence,108-94-0,53.5%,3.0,+0.7
North Dakota,71-62-1,53.4%,-1.2,+1.6
Mercyhurst,8-7-1,53.3%,-3.1,-0.3
St Thomas,40-35-0,53.3%,5.7,+0.9
Oregon,131-115-3,53.3%,6.6,+0.2
N Texas,99-87-5,53.2%,5.5,+0.9
UCLA,120-106-5,53.1%,7.8,+1.2
South Dakota,86-76-3,53.1%,0.9,-0.7
Rutgers,78-69-4,53.1%,3.6,+1.1
N Illinois,61-54-0,53.0%,-1.3,-0.3
Merrimack,53-47-2,53.0%,1.6,+1.1
CS Northridge,62-55-1,53.0%,-1.2,-0.2
Arkansas,116-103-3,53.0%,5.8,+0.2
Abl Christian,72-64-3,52.9%,4.3,+0.6
Utah Tech,27-24-1,52.9%,-1.2,-0.6
Chattanooga,100-89-3,52.9%,4.5,+0.2
Vanderbilt,83-74-1,52.9%,3.7,+0.5
South Carolina,92-82-4,52.9%,1.7,-0.7
N Iowa,93-83-4,52.8%,3.0,+0.5
Long Beach St,75-67-4,52.8%,-2.1,-0.3
New Orleans,47-42-1,52.8%,-2.6,-0.6
NW State,48-43-2,52.8%,-3.3,+1.1
S Alabama,87-78-2,52.7%,1.9,-0.3
California,69-62-3,52.7%,1.0,-0.1
E Kentucky,79-71-3,52.7%,0.3,-0.1
Cleveland St,79-71-5,52.7%,0.2,+0.1
Loyola Chi,110-99-2,52.6%,5.8,+0.2
S Dakota St,111-100-4,52.6%,7.0,+0.6
Lamar,51-46-3,52.6%,1.5,+0.9
Illinois Chicago,72-65-3,52.6%,-0.7,+0.3
Xavier,118-107-2,52.4%,5.5,+0.1
Towson,87-79-4,52.4%,3.5,+0.6
Colorado St,101-92-1,52.3%,4.5,+0.9
Virginia,126-115-5,52.3%,8.0,-0.2
VMI,46-42-4,52.3%,-4.0,+0.3
Pittsburgh,82-75-5,52.2%,4.6,+0.8
Marshall,94-86-2,52.2%,3.4,+0.3
Baylor,118-108-5,52.2%,9.5,+0.5
Jacksonville,60-55-1,52.2%,-2.7,-0.2
Princeton,84-77-2,52.2%,7.2,+1.3
Evansville,61-56-0,52.1%,0.6,+0.5
UTEP,73-67-4,52.1%,0.3,-0.8
Miami,98-90-4,52.1%,5.6,-0.1
Stanford,86-79-5,52.1%,2.3,+0.4
Monmouth,87-80-1,52.1%,1.2,0.0
UT Arlington,87-80-3,52.1%,3.8,+0.5
Texas A&M,104-96-2,52.0%,5.8,+0.6
Grand Canyon,92-85-2,52.0%,8.3,+0.9
Queens,27-25-0,51.9%,0.5,+0.3
Green Bay,68-63-0,51.9%,-1.0,0.0
