Team,ATS Record,Cover %,MOV,ATS +/-
Mercyhurst,17-9-1,65.4%,-7.4,+2.9
Lipscomb,82-51-2,61.7%,-6.6,+2.4
SE Louisiana,92-61-1,60.1%,-8.9,+0.8
UT Arlington,111-78-4,58.7%,-6.2,+2.2
Florida A&M,117-83-0,58.5%,-11.0,+1.7
Arizona,96-69-1,58.2%,-3.0,+1.3
Gardner-Webb,86-62-0,58.1%,-7.6,+1.8
Colgate,48-35-3,57.8%,-8.3,+1.9
Jacksonville St,187-138-10,57.5%,-6.8,+1.5
Miami,202-150-8,57.4%,-4.8,+1.5
Tennessee,152-113-3,57.4%,-3.7,+1.9
Purdue FW,124-94-3,56.9%,-6.4,+1.0
Oakland,125-95-3,56.8%,-8.0,+0.6
NC Central,70-54-3,56.5%,-11.0,+0.5
N Florida,97-75-2,56.4%,-10.8,+1.2
Robert Morris,99-77-2,56.3%,-8.0,+0.5
Gonzaga,62-49-1,55.9%,-2.8,+2.0
Jackson St,87-69-3,55.8%,-12.2,+0.7
Charleston,131-104-6,55.7%,-4.8,+1.7
S Carolina St,106-85-5,55.5%,-12.8,+0.8
Memphis,132-106-4,55.5%,-4.3,+1.3
E Kentucky,183-147-7,55.5%,-7.9,+1.0
Princeton,124-100-5,55.4%,-6.3,+1.0
Norfolk St,73-59-2,55.3%,-10.1,+0.8
Yale,145-118-11,55.1%,-7.4,+1.4
E Tennessee St,109-89-4,55.1%,-6.4,+1.2
Creighton,129-106-4,54.9%,-3.3,+1.8
Marquette,172-142-5,54.8%,-5.0,+0.7
Cornell,194-161-11,54.7%,-7.7,+1.3
Temple,177-147-8,54.6%,-5.2,+1.1
Wisconsin,139-116-12,54.5%,-3.0,+1.8
Coastal Car,100-84-5,54.4%,-5.9,+0.6
Hofstra,162-137-17,54.2%,-5.9,+1.2
Manhattan,210-178-7,54.1%,-6.7,+0.3
Lehigh,80-68-0,54.1%,-7.3,+1.2
Notre Dame,190-162-5,54.0%,-4.7,+1.4
Canisius,224-191-18,54.0%,-7.2,+0.5
NW State,96-82-3,53.9%,-12.3,+0.1
Presbyterian,104-89-3,53.9%,-9.4,+0.2
Campbell,78-67-2,53.8%,-5.3,+1.5
Kentucky,87-75-2,53.7%,-2.5,+2.1
UAB,167-144-6,53.7%,-4.7,+1.5
Seton Hall,211-182-3,53.7%,-6.0,+0.7
Saint Peter's,212-183-11,53.7%,-7.0,+0.8
Texas A&M-CC,75-65-2,53.6%,-8.0,+1.4
Xavier,128-111-9,53.6%,-3.1,+1.5
W Kentucky,159-138-3,53.5%,-5.8,+1.0
Providence,215-187-5,53.5%,-4.8,+1.5
Wofford,185-161-3,53.5%,-7.7,+0.9
Kent St,148-129-7,53.4%,-4.3,+1.4
Army,78-68-3,53.4%,-6.9,+0.3
Radford,64-56-4,53.3%,-7.2,+1.9
Kansas City,128-112-4,53.3%,-8.1,+1.1
SC Upstate,115-101-3,53.2%,-9.6,+0.6
Siena,198-174-6,53.2%,-6.0,+0.9
Mississippi St,182-160-11,53.2%,-6.1,+0.4
Stony Brook,83-73-2,53.2%,-7.9,+0.6
UConn,109-96-3,53.2%,-4.2,+1.1
Texas,151-133-3,53.2%,-4.8,+0.7
Omaha,131-116-2,53.0%,-9.9,-0.1
Duke,35-31-2,53.0%,-0.9,+3.1
Milwaukee,212-188-11,53.0%,-7.5,+0.8
Louisiana Tech,168-149-7,53.0%,-6.8,+0.2
Oregon,161-143-4,53.0%,-5.0,+1.2
Troy,181-161-8,52.9%,-6.4,+1.2
Penn St,255-227-10,52.9%,-7.4,+0.7
Niagara,212-189-4,52.9%,-6.4,+0.7
Weber St,148-132-1,52.9%,-6.8,+0.1
Harvard,139-124-5,52.9%,-6.9,+0.8
Idaho,261-233-12,52.8%,-8.1,+0.7
N Illinois,269-241-15,52.8%,-8.9,0.0
E Texas A&M,39-35-2,52.7%,-10.4,-0.1
Prairie View,79-71-3,52.7%,-12.3,+0.7
Stetson,100-90-6,52.6%,-9.9,+0.2
Villanova,130-117-5,52.6%,-3.8,+1.4
Arkansas St,202-182-10,52.6%,-6.8,+0.5
Hampton,112-101-1,52.6%,-8.0,+0.6
Santa Clara,215-194-13,52.6%,-7.8,+0.1
Florida St,195-176-5,52.6%,-6.6,+0.5
Boise St,165-149-5,52.6%,-5.2,+1.0
Wright St,177-160-9,52.5%,-6.3,+0.6
South Dakota,117-106-3,52.5%,-7.8,+0.1
Southern,64-58-4,52.5%,-13.1,+0.5
Georgia Tech,245-222-7,52.5%,-6.6,+0.6
Long Beach St,239-217-11,52.4%,-8.9,0.0
Maine,99-90-4,52.4%,-10.6,+0.2
S Alabama,200-182-5,52.4%,-6.7,+0.5
UMBC,78-71-2,52.4%,-7.1,+1.7
Monmouth,113-103-4,52.3%,-8.8,0.0
Butler,151-138-9,52.3%,-5.5,+0.3
Belmont,58-53-2,52.3%,-5.6,+1.1
N Texas,209-191-10,52.3%,-8.8,+0.4
UCSD,35-32-2,52.2%,-5.0,+1.9
N Colorado,118-108-6,52.2%,-6.9,+1.1
Michigan St,107-98-4,52.2%,-3.9,+0.9
Saint Louis,205-188-2,52.2%,-6.7,+0.5
S Dakota St,74-68-3,52.1%,-5.9,+1.1
Clemson,162-149-10,52.1%,-6.6,+0.4
Portland St,191-176-12,52.0%,-7.0,+0.7
Miami OH,230-212-13,52.0%,-6.3,+0.8
Towson,206-190-10,52.0%,-8.7,+0.4
N Iowa,181-167-6,52.0%,-5.0,+0.8
Dayton,131-121-3,52.0%,-3.9,+1.7
Fresno St,198-183-8,52.0%,-6.2,+0.9
NC A&T,93-86-2,52.0%,-10.4,+0.4
Illinois Chicago,257-238-9,51.9%,-7.5,+0.1
UC Irvine,165-153-10,51.9%,-6.3,+1.1
Delaware,209-194-8,51.9%,-7.7,-0.1
Utah Valley,71-66-1,51.8%,-6.5,+1.6
App State,186-173-12,51.8%,-7.0,+0.8
UC Riverside,233-217-13,51.8%,-8.3,+0.2
San Diego,233-217-6,51.8%,-8.2,+0.8
