Team,ATS Record,Cover %,MOV,ATS +/-
San Antonio,521-446-21,53.9%,6.7,+0.7
Golden State,513-449-20,53.3%,5.6,+0.6
Okla City,506-443-16,53.3%,4.8,+0.8
Utah,478-430-22,52.6%,4.5,+0.7
Denver,493-449-15,52.3%,5.9,+0.6
Indiana,486-447-28,52.1%,4.0,+0.8
Memphis,482-444-15,52.1%,2.5,+0.3
New Orleans,455-446-16,50.5%,1.0,-0.2
Portland,458-452-13,50.3%,2.0,0.0
Philadelphia,461-456-18,50.3%,1.3,-0.2
Miami,488-496-23,49.6%,4.4,-0.2
New York,454-462-10,49.6%,0.4,-0.3
Atlanta,464-475-8,49.4%,1.4,-0.5
Toronto,452-463-19,49.4%,2.8,0.0
Boston,490-504-22,49.3%,5.4,0.0
Detroit,457-473-17,49.1%,1.6,-0.2
Cleveland,475-493-13,49.1%,3.5,-0.1
Charlotte,410-426-15,49.0%,-0.8,0.0
LA Clippers,457-478-9,48.9%,3.6,-0.2
Chicago,452-474-11,48.8%,1.5,-0.6
Houston,451-478-18,48.6%,4.2,+0.1
Dallas,457-485-23,48.5%,4.6,-0.2
Milwaukee,444-474-19,48.4%,3.0,-0.4
Phoenix,453-484-12,48.4%,3.1,-0.5
Orlando,435-468-19,48.2%,1.2,-0.4
LA Lakers,453-496-18,47.7%,3.5,0.0
Brooklyn,425-485-19,46.7%,-0.5,-1.1
Washington,418-482-19,46.4%,0.1,-0.2
Sacramento,406-472-24,46.2%,0.0,-0.9
Minnesota,404-506-11,44.4%,0.8,-0.9
