Team,ATS Record,Cover %,MOV,ATS +/-
Cleveland,14-4-0,77.8%,12.4,+4.0
LA Clippers,14-5-0,73.7%,9.5,+4.8
Okla City,10-5-1,66.7%,15.3,+3.7
Indiana,9-5-0,64.3%,6.9,+3.2
Chicago,12-7-0,63.2%,0.4,+1.1
San Antonio,10-6-0,62.5%,1.9,+4.9
Houston,10-6-0,62.5%,5.0,+3.2
Brooklyn,13-8-0,61.9%,-4.2,+1.4
Minnesota,11-8-0,57.9%,8.8,+3.9
Toronto,9-7-1,56.3%,-3.7,-0.6
Detroit,10-8-1,55.6%,2.6,+2.9
New York,11-9-0,55.0%,4.0,-1.4
Washington,11-10-0,52.4%,-7.1,+1.0
Atlanta,12-11-0,52.2%,-1.7,+0.9
Golden State,10-10-1,50.0%,5.6,-1.1
Sacramento,9-9-2,50.0%,6.8,+3.7
Milwaukee,9-9-1,50.0%,3.0,-1.7
Charlotte,6-6-1,50.0%,-2.9,+2.0
Portland,9-9-0,50.0%,-1.6,+2.2
Utah,5-5-0,50.0%,-7.8,-0.7
Phoenix,6-7-0,46.2%,1.8,-0.7
Dallas,6-7-0,46.2%,-0.8,-1.0
Miami,6-7-0,46.2%,0.0,-0.9
LA Lakers,9-11-0,45.0%,2.1,-0.4
Boston,6-11-0,35.3%,10.0,-2.4
Orlando,6-11-1,35.3%,-1.9,-3.8
Denver,5-10-0,33.3%,4.7,-1.5
Memphis,5-11-0,31.3%,2.8,-0.3
New Orleans,4-9-1,30.8%,-11.9,-3.5
Philadelphia,4-14-0,22.2%,-4.4,-3.2
