Team,Over Record,Over %,Under %,Total +/-
Washington,186-146-6,56.0%,44.0%,+2.2
Phoenix,217-183-4,54.3%,45.8%,+0.9
Memphis,221-189-8,53.9%,46.1%,+1.4
Detroit,163-149-7,52.2%,47.8%,+1.1
Orlando,179-165-4,52.0%,48.0%,+0.3
Portland,206-194-6,51.5%,48.5%,+1.0
Minnesota,214-202-0,51.4%,48.6%,+0.5
Toronto,254-242-9,51.2%,48.8%,+0.3
Cleveland,247-238-6,50.9%,49.1%,+0.6
Utah,225-217-6,50.9%,49.1%,+1.3
Milwaukee,273-269-3,50.4%,49.6%,+1.1
Denver,269-268-3,50.1%,49.9%,+0.3
Golden State,294-294-11,50.0%,50.0%,-0.2
New York,192-194-7,49.7%,50.3%,+0.7
Philadelphia,222-227-9,49.4%,50.6%,+0.3
Charlotte,162-166-3,49.4%,50.6%,+0.3
Atlanta,196-201-4,49.4%,50.6%,+0.4
New Orleans,179-185-3,49.2%,50.8%,+0.2
Boston,301-314-7,48.9%,51.1%,+0.3
LA Lakers,205-219-3,48.4%,51.7%,-0.4
Chicago,173-185-3,48.3%,51.7%,+0.6
Miami,241-258-1,48.3%,51.7%,+0.1
San Antonio,206-222-4,48.1%,51.9%,-0.8
LA Clippers,241-261-11,48.0%,52.0%,-0.5
Okla City,243-267-7,47.7%,52.4%,-0.8
Houston,212-235-8,47.4%,52.6%,-1.2
Brooklyn,166-186-4,47.2%,52.8%,+0.1
Sacramento,166-191-7,46.5%,53.5%,-0.7
Dallas,197-231-5,46.0%,54.0%,-0.9
Indiana,202-248-4,44.9%,55.1%,-0.7
