Team,Over Record,Over %,Under %,Total +/-
Queens,25-13-0,65.8%,34.2%,+1.1
New Orleans,52-28-0,65.0%,35.0%,+4.9
Utah Tech,19-11-0,63.3%,36.7%,+3.9
E Texas A&M,12-7-0,63.2%,36.8%,+9.2
N Colorado,43-26-0,62.3%,37.7%,+4.5
Prairie View,26-16-1,61.9%,38.1%,+4.7
Oral Roberts,55-34-0,61.8%,38.2%,+2.3
Northeastern,41-26-0,61.2%,38.8%,+2.6
UL Monroe,48-31-0,60.8%,39.2%,+3.4
St Francis PA,49-32-0,60.5%,39.5%,+2.9
Milwaukee,52-35-0,59.8%,40.2%,+5.6
Winthrop,74-50-2,59.7%,40.3%,+4.9
Youngstown St,62-42-0,59.6%,40.4%,+3.7
Niagara,44-30-0,59.5%,40.5%,+5.1
Cornell,32-22-1,59.3%,40.7%,+5.2
S Dakota St,61-42-1,59.2%,40.8%,+4.4
E Washington,36-25-0,59.0%,41.0%,+2.0
Grand Canyon,38-27-1,58.5%,41.5%,0.0
AR-Pine Bluff,30-22-1,57.7%,42.3%,+6.9
Bellarmine,30-22-0,57.7%,42.3%,+2.0
Morgan St,34-25-0,57.6%,42.4%,+2.8
Wake Forest,120-89-4,57.4%,42.6%,+1.5
Oakland,51-38-1,57.3%,42.7%,+4.5
Hou Christian,51-38-1,57.3%,42.7%,+5.9
Oregon St,64-48-0,57.1%,42.9%,+0.6
Cal Poly,40-30-1,57.1%,42.9%,+3.6
S Carolina St,40-30-0,57.1%,42.9%,+2.2
Denver,57-43-1,57.0%,43.0%,+3.0
Auburn,130-99-1,56.8%,43.2%,+1.9
Loyola MD,84-64-2,56.8%,43.2%,+0.4
Yale,34-26-1,56.7%,43.3%,+3.4
S Utah,35-27-2,56.5%,43.6%,+1.8
Delaware,35-27-1,56.5%,43.6%,+0.4
Penn,27-21-2,56.3%,43.8%,+2.9
Kennesaw St,46-36-0,56.1%,43.9%,+2.3
McNeese,47-37-0,56.0%,44.1%,+1.2
South Dakota,62-49-2,55.9%,44.1%,+2.4
Utah Valley,43-34-0,55.8%,44.2%,+2.6
Pacific,39-31-1,55.7%,44.3%,+2.0
Green Bay,54-43-1,55.7%,44.3%,+2.5
Purdue FW,74-59-0,55.6%,44.4%,+0.8
Florida St,105-84-5,55.6%,44.4%,+0.5
Long Beach St,50-40-3,55.6%,44.4%,+2.5
Coppin St,35-28-0,55.6%,44.4%,+0.6
J Madison,51-41-1,55.4%,44.6%,+3.8
N Dakota St,41-33-0,55.4%,44.6%,+3.2
