Team,ATS Record,Cover %,MOV,ATS +/-
Boston,301-247-10,54.9%,4.9,+0.6
Okla City,264-222-7,54.3%,2.5,+0.7
Philadelphia,251-219-10,53.4%,0.5,+0.2
Dallas,270-238-9,53.2%,0.2,+0.8
New York,251-223-8,53.0%,-0.5,+0.9
Utah,250-229-7,52.2%,1.2,+0.6
LA Clippers,237-219-5,52.0%,2.5,+0.6
Orlando,245-228-5,51.8%,-2.5,0.0
Miami,270-252-9,51.7%,1.1,+0.3
Toronto,258-243-5,51.5%,1.9,+0.2
Denver,250-238-7,51.2%,2.3,+0.3
Phoenix,238-230-4,50.9%,-0.9,-0.4
Indiana,255-247-12,50.8%,0.4,+0.3
Charlotte,241-234-9,50.7%,-2.3,+0.5
Milwaukee,252-246-9,50.6%,2.8,-0.4
Memphis,235-237-7,49.8%,-0.4,+0.6
San Antonio,232-238-9,49.4%,-0.5,-0.4
Golden State,254-261-7,49.3%,3.9,-0.4
Brooklyn,216-231-11,48.3%,-2.6,+0.1
Houston,239-256-9,48.3%,0.8,0.0
New Orleans,214-230-7,48.2%,-1.6,0.0
Sacramento,198-214-9,48.1%,-2.6,-1.1
Portland,221-243-10,47.6%,-2.8,-0.8
Minnesota,225-251-7,47.3%,0.6,+0.5
Detroit,199-223-13,47.2%,-3.5,-0.6
LA Lakers,214-241-5,47.0%,-1.2,-0.8
Cleveland,228-257-13,47.0%,1.5,-0.1
Chicago,219-249-4,46.8%,-3.2,-1.1
Atlanta,222-260-3,46.1%,-1.7,-0.8
Washington,206-249-10,45.3%,-3.8,-0.6
