Team,Over Record,Over %,Under %,Total +/-
Chicago,10-2-0,83.3%,16.7%,+11.3
Phoenix,15-4-0,79.0%,21.1%,+8.2
Dallas,12-5-0,70.6%,29.4%,+7.8
Minnesota,11-5-0,68.8%,31.3%,+7.3
Memphis,14-7-0,66.7%,33.3%,+1.9
Denver,15-8-0,65.2%,34.8%,+8.8
Sacramento,13-7-0,65.0%,35.0%,+6.4
Cleveland,8-5-0,61.5%,38.5%,+7.7
Philadelphia,9-6-0,60.0%,40.0%,+5.7
New Orleans,6-4-1,60.0%,40.0%,+5.5
San Antonio,12-8-0,60.0%,40.0%,+2.7
Atlanta,11-8-0,57.9%,42.1%,+1.1
Milwaukee,12-12-0,50.0%,50.0%,-1.4
Golden State,11-12-0,47.8%,52.2%,-7.1
Washington,8-9-0,47.1%,52.9%,-4.2
Houston,9-11-0,45.0%,55.0%,-0.7
Utah,9-11-1,45.0%,55.0%,-0.5
LA Lakers,8-10-0,44.4%,55.6%,-1.9
Orlando,7-9-0,43.8%,56.3%,-5.8
Charlotte,7-9-0,43.8%,56.3%,+0.9
New York,8-11-0,42.1%,57.9%,+1.0
Brooklyn,7-10-0,41.2%,58.8%,-2.7
Indiana,9-13-0,40.9%,59.1%,-1.4
Detroit,6-9-2,40.0%,60.0%,-0.1
Okla City,5-8-1,38.5%,61.5%,-0.5
Toronto,8-14-0,36.4%,63.6%,-1.2
Boston,7-14-0,33.3%,66.7%,-4.8
LA Clippers,6-13-0,31.6%,68.4%,-2.9
Miami,6-13-0,31.6%,68.4%,-2.5
Portland,3-9-1,25.0%,75.0%,-6.9
