Team,ATS Record,Cover %,MOV,ATS +/-
Mercyhurst,4-2-0,66.7%,4.6,+6.0
NC Central,50-29-3,63.3%,6.9,+2.3
SE Louisiana,64-39-2,62.1%,-2.1,+0.8
Miss State,81-50-3,61.8%,2.0,+1.8
Kansas,40-26-2,60.6%,9.8,+1.7
Michigan St,60-39-1,60.6%,7.9,+1.5
Le Moyne,12-8-1,60.0%,5.8,+6.4
Wofford,66-44-0,60.0%,5.5,+2.5
Colgate,40-27-1,59.7%,2.9,+1.4
BYU,57-39-3,59.4%,8.6,+2.3
W Kentucky,68-48-2,58.6%,4.0,+1.1
Syracuse,76-54-2,58.5%,3.8,+2.3
Stony Brook,56-40-3,58.3%,2.3,+1.5
St Marys,42-30-1,58.3%,8.7,+1.0
Sam Hous St,42-30-1,58.3%,6.0,+1.2
Valparaiso,81-58-2,58.3%,0.8,+0.8
Florida A&M,74-53-0,58.3%,-9.2,+1.6
Dayton,50-36-4,58.1%,7.5,+1.9
S Alabama,80-58-2,58.0%,1.2,+1.8
Baylor,48-35-3,57.8%,7.1,+1.1
Norfolk St,45-33-0,57.7%,3.2,+2.4
Cornell,68-50-1,57.6%,-1.0,+1.6
Boise St,57-42-2,57.6%,7.8,+1.9
UAB,57-42-2,57.6%,7.1,+1.2
Cincinnati,54-40-1,57.5%,7.6,+1.2
Utah Valley,54-40-1,57.5%,4.3,+2.5
UC Davis,66-49-2,57.4%,2.7,+1.2
Maine,71-53-2,57.3%,-6.3,+1.1
NC-Asheville,52-39-1,57.1%,2.2,+0.9
Presbyterian,65-50-4,56.5%,-2.5,+0.8
Creighton,65-50-1,56.5%,5.3,+1.3
St. Thomas,23-18-2,56.1%,6.0,+2.6
Buffalo,61-48-2,56.0%,1.1,+0.1
Alabama,66-52-3,55.9%,5.4,+2.0
TX-Arlington,71-56-4,55.9%,1.5,+1.1
S Dakota St,48-38-0,55.8%,6.9,+2.0
Campbell,53-42-1,55.8%,3.1,+1.6
Montana,58-46-3,55.8%,5.6,+2.2
E Washingtn,63-50-1,55.8%,2.8,+3.1
GA Tech,88-70-0,55.7%,-0.9,+0.5
NW State,59-47-2,55.7%,-5.9,+0.7
San Diego St,40-32-5,55.6%,11.5,+2.6
TX A&M-CC,50-40-0,55.6%,2.0,+1.2
S Car State,71-57-3,55.5%,-6.5,+1.0
Furman,52-42-2,55.3%,6.7,+1.1
Loyola Mymt,84-68-5,55.3%,-1.8,-0.1
N Carolina,53-43-5,55.2%,8.1,+1.0
St Bonavent,54-44-6,55.1%,3.8,+1.2
St Peters,76-62-2,55.1%,0.6,+1.0
Maryland BC,49-40-2,55.1%,-0.3,+1.9
Mass Lowell,50-41-1,55.0%,1.8,+1.7
Duke,40-33-2,54.8%,12.7,+1.7
Morehead St,64-53-6,54.7%,2.7,+0.2
Hampton,64-53-2,54.7%,-2.7,+0.6
Central Ark,70-58-3,54.7%,-6.2,-0.4
Arkansas St,77-64-4,54.6%,0.1,+0.1
Villanova,42-35-1,54.6%,8.1,-0.4
Penn St,78-65-1,54.6%,1.3,+1.5
Queens,18-15-3,54.6%,-0.6,+0.4
Hsn Christian,67-56-3,54.5%,-3.4,-0.2
Purdue,43-36-4,54.4%,8.6,+1.2
N Kentucky,56-47-0,54.4%,4.9,+1.6
