Team,Over Record,Over %,Under %,Total +/-
Le Moyne,37-25-0,59.7%,40.3%,+2.5
New Orleans,224-160-5,58.3%,41.7%,+2.7
W Georgia,18-13-0,58.1%,41.9%,+0.6
Queens,54-40-2,57.5%,42.6%,+1.3
North Dakota,216-163-3,57.0%,43.0%,+2.6
Idaho St,303-233-7,56.5%,43.5%,+2.4
Grand Canyon,154-119-2,56.4%,43.6%,+1.0
Oakland,270-211-6,56.1%,43.9%,+2.9
Omaha,202-160-3,55.8%,44.2%,+2.4
Oral Roberts,234-186-3,55.7%,44.3%,+2.3
NC Asheville,146-117-5,55.5%,44.5%,+1.9
South Dakota,210-169-5,55.4%,44.6%,+3.0
Weber St,323-264-7,55.0%,45.0%,+1.4
SE Missouri St,307-251-8,55.0%,45.0%,+2.9
Youngstown St,314-257-4,55.0%,45.0%,+2.6
Buffalo,339-278-9,54.9%,45.1%,+2.2
Gardner-Webb,150-124-4,54.7%,45.3%,+1.8
Bellarmine,75-62-2,54.7%,45.3%,+2.0
Wake Forest,399-330-12,54.7%,45.3%,+1.5
UTSA,197-164-3,54.6%,45.4%,+2.0
N Colorado,269-226-7,54.3%,45.7%,+2.3
E Washington,323-274-6,54.1%,45.9%,+2.1
C Arkansas,124-106-4,53.9%,46.1%,+2.2
Boston College,356-305-13,53.9%,46.1%,+1.3
Auburn,353-303-4,53.8%,46.2%,+1.6
Lafayette,136-117-6,53.8%,46.3%,+0.5
Howard,131-113-3,53.7%,46.3%,+1.8
CS Bakersfield,139-120-1,53.7%,46.3%,+1.2
Lipscomb,161-139-3,53.7%,46.3%,+1.8
Morgan St,140-121-5,53.6%,46.4%,+1.4
SC Upstate,143-124-0,53.6%,46.4%,+0.5
Denver,312-271-8,53.5%,46.5%,+1.0
Radford,146-127-1,53.5%,46.5%,+0.6
N Florida,148-129-4,53.4%,46.6%,+2.0
Mercyhurst,16-14-0,53.3%,46.7%,+2.3
Purdue FW,225-197-9,53.3%,46.7%,+1.4
Indiana St,333-292-8,53.3%,46.7%,+1.3
Stetson,138-121-3,53.3%,46.7%,+1.7
S Utah,228-200-6,53.3%,46.7%,+1.3
Providence,364-320-9,53.2%,46.8%,+1.6
Delaware,315-277-4,53.2%,46.8%,+1.7
Dayton,366-322-8,53.2%,46.8%,+0.8
Montana,316-278-7,53.2%,46.8%,+1.4
Nevada,355-313-6,53.1%,46.9%,+1.1
UCSD,69-61-4,53.1%,46.9%,+2.4
Wofford,311-275-7,53.1%,46.9%,+0.7
Montana St,309-274-0,53.0%,47.0%,+1.0
Baylor,336-299-7,52.9%,47.1%,+1.7
SIU Edward,194-173-7,52.9%,47.1%,+0.1
UT Rio Grande,120-107-4,52.9%,47.1%,+0.5
W Michigan,327-292-6,52.8%,47.2%,+1.1
Green Bay,320-286-7,52.8%,47.2%,+1.3
McNeese,122-109-2,52.8%,47.2%,+1.8
Portland St,292-261-8,52.8%,47.2%,+2.0
Santa Clara,324-290-5,52.8%,47.2%,+1.0
Belmont,229-205-3,52.8%,47.2%,+1.5
Milwaukee,328-294-3,52.7%,47.3%,+1.3
Idaho,297-267-6,52.7%,47.3%,+0.9
Hou Christian,120-108-3,52.6%,47.4%,+3.2
Austin Peay,311-280-12,52.6%,47.4%,+2.9
Ball St,311-280-11,52.6%,47.4%,+1.2
Hofstra,321-289-6,52.6%,47.4%,+1.7
Iowa,383-345-11,52.6%,47.4%,+1.8
Colorado St,332-299-11,52.6%,47.4%,+1.4
Iowa St,354-320-12,52.5%,47.5%,+1.5
Florida Intl,289-262-6,52.5%,47.6%,+0.8
Northeastern,299-272-10,52.4%,47.6%,+0.6
Texas So,157-143-4,52.3%,47.7%,+2.1
Oregon St,341-311-3,52.3%,47.7%,+0.6
Holy Cross,149-136-6,52.3%,47.7%,+0.5
Marquette,370-338-7,52.3%,47.7%,+1.3
S Dakota St,233-213-3,52.2%,47.8%,+1.8
Hampton,143-131-3,52.2%,47.8%,+1.8
UMass,349-320-5,52.2%,47.8%,+1.2
Rhode Island,340-312-4,52.2%,47.9%,+0.7
Gonzaga,391-359-6,52.1%,47.9%,+0.8
NJIT,126-116-1,52.1%,47.9%,-0.4
Wyoming,329-303-11,52.1%,47.9%,+1.3
Abl Christian,114-105-2,52.1%,48.0%,+1.0
Charlotte,332-306-14,52.0%,48.0%,+1.2
VMI,169-156-2,52.0%,48.0%,+2.2
