Team,Over Record,Over %,Under %,Total +/-
Denver,441-355-11,55.4%,44.6%,+2.6
Indiana,466-415-18,52.9%,47.1%,+0.8
San Antonio,391-350-13,52.8%,47.2%,+1.5
Atlanta,514-466-10,52.5%,47.6%,+1.3
Milwaukee,474-430-14,52.4%,47.6%,+0.9
Minnesota,532-486-19,52.3%,47.7%,+1.2
Sacramento,524-480-17,52.2%,47.8%,+1.5
LA Lakers,463-433-6,51.7%,48.3%,+0.3
Boston,421-398-5,51.4%,48.6%,+0.5
Utah,452-429-11,51.3%,48.7%,+0.8
Houston,424-403-16,51.3%,48.7%,+1.0
Washington,530-514-19,50.8%,49.2%,+0.5
New Orleans,493-479-8,50.7%,49.3%,+0.6
Okla City,423-416-14,50.4%,49.6%,+0.7
Toronto,465-458-6,50.4%,49.6%,+0.5
LA Clippers,432-433-12,49.9%,50.1%,+0.5
Dallas,401-404-10,49.8%,50.2%,+0.6
Portland,464-468-9,49.8%,50.2%,+0.4
Miami,423-428-9,49.7%,50.3%,-0.5
Philadelphia,485-492-15,49.6%,50.4%,+0.1
Cleveland,435-445-9,49.4%,50.6%,+0.1
Golden State,410-421-4,49.3%,50.7%,+0.5
Detroit,489-505-11,49.2%,50.8%,+0.2
Chicago,448-464-11,49.1%,50.9%,+0.4
Brooklyn,495-515-15,49.0%,51.0%,+0.3
Charlotte,495-517-18,48.9%,51.1%,+0.3
Phoenix,428-456-12,48.4%,51.6%,-0.2
New York,493-530-7,48.2%,51.8%,0.0
Orlando,477-514-18,48.1%,51.9%,-0.4
Memphis,434-479-9,47.5%,52.5%,-0.4
