Team,ATS Record,Cover %,MOV,ATS +/-
Boston,262-210-9,55.5%,2.5,+1.2
Brooklyn,233-200-6,53.8%,-3.6,+0.7
Dallas,240-207-9,53.7%,-1.6,+0.8
Sacramento,223-193-13,53.6%,-3.5,+0.5
Miami,241-213-9,53.1%,-1.4,+0.7
New York,225-203-8,52.6%,-3.7,+0.9
Orlando,224-206-5,52.1%,-5.7,-0.1
LA Clippers,234-216-5,52.0%,0.7,+0.7
Okla City,227-211-8,51.8%,-1.3,-0.1
Utah,225-215-8,51.1%,-1.3,+0.2
Indiana,224-217-6,50.8%,-2.1,+0.2
Toronto,228-221-7,50.8%,-0.3,+0.5
Houston,223-223-6,50.0%,-1.9,-0.3
Minnesota,216-218-7,49.8%,-2.8,+0.6
Chicago,212-214-9,49.8%,-3.2,+0.5
San Antonio,217-220-11,49.7%,-1.7,0.0
Milwaukee,226-230-7,49.6%,0.0,-0.7
New Orleans,213-217-7,49.5%,-2.7,+0.6
Denver,218-225-9,49.2%,-1.4,-0.6
Detroit,206-213-13,49.2%,-5.6,0.0
Memphis,217-225-7,49.1%,-2.9,0.0
Charlotte,204-212-14,49.0%,-5.1,-0.3
Golden State,235-245-10,49.0%,2.1,-0.5
Portland,216-226-6,48.9%,-4.4,-0.5
Philadelphia,217-227-12,48.9%,-2.9,0.0
Phoenix,215-226-7,48.8%,-3.7,-0.7
LA Lakers,205-228-6,47.3%,-4.6,-0.8
Atlanta,215-240-6,47.3%,-3.6,-0.6
Cleveland,214-243-13,46.8%,-1.5,-0.5
Washington,199-230-12,46.4%,-5.4,-1.2
