Team,ATS Record,Cover %,MOV,ATS +/-
New Haven,3-0-0,100.0%,-15.0,+12.5
Jacksonville St,171-118-10,59.2%,-5.3,+1.3
SE Louisiana,78-55-1,58.7%,-8.1,+0.8
Gardner-Webb,86-62-2,58.1%,-6.5,+1.3
Yale,182-134-13,57.6%,-2.4,+1.9
Robert Morris,94-70-0,57.3%,-4.1,+0.5
Saint Peter's,189-141-7,57.3%,-5.6,+1.3
Lipscomb,89-67-2,57.1%,-4.3,+1.7
Norfolk St,77-59-2,56.6%,-6.1,+0.8
NW State,77-59-3,56.6%,-9.0,+0.4
Marquette,167-128-4,56.6%,-1.7,+0.7
Stony Brook,86-66-3,56.6%,-4.7,+0.3
Lafayette,82-63-1,56.6%,-6.2,+0.7
Mercyhurst,13-10-1,56.5%,-11.8,+1.1
Hofstra,180-139-12,56.4%,-0.7,+1.4
Miami,167-129-10,56.4%,-2.0,+1.4
UC Davis,141-109-3,56.4%,-6.4,+1.5
C Connecticut,80-62-2,56.3%,-5.7,+1.3
Charleston,163-127-7,56.2%,1.3,+1.5
Saint Mary's,166-130-5,56.1%,1.5,+1.3
Boston College,160-126-12,55.9%,-5.3,+1.6
Texas A&M-CC,71-56-1,55.9%,-5.5,+1.3
Merrimack,52-41-3,55.9%,-3.8,+1.6
Colgate,82-65-2,55.8%,-4.9,+1.2
Wichita St,169-134-8,55.8%,0.2,+0.7
Campbell,68-54-3,55.7%,-8.6,+1.0
Cornell,175-139-9,55.7%,-5.3,+1.2
N Colorado,141-112-8,55.7%,-5.6,+1.5
Princeton,178-142-7,55.6%,0.3,+0.6
Florida A&M,75-60-0,55.6%,-13.1,+0.6
Providence,167-135-7,55.3%,-3.3,+1.3
Jackson St,89-72-2,55.3%,-8.7,+0.3
Oakland,137-111-3,55.2%,-4.5,+0.7
UCSD,37-30-0,55.2%,-6.2,+1.7
Loyola MD,165-134-5,55.2%,-7.4,+0.8
San Diego,181-147-4,55.2%,-5.5,+1.6
Stetson,75-61-5,55.2%,-10.2,-0.1
NJIT,75-61-2,55.2%,-10.6,+0.6
Nevada,168-137-9,55.1%,-2.2,+0.9
Bucknell,84-69-2,54.9%,-3.3,+0.8
N Illinois,209-172-9,54.9%,-8.4,+0.5
Purdue FW,130-107-1,54.9%,-7.5,+0.3
Temple,193-159-8,54.8%,-0.1,+0.7
SC Upstate,80-66-6,54.8%,-9.5,+0.8
UT Arlington,108-90-3,54.6%,-4.5,+1.5
Seton Hall,165-138-5,54.5%,-3.8,+0.9
Louisville,160-134-6,54.4%,1.0,+1.1
Lehigh,80-67-0,54.4%,-4.9,+0.8
Navy,80-67-1,54.4%,-4.9,+1.2
Kent St,197-165-9,54.4%,-0.5,+0.7
Albany,76-64-5,54.3%,-4.4,+0.9
Columbia,153-129-4,54.3%,-6.7,+0.5
Sam Houston,70-59-4,54.3%,-3.4,+0.5
Wofford,195-165-7,54.2%,-5.1,+0.9
Vanderbilt,160-136-8,54.1%,-4.9,+0.9
Hou Christian,68-58-1,54.0%,-14.6,-0.4
Army,75-64-2,54.0%,-8.2,-0.3
F Dickinson,82-70-0,54.0%,-7.3,+0.8
Towson,159-136-8,53.9%,-6.4,+0.9
Penn,173-148-7,53.9%,-1.9,+0.5
SMU,164-141-6,53.8%,-2.7,-0.1
Canisius,179-154-15,53.8%,-6.0,0.0
Binghamton,72-62-2,53.7%,-9.2,+0.6
Davidson,166-143-4,53.7%,0.4,+0.8
S Dakota St,110-95-2,53.7%,-4.1,+0.3
Santa Clara,169-146-6,53.7%,-4.6,+0.5
UC Irvine,203-176-13,53.6%,-2.0,+1.1
Brown,166-144-4,53.6%,-6.2,+1.2
N Texas,182-158-14,53.5%,-7.0,+0.2
Georgetown,161-140-6,53.5%,-2.5,+1.1
Milwaukee,200-174-13,53.5%,-4.8,+0.4
Marist,170-148-7,53.5%,-6.0,+0.6
N Florida,85-74-1,53.5%,-10.5,-0.1
Memphis,157-137-6,53.4%,1.7,+0.8
Boise St,183-160-6,53.4%,-1.3,+1.1
Saint Joseph's,184-161-10,53.3%,-1.7,+0.9
E Tennessee St,120-105-6,53.3%,-2.5,+0.8
S Florida,170-149-7,53.3%,-6.3,+0.7
Radford,74-65-4,53.2%,-6.2,+0.8
Cal Baptist,43-38-2,53.1%,-4.5,+0.6
Boston U,88-78-7,53.0%,-2.4,+1.1
S Alabama,186-165-6,53.0%,-4.8,+0.2
Winthrop,71-63-0,53.0%,-1.4,+1.0
UNLV,146-130-4,52.9%,-1.8,+0.6
Duke,148-132-4,52.9%,7.8,+0.5
UMBC,74-66-2,52.9%,-6.6,+1.3
Niagara,186-166-3,52.8%,-4.8,+0.3
Mercer,93-83-2,52.8%,-5.4,+0.1
E Kentucky,178-159-5,52.8%,-6.6,+0.2
Idaho,188-168-9,52.8%,-7.7,+1.0
UC Riverside,174-156-10,52.7%,-8.7,-0.2
San Francisco,174-156-10,52.7%,-4.0,+0.6
E Texas A&M,29-26-2,52.7%,-11.3,-0.2
NC Central,68-61-2,52.7%,-8.7,-0.1
Belmont,108-97-3,52.7%,0.5,+0.7
UMass Lowell,70-63-0,52.6%,-5.5,-0.1
Arizona,161-145-6,52.6%,3.7,+0.6
St John's,152-137-8,52.6%,-4.7,+0.7
Jacksonville,82-74-2,52.6%,-7.2,-0.3
USC,168-152-2,52.5%,-3.1,+0.3
Weber St,168-152-3,52.5%,-3.0,0.0
Bellarmine,42-38-1,52.5%,-8.7,+0.5
Texas A&M,141-128-8,52.4%,-5.7,-0.1
Holy Cross,78-71-0,52.4%,-4.8,+0.5
Tennessee St,189-172-9,52.4%,-8.4,+0.2
Tennessee,156-142-0,52.4%,-1.0,+0.1
Hampton,69-63-0,52.3%,-4.0,+0.2
Wisconsin,163-149-7,52.2%,0.2,+0.5
Syracuse,142-130-4,52.2%,-0.2,+0.5
Rider,178-163-8,52.2%,-3.5,+0.9
J Madison,181-166-8,52.2%,-4.9,+0.1
Elon,160-147-3,52.1%,-8.6,+0.8
Georgia,161-148-3,52.1%,-6.8,+0.1
Creighton,175-161-4,52.1%,0.0,+0.1
Kansas City,88-81-3,52.1%,-8.4,-0.2
Louisiana Tech,185-171-8,52.0%,-2.9,-0.2
Omaha,106-98-2,52.0%,-9.9,-0.5
Chattanooga,173-160-6,52.0%,-4.3,+0.2
VCU,161-149-5,51.9%,1.5,+0.4
American,94-87-2,51.9%,-5.1,0.0
Northwestern,156-145-6,51.8%,-7.8,+0.6
Utah Valley,73-68-2,51.8%,-4.6,+0.9
California,164-153-4,51.7%,-5.9,-0.4
CS Northridge,178-166-6,51.7%,-5.8,+0.4
Texas St,89-83-7,51.7%,-5.7,+0.3
Toledo,194-181-4,51.7%,-3.4,-0.1
Notre Dame,150-140-6,51.7%,-2.6,+0.9
Fresno St,182-170-6,51.7%,-4.1,+0.2
Long Beach St,202-189-4,51.7%,-7.1,-0.1
Siena,174-163-3,51.6%,-2.7,+0.5
Fairfield,177-166-12,51.6%,-4.2,+0.3
Georgia Tech,162-152-4,51.6%,-5.8,+0.6
Nicholls,65-61-3,51.6%,-10.6,+0.4
S Utah,116-109-2,51.6%,-9.3,-0.1
S Illinois,182-171-10,51.6%,-3.0,-0.3
Monmouth,100-94-5,51.6%,-5.7,-0.2
George Mason,167-157-7,51.5%,-1.7,+0.8
Charleston So,69-65-2,51.5%,-9.9,+0.3
South Carolina,156-147-1,51.5%,-5.9,0.0
Montana St,176-166-9,51.5%,-6.3,-0.4
Mississippi,159-150-2,51.5%,-4.5,-0.5
N Arizona,177-167-8,51.5%,-7.7,-0.1
Baylor,143-135-6,51.4%,-4.8,0.0
E Washington,200-189-7,51.4%,-5.9,+0.3
Presbyterian,73-69-2,51.4%,-11.9,-0.5
Washington,158-150-4,51.3%,-4.8,-0.5
Troy,141-134-6,51.3%,-5.5,+0.5
DePaul,164-156-8,51.3%,-8.2,+0.1
UMass,167-159-4,51.2%,-4.4,-0.1
Florida,146-139-8,51.2%,1.5,+0.1
Michigan St,147-140-6,51.2%,2.0,+0.1
Alabama St,68-65-3,51.1%,-8.9,-1.1
Coastal Car,68-65-3,51.1%,-6.5,-0.6
Maryland ES,69-66-2,51.1%,-15.2,-0.3
New Orleans,138-132-7,51.1%,-9.4,-0.5
Bowling Green,191-183-5,51.1%,-5.1,+0.1
UCLA,145-139-6,51.1%,-0.4,+0.5
Vermont,72-69-3,51.1%,1.5,0.0
New Mexico,155-149-8,51.0%,-2.7,-0.2
Air Force,157-151-9,51.0%,-8.7,-0.2
Villanova,160-154-6,51.0%,1.3,-0.1
Drexel,164-158-6,50.9%,-2.8,+0.1
Mt St Mary's,83-80-2,50.9%,-6.8,+0.3
Coppin St,83-80-4,50.9%,-11.8,-0.6
Manhattan,170-164-7,50.9%,-4.2,-0.2
Buffalo,180-175-6,50.7%,-4.7,+0.5
Kansas,147-143-5,50.7%,4.0,-0.4
Maine,78-76-1,50.7%,-8.3,-0.8
San Diego St,155-151-9,50.7%,-1.3,+0.2
S Carolina St,80-78-1,50.6%,-10.0,-0.3
Valparaiso,127-124-8,50.6%,-3.2,-0.2
Richmond,169-165-7,50.6%,-2.6,+0.5
E Illinois,180-176-6,50.6%,-7.8,+0.4
CS Fullerton,183-179-11,50.6%,-5.8,+0.6
Pittsburgh,143-140-8,50.5%,-2.2,+0.6
South Dakota,95-93-2,50.5%,-6.7,-0.4
Samford,155-152-8,50.5%,-5.5,-0.7
High Point,60-59-2,50.4%,-6.7,-1.4
UCSB,185-182-9,50.4%,-2.3,+0.1
Illinois Chicago,191-188-9,50.4%,-6.6,-0.7
Illinois,145-143-9,50.4%,-0.8,+0.5
Kentucky,147-145-3,50.3%,3.3,+1.0
Dayton,151-149-8,50.3%,-0.4,+0.2
Penn St,156-154-4,50.3%,-7.8,+0.2
Loyola Mymt,170-168-11,50.3%,-8.7,+0.4
NC Wilmington,184-182-12,50.3%,-5.0,-0.3
Texas,148-147-1,50.2%,-1.4,-0.3
Dartmouth,144-143-9,50.2%,-9.1,+0.4
Stanford,156-155-6,50.2%,-1.0,0.0
Duquesne,153-152-6,50.2%,-7.3,-0.1
App State,168-167-11,50.2%,-5.2,0.0
Indiana St,177-176-7,50.1%,-5.4,-0.2
