Team,ATS Record,Cover %,MOV,ATS +/-
LA Clippers,8-2-0,80.0%,15.3,+9.2
Orlando,14-6-0,70.0%,9.2,+3.5
Cleveland,19-9-0,67.9%,12.8,+4.0
Memphis,16-8-0,66.7%,13.0,+7.0
Houston,14-9-0,60.9%,9.8,+3.9
Okla City,17-11-2,60.7%,10.7,+2.5
Chicago,3-2-1,60.0%,5.0,+0.1
San Antonio,7-5-0,58.3%,7.3,+2.8
Dallas,11-10-0,52.4%,7.9,+0.7
New York,14-14-1,50.0%,7.4,-0.1
Miami,8-10-0,44.4%,6.1,+1.0
LA Lakers,7-9-0,43.8%,3.4,-2.4
Golden State,7-10-0,41.2%,6.2,0.0
Boston,12-18-0,40.0%,10.4,-0.4
Brooklyn,2-3-0,40.0%,-2.8,-4.5
Minnesota,10-16-0,38.5%,2.6,-3.3
Milwaukee,8-13-1,38.1%,3.6,-2.9
Philadelphia,5-9-0,35.7%,1.6,-3.3
Phoenix,6-12-0,33.3%,2.6,-2.8
Indiana,5-11-1,31.3%,-2.0,-8.1
Sacramento,7-16-1,30.4%,1.7,-4.5
Denver,6-14-1,30.0%,2.7,-3.3
Atlanta,4-11-0,26.7%,-1.6,-6.4
Detroit,2-6-0,25.0%,0.9,-2.3
New Orleans,1-5-0,16.7%,-11.7,-15.3
Portland,0-2-0,0.0%,-20.0,-23.8
Toronto,0-1-0,0.0%,-7.0,-9.5
Charlotte,0-3-0,0.0%,-2.3,-7.3
