Team,ATS Record,Cover %,MOV,ATS +/-
Presbyterian,34-18-2,65.4%,-4.2,+1.7
Le Moyne,11-7-0,61.1%,3.3,+3.6
Yale,166-110-7,60.1%,3.0,+1.9
Abl Christian,40-27-0,59.7%,3.5,+0.8
St Fran (PA),51-36-1,58.6%,-3.9,+1.9
Nevada,141-101-7,58.3%,4.7,+1.3
SE Louisiana,43-31-1,58.1%,-2.3,-0.4
WI-Milwkee,150-109-9,57.9%,0.9,+1.6
N Alabama,34-25-1,57.6%,-0.2,+1.1
Vermont,53-39-2,57.6%,4.6,+1.8
N Florida,49-37-0,57.0%,-3.2,+1.1
NW State,42-32-3,56.8%,-1.8,+0.1
Lehigh,38-29-1,56.7%,0.0,+0.1
UCF,81-62-2,56.6%,4.0,+0.1
Sam Hous St,47-36-2,56.6%,5.3,+1.2
Wisconsin,137-105-7,56.6%,9.0,+1.3
Princeton,150-115-4,56.6%,6.0,+1.2
UCSD,30-23-1,56.6%,3.9,+1.1
Norfolk St,56-43-2,56.6%,-0.5,+1.7
NC Central,48-37-1,56.5%,2.3,+2.3
Gard-Webb,40-31-1,56.3%,-0.8,+1.4
Fla Gulf Cst,50-39-0,56.2%,0.5,+2.1
Canisius,123-96-9,56.2%,-1.3,+0.6
Chattanooga,119-93-2,56.1%,4.9,+1.2
Delaware,111-87-2,56.1%,0.9,+1.2
Jackson St,51-40-2,56.0%,-2.1,+0.2
Utah Valley,65-51-0,56.0%,2.9,+1.6
Miami,122-96-3,56.0%,7.2,+0.7
Houston,109-86-5,55.9%,7.7,+1.8
Grd Canyon,63-50-2,55.8%,5.6,+0.5
Hampton,44-35-1,55.7%,0.8,+0.5
New Mexico,128-102-8,55.7%,6.8,0.0
Bucknell,36-29-1,55.4%,0.8,+1.6
S Dakota St,98-79-3,55.4%,3.1,+0.6
Marquette,124-100-2,55.4%,8.3,+0.8
Creighton,112-91-4,55.2%,9.6,+0.7
St Peters,118-97-3,54.9%,-2.7,+0.6
S Car State,52-43-2,54.7%,-3.4,+0.4
Villanova,128-106-2,54.7%,9.4,+0.6
Morehead St,129-107-8,54.7%,0.8,+1.1
Dayton,119-99-6,54.6%,7.4,+1.7
LA Tech,171-143-6,54.5%,4.7,+0.7
Utah St,148-124-2,54.4%,9.8,+1.9
Colgate,37-31-3,54.4%,-0.6,+1.1
LIU,31-26-1,54.4%,-3.4,+0.5
Duke,124-104-3,54.4%,17.7,+0.9
Iowa St,112-94-4,54.4%,9.6,+1.1
Coastal Car,63-53-3,54.3%,2.3,+0.6
TX-Arlington,84-71-3,54.2%,1.7,+1.0
Oregon St,169-143-5,54.2%,-0.5,+0.2
Xavier,124-105-12,54.2%,8.5,+0.8
IL-Chicago,140-119-4,54.1%,-0.4,+0.7
Stetson,40-34-2,54.1%,-3.1,+1.7
E Tenn St,80-68-5,54.1%,3.8,+1.0
Geo Mason,96-82-5,53.9%,3.2,+0.9
Stanford,166-142-6,53.9%,7.5,+0.9
Maryland ES,42-36-3,53.9%,-8.9,-0.2
Kentucky,115-99-7,53.7%,12.1,+0.3
Hsn Christian,36-31-0,53.7%,-5.8,-0.8
E Kentucky,118-103-4,53.4%,-0.1,+0.7
Drake,95-83-2,53.4%,3.4,+0.9
Florida A&M,56-49-0,53.3%,-6.6,+0.8
TX A&M-CC,40-35-3,53.3%,3.8,-0.3
Santa Clara,168-147-7,53.3%,1.4,+0.1
UC Irvine,168-147-14,53.3%,2.9,-0.1
Navy,32-28-0,53.3%,-1.4,+0.3
Monmouth,65-57-2,53.3%,-2.4,+0.8
TN Tech,131-115-4,53.3%,0.5,-0.1
Wake Forest,107-94-4,53.2%,5.5,+1.4
