Team,Over Record,Over %,Under %,Total +/-
Utah,3-0-0,100.0%,0.0%,+17.0
Toronto,2-0-0,100.0%,0.0%,+14.3
Sacramento,2-0-0,100.0%,0.0%,+6.5
Philadelphia,2-0-1,100.0%,0.0%,+4.3
Miami,3-0-0,100.0%,0.0%,+12.2
New York,3-1-0,75.0%,25.0%,+15.9
San Antonio,3-1-0,75.0%,25.0%,+2.1
Atlanta,3-1-0,75.0%,25.0%,+9.4
Portland,2-1-0,66.7%,33.3%,+5.2
Golden State,2-1-0,66.7%,33.3%,-2.7
Brooklyn,2-1-0,66.7%,33.3%,+6.7
Dallas,2-1-0,66.7%,33.3%,+9.7
Memphis,2-1-0,66.7%,33.3%,+12.3
Cleveland,3-2-0,60.0%,40.0%,-1.1
Okla City,3-3-0,50.0%,50.0%,-6.8
Phoenix,2-2-0,50.0%,50.0%,+3.6
Boston,2-2-1,50.0%,50.0%,+0.7
Houston,2-2-0,50.0%,50.0%,-1.8
New Orleans,1-1-0,50.0%,50.0%,-6.0
Indiana,3-4-1,42.9%,57.1%,+4.1
Orlando,2-3-0,40.0%,60.0%,-5.9
Chicago,1-2-0,33.3%,66.7%,-13.8
Milwaukee,1-2-0,33.3%,66.7%,-0.8
Charlotte,1-3-0,25.0%,75.0%,-18.1
Detroit,1-3-0,25.0%,75.0%,-0.4
Denver,1-4-0,20.0%,80.0%,-11.4
LA Clippers,1-4-0,20.0%,80.0%,-3.5
LA Lakers,1-4-0,20.0%,80.0%,-14.1
Minnesota,1-5-0,16.7%,83.3%,-11.8
Washington,0-3-0,0.0%,100.0%,-15.0
