Team,Over Record,Over %,Under %,Total +/-
Toronto,2-0-0,100.0%,0.0%,+14.3
Philadelphia,2-0-1,100.0%,0.0%,+4.3
Sacramento,2-0-0,100.0%,0.0%,+6.5
Miami,3-0-0,100.0%,0.0%,+12.2
Utah,3-0-0,100.0%,0.0%,+17.0
Atlanta,3-1-0,75.0%,25.0%,+9.4
San Antonio,3-1-0,75.0%,25.0%,+2.1
Dallas,2-1-0,66.7%,33.3%,+9.7
Portland,2-1-0,66.7%,33.3%,+5.2
Golden State,2-1-0,66.7%,33.3%,-2.7
New York,2-1-0,66.7%,33.3%,+4.0
Brooklyn,2-1-0,66.7%,33.3%,+6.7
Memphis,2-1-0,66.7%,33.3%,+12.3
Cleveland,2-2-0,50.0%,50.0%,-2.4
Houston,2-2-0,50.0%,50.0%,-1.8
Okla City,2-2-0,50.0%,50.0%,-10.6
Boston,2-2-0,50.0%,50.0%,+0.9
Phoenix,2-2-0,50.0%,50.0%,+3.6
New Orleans,1-1-0,50.0%,50.0%,-6.0
Orlando,2-3-0,40.0%,60.0%,-5.9
Milwaukee,1-2-0,33.3%,66.7%,-0.8
Chicago,1-2-0,33.3%,66.7%,-13.8
Charlotte,1-3-0,25.0%,75.0%,-18.1
Minnesota,1-3-0,25.0%,75.0%,-7.6
Detroit,1-3-0,25.0%,75.0%,-0.4
Indiana,1-3-1,25.0%,75.0%,-2.7
Denver,1-4-0,20.0%,80.0%,-11.4
LA Lakers,1-4-0,20.0%,80.0%,-14.1
LA Clippers,1-4-0,20.0%,80.0%,-3.5
Washington,0-3-0,0.0%,100.0%,-15.0
