Team,ATS Record,Cover %,MOV,ATS +/-
Portland,10-1-1,90.9%,2.1,+8.8
Detroit,8-3-2,72.7%,2.2,+3.4
Dallas,8-4-0,66.7%,2.6,+6.0
Denver,10-5-0,66.7%,12.0,+9.5
LA Lakers,7-4-0,63.6%,-0.5,-0.5
Memphis,8-5-0,61.5%,10.2,+8.0
Charlotte,8-5-0,61.5%,-7.9,+2.7
Orlando,7-5-0,58.3%,-5.0,-1.0
Brooklyn,7-6-0,53.9%,-10.2,-0.5
Minnesota,7-6-0,53.9%,4.9,+2.2
Cleveland,7-7-0,50.0%,10.6,+2.7
Golden State,6-6-0,50.0%,0.3,+1.0
Toronto,7-7-0,50.0%,-10.2,-1.4
Atlanta,7-7-0,50.0%,0.4,+0.1
Boston,6-6-0,50.0%,8.0,-0.5
Okla City,7-8-0,46.7%,5.8,-1.9
New Orleans,7-8-0,46.7%,-9.4,-4.4
Phoenix,6-8-1,42.9%,-3.4,-3.6
LA Clippers,6-8-0,42.9%,-2.7,-2.6
Miami,6-8-0,42.9%,-1.6,-0.4
Philadelphia,6-8-0,42.9%,-8.7,-1.4
Utah,5-8-0,38.5%,-8.3,+0.5
San Antonio,5-8-0,38.5%,-6.6,-3.2
Houston,5-10-1,33.3%,0.9,-3.4
Chicago,3-8-0,27.3%,-7.9,-1.9
Washington,3-9-0,25.0%,-18.5,-7.1
Milwaukee,3-10-1,23.1%,-3.3,-3.6
Sacramento,3-12-0,20.0%,-7.5,-9.7
Indiana,2-9-1,18.2%,-6.6,-7.3
New York,2-10-0,16.7%,-4.4,-9.8
