Team,Over Record,Over %,Under %,Total +/-
Utah,487-447-15,52.1%,47.9%,+0.6
Washington,497-460-18,51.9%,48.1%,+1.3
Okla City,500-467-12,51.7%,48.3%,+0.9
Atlanta,523-489-10,51.7%,48.3%,+0.8
Denver,484-454-15,51.6%,48.4%,+0.8
Sacramento,445-422-16,51.3%,48.7%,+0.9
Minnesota,483-459-11,51.3%,48.7%,+0.2
Milwaukee,485-462-17,51.2%,48.8%,+0.7
New York,479-459-9,51.1%,48.9%,+1.2
San Antonio,530-513-13,50.8%,49.2%,+0.5
Miami,547-538-13,50.4%,49.6%,+0.1
Portland,460-453-5,50.4%,49.6%,+0.5
New Orleans,461-456-13,50.3%,49.7%,+0.8
Phoenix,466-463-11,50.2%,49.8%,-0.1
Golden State,475-480-13,49.7%,50.3%,-0.5
Memphis,490-496-7,49.7%,50.3%,+0.6
Boston,556-570-6,49.4%,50.6%,-0.1
Detroit,480-492-19,49.4%,50.6%,+0.1
Toronto,497-511-14,49.3%,50.7%,+0.4
LA Lakers,469-489-8,49.0%,51.0%,-0.3
Indiana,496-518-18,48.9%,51.1%,+0.1
Dallas,494-518-11,48.8%,51.2%,+0.1
LA Clippers,430-456-16,48.5%,51.5%,-0.5
Chicago,467-504-10,48.1%,51.9%,-0.1
Houston,467-506-14,48.0%,52.0%,-0.1
Charlotte,436-473-13,48.0%,52.0%,-0.2
Brooklyn,459-507-14,47.5%,52.5%,0.0
Cleveland,480-530-7,47.5%,52.5%,-0.3
Philadelphia,457-510-14,47.3%,52.7%,-0.8
Orlando,458-518-14,46.9%,53.1%,-0.4
