Team,Over Record,Over %,Under %,Total +/-
S Indiana,21-12-0,63.6%,36.4%,+4.1
Miss Valley St,25-15-1,62.5%,37.5%,+1.7
Holy Cross,66-42-3,61.1%,38.9%,+0.9
New Orleans,96-63-2,60.4%,39.6%,+3.1
Mercyhurst,9-6-0,60.0%,40.0%,+2.6
Hou Christian,45-31-2,59.2%,40.8%,+3.9
UT Rio Grande,52-37-3,58.4%,41.6%,+0.3
Oral Roberts,134-99-2,57.5%,42.5%,+3.6
E Washington,180-133-2,57.5%,42.5%,+3.2
South Dakota,112-84-5,57.1%,42.9%,+4.0
E Illinois,121-91-5,57.1%,42.9%,+2.6
Bucknell,89-67-3,57.1%,43.0%,+2.8
Wake Forest,225-170-4,57.0%,43.0%,+2.9
Santa Clara,185-141-3,56.8%,43.3%,+2.7
Oakland,156-120-4,56.5%,43.5%,+2.6
Radford,87-67-1,56.5%,43.5%,+2.3
Howard,58-45-0,56.3%,43.7%,+2.4
McNeese,72-57-1,55.8%,44.2%,+1.6
Longwood,72-57-4,55.8%,44.2%,+1.3
Montana St,164-130-0,55.8%,44.2%,+2.3
Ball St,157-125-3,55.7%,44.3%,+2.1
Florida Atlantic,145-116-2,55.6%,44.4%,+2.0
Denver,145-116-2,55.6%,44.4%,+1.2
San Jose St,100-80-2,55.6%,44.4%,+2.0
Kennesaw St,55-44-2,55.6%,44.4%,+1.4
W Georgia,5-4-0,55.6%,44.4%,-2.6
Idaho,126-101-0,55.5%,44.5%,+0.8
Lafayette,60-49-4,55.1%,45.0%,+1.0
Gardner-Webb,76-63-2,54.7%,45.3%,+1.1
North Dakota,94-78-2,54.7%,45.4%,+2.2
Weber St,200-166-4,54.6%,45.4%,+1.3
Abl Christian,73-61-2,54.5%,45.5%,+1.4
Prairie View,61-51-2,54.5%,45.5%,+0.1
SE Missouri St,125-105-2,54.4%,45.7%,+2.7
IU Indy,85-72-0,54.1%,45.9%,+3.5
N Colorado,145-123-5,54.1%,45.9%,+1.7
N Dakota St,145-123-3,54.1%,45.9%,+1.6
Lindenwood,20-17-1,54.1%,46.0%,+1.5
Chicago St,27-23-0,54.0%,46.0%,+2.4
NW State,61-52-3,54.0%,46.0%,+3.1
Morgan St,62-53-5,53.9%,46.1%,+1.7
Omaha,85-73-3,53.8%,46.2%,+2.2
Pepperdine,130-112-4,53.7%,46.3%,+1.8
Purdue FW,130-112-4,53.7%,46.3%,+1.0
Stetson,58-50-2,53.7%,46.3%,+2.3
Campbell,73-63-1,53.7%,46.3%,+1.0
Auburn,200-173-1,53.6%,46.4%,+1.1
Grand Canyon,99-86-2,53.5%,46.5%,-0.3
Iowa St,207-180-5,53.5%,46.5%,+1.7
W Carolina,141-123-1,53.4%,46.6%,+1.9
VMI,63-55-1,53.4%,46.6%,+1.3
Boston College,170-149-9,53.3%,46.7%,+0.6
Delaware,147-129-2,53.3%,46.7%,+1.5
Charlotte,170-150-8,53.1%,46.9%,+1.3
Toledo,187-165-1,53.1%,46.9%,+2.0
Dayton,242-214-4,53.1%,46.9%,+0.1
High Point,78-69-3,53.1%,46.9%,+2.0
Wofford,183-162-3,53.0%,47.0%,+0.1
N Arizona,131-116-1,53.0%,47.0%,+2.1
Oregon St,149-132-1,53.0%,47.0%,+0.6
Providence,202-179-5,53.0%,47.0%,+1.2
W Michigan,160-142-2,53.0%,47.0%,+1.9
Liberty,107-95-3,53.0%,47.0%,+1.5
Montana,207-184-4,52.9%,47.1%,+1.0
Coastal Car,84-75-0,52.8%,47.2%,+2.0
Iowa,225-201-5,52.8%,47.2%,+2.0
Green Bay,161-144-4,52.8%,47.2%,+1.3
UTEP,192-172-3,52.8%,47.3%,+1.1
Fresno St,175-157-4,52.7%,47.3%,+0.8
Youngstown St,129-116-3,52.7%,47.4%,+1.3
Colgate,93-84-1,52.5%,47.5%,+0.7
SC Upstate,52-47-0,52.5%,47.5%,+0.6
N Florida,74-67-0,52.5%,47.5%,+2.3
SF Austin,85-77-2,52.5%,47.5%,+0.6
G Washington,176-160-3,52.4%,47.6%,+1.3
Vanderbilt,198-180-4,52.4%,47.6%,+1.0
Texas So,89-81-0,52.4%,47.7%,+2.1
Bradley,178-162-3,52.4%,47.7%,-0.1
St Francis PA,56-51-0,52.3%,47.7%,-0.2
Purdue,270-246-5,52.3%,47.7%,+1.1
UTSA,79-72-1,52.3%,47.7%,+1.6
Nevada,229-209-3,52.3%,47.7%,+0.8
Norfolk St,95-87-1,52.2%,47.8%,-1.2
Indiana St,167-153-5,52.2%,47.8%,+0.4
Missouri,205-188-3,52.2%,47.8%,+1.3
Long Beach St,170-156-1,52.2%,47.9%,+2.6
California,196-180-4,52.1%,47.9%,+1.5
Gonzaga,331-304-5,52.1%,47.9%,+0.6
Colorado St,184-169-7,52.1%,47.9%,+0.8
NC State,222-204-7,52.1%,47.9%,+0.5
St Thomas,37-34-1,52.1%,47.9%,+1.7
Georgia So,149-137-2,52.1%,47.9%,+0.4
Utah St,238-219-6,52.1%,47.9%,+1.2
Hofstra,189-174-2,52.1%,47.9%,+1.5
Pittsburgh,226-208-8,52.1%,47.9%,+0.3
Temple,228-210-9,52.1%,48.0%,+1.1
Le Moyne,13-12-0,52.0%,48.0%,+2.3
Queens,26-24-0,52.0%,48.0%,+0.1
La Salle,146-135-2,52.0%,48.0%,+0.6
UNLV,229-212-6,51.9%,48.1%,+1.0
LSU,202-187-4,51.9%,48.1%,+1.2
Marshall,163-151-5,51.9%,48.1%,+1.8
Southern Miss,151-140-5,51.9%,48.1%,+1.0
Chattanooga,182-169-5,51.9%,48.2%,+0.4
Bellarmine,28-26-1,51.9%,48.2%,+1.7
C Michigan,131-122-4,51.8%,48.2%,+0.6
