Team,Over Record,Over %,Under %,Total +/-
Texas,13-1-1,92.9%,7.1%,+6.5
N Texas,6-1-0,85.7%,14.3%,+8.9
NC Asheville,6-1-1,85.7%,14.3%,+12.6
Illinois St,12-2-0,85.7%,14.3%,+10.6
VCU,5-1-0,83.3%,16.7%,+1.5
Oregon St,9-2-0,81.8%,18.2%,+5.6
USC,13-3-0,81.3%,18.8%,+5.8
Creighton,8-2-0,80.0%,20.0%,+6.4
SIU Edward,8-2-0,80.0%,20.0%,+6.3
Dayton,8-2-0,80.0%,20.0%,+9.6
San Diego St,7-2-0,77.8%,22.2%,+6.5
Butler,14-4-0,77.8%,22.2%,+5.3
Oregon,7-2-0,77.8%,22.2%,+4.1
Temple,10-3-0,76.9%,23.1%,+7.3
Le Moyne,16-5-0,76.2%,23.8%,+6.1
Alabama,6-2-0,75.0%,25.0%,+11.3
George Mason,6-2-0,75.0%,25.0%,+4.4
Gonzaga,6-2-0,75.0%,25.0%,+6.9
Howard,12-4-0,75.0%,25.0%,+6.8
NC Central,12-4-0,75.0%,25.0%,+5.0
Illinois,9-3-0,75.0%,25.0%,+2.3
W Carolina,14-5-1,73.7%,26.3%,+1.8
Mississippi St,8-3-1,72.7%,27.3%,+6.0
Xavier,8-3-0,72.7%,27.3%,+10.1
North Dakota,13-5-0,72.2%,27.8%,+6.3
Ohio,10-4-1,71.4%,28.6%,+4.1
Tennessee,5-2-0,71.4%,28.6%,-2.4
Loyola MD,12-5-0,70.6%,29.4%,+1.8
Idaho,12-5-0,70.6%,29.4%,+5.3
UMBC,12-5-0,70.6%,29.4%,+6.8
Winthrop,7-3-0,70.0%,30.0%,+6.8
Weber St,14-6-0,70.0%,30.0%,+5.0
Delaware St,7-3-0,70.0%,30.0%,+11.1
UT Rio Grande,9-4-0,69.2%,30.8%,+5.9
Army,9-4-0,69.2%,30.8%,+3.0
Washington,11-5-0,68.8%,31.3%,+1.9
San Jose St,11-5-1,68.8%,31.3%,+4.1
Tenn Tech,10-5-0,66.7%,33.3%,+5.6
Northwestern,10-5-0,66.7%,33.3%,+2.2
NJIT,16-8-0,66.7%,33.3%,+0.5
Portland,12-6-0,66.7%,33.3%,+6.1
BYU,6-3-0,66.7%,33.3%,+0.3
Boston College,12-6-0,66.7%,33.3%,+7.5
Colorado St,6-3-0,66.7%,33.3%,+2.4
Delaware,12-6-0,66.7%,33.3%,+6.4
Yale,4-2-0,66.7%,33.3%,+3.3
Manhattan,8-4-0,66.7%,33.3%,+7.6
Gardner-Webb,12-6-1,66.7%,33.3%,+3.9
C Arkansas,14-7-0,66.7%,33.3%,+2.1
UC Riverside,8-4-0,66.7%,33.3%,+4.7
Furman,6-3-0,66.7%,33.3%,+8.2
Mt St Mary's,8-4-0,66.7%,33.3%,+11.0
N Dakota St,6-3-0,66.7%,33.3%,+13.6
SE Missouri St,6-3-0,66.7%,33.3%,-1.1
IU Indy,13-7-0,65.0%,35.0%,+6.2
Sam Houston,11-6-0,64.7%,35.3%,+2.1
CS Bakersfield,11-6-0,64.7%,35.3%,+6.8
N Florida,9-5-0,64.3%,35.7%,+4.5
Northeastern,9-5-0,64.3%,35.7%,+3.5
Queens,9-5-0,64.3%,35.7%,+4.0
Tennessee St,9-5-0,64.3%,35.7%,+3.7
Elon,9-5-0,64.3%,35.7%,+5.6
Texas St,9-5-1,64.3%,35.7%,+8.3
SF Austin,9-5-0,64.3%,35.7%,+4.9
SC Upstate,14-8-0,63.6%,36.4%,+3.0
South Dakota,7-4-0,63.6%,36.4%,+2.0
UAB,7-4-0,63.6%,36.4%,+4.2
Maine,7-4-1,63.6%,36.4%,+1.5
Idaho St,7-4-1,63.6%,36.4%,+3.2
Louisiana Tech,7-4-0,63.6%,36.4%,+2.8
Saint Peter's,10-6-0,62.5%,37.5%,+2.7
Indiana St,10-6-0,62.5%,37.5%,+3.8
Texas Tech,5-3-0,62.5%,37.5%,+5.8
Virginia,10-6-0,62.5%,37.5%,+2.0
Penn,10-6-2,62.5%,37.5%,+0.1
Maryland,5-3-0,62.5%,37.5%,+0.9
Boise St,5-3-0,62.5%,37.5%,-0.2
Siena,10-6-1,62.5%,37.5%,+4.7
St Thomas,5-3-0,62.5%,37.5%,+5.8
Richmond,13-8-0,61.9%,38.1%,+3.0
E Carolina,8-5-0,61.5%,38.5%,+3.4
Oklahoma,8-5-0,61.5%,38.5%,+2.7
William & Mary,8-5-0,61.5%,38.5%,+3.0
Columbia,8-5-0,61.5%,38.5%,+9.4
UTSA,11-7-0,61.1%,38.9%,+0.8
DePaul,11-7-0,61.1%,38.9%,+4.4
Lafayette,11-7-1,61.1%,38.9%,+2.7
UCF,9-6-0,60.0%,40.0%,+10.7
Georgia So,9-6-0,60.0%,40.0%,+4.0
Boston U,9-6-0,60.0%,40.0%,+4.6
Memphis,3-2-0,60.0%,40.0%,+3.8
Wake Forest,6-4-0,60.0%,40.0%,-0.3
N Alabama,6-4-0,60.0%,40.0%,+5.8
S Dakota St,6-4-0,60.0%,40.0%,+5.1
CS Northridge,6-4-0,60.0%,40.0%,+10.3
Texas A&M,6-4-0,60.0%,40.0%,+3.8
Air Force,16-11-0,59.3%,40.7%,+1.1
Navy,10-7-0,58.8%,41.2%,+1.4
Cal Poly,10-7-0,58.8%,41.2%,+7.5
W Illinois,10-7-0,58.8%,41.2%,+1.7
E Kentucky,7-5-0,58.3%,41.7%,+2.9
Marshall,7-5-0,58.3%,41.7%,+1.0
S Carolina St,7-5-0,58.3%,41.7%,-1.7
UL Monroe,14-10-0,58.3%,41.7%,+5.4
Miami,14-10-0,58.3%,41.7%,+5.1
Rhode Island,7-5-0,58.3%,41.7%,+3.2
American,7-5-0,58.3%,41.7%,+0.9
Wyoming,11-8-0,57.9%,42.1%,+0.4
Niagara,11-8-0,57.9%,42.1%,+3.3
Bucknell,8-6-0,57.1%,42.9%,+7.7
St Francis PA,8-6-0,57.1%,42.9%,+2.8
Miami OH,4-3-0,57.1%,42.9%,+11.1
Incarnate Word,8-6-0,57.1%,42.9%,+2.8
NC Wilmington,4-3-0,57.1%,42.9%,-1.9
Hampton,8-6-1,57.1%,42.9%,+0.1
Montana,4-3-0,57.1%,42.9%,+2.6
Louisville,4-3-0,57.1%,42.9%,+6.0
Robert Morris,4-3-0,57.1%,42.9%,+2.5
Binghamton,8-6-1,57.1%,42.9%,+3.7
Mercyhurst,8-6-0,57.1%,42.9%,+4.0
LSU,9-7-1,56.3%,43.8%,+0.9
Fresno St,14-11-0,56.0%,44.0%,+2.6
Bellarmine,14-11-0,56.0%,44.0%,+5.8
Wisconsin,5-4-0,55.6%,44.4%,+1.9
San Francisco,5-4-0,55.6%,44.4%,-1.4
Cornell,5-4-1,55.6%,44.4%,+11.4
Samford,5-4-0,55.6%,44.4%,+8.5
Chattanooga,5-4-0,55.6%,44.4%,+10.5
California,10-8-0,55.6%,44.4%,+4.7
Missouri St,11-9-0,55.0%,45.0%,+2.2
Loyola Chi,6-5-0,54.6%,45.5%,+2.2
Kentucky,6-5-0,54.6%,45.5%,-1.8
Detroit Mercy,12-10-1,54.6%,45.5%,+3.2
The Citadel,12-10-0,54.6%,45.5%,0.0
Radford,6-5-0,54.6%,45.5%,-3.1
NC A&T,13-11-0,54.2%,45.8%,-2.4
Long Beach St,13-11-0,54.2%,45.8%,+1.3
W Georgia,13-11-0,54.2%,45.8%,0.0
North Carolina,7-6-0,53.9%,46.2%,+3.9
San Diego,14-12-0,53.9%,46.2%,+2.0
Stanford,7-6-0,53.9%,46.2%,+2.6
SE Louisiana,7-6-0,53.9%,46.2%,-1.0
Murray St,8-7-0,53.3%,46.7%,+0.8
N Arizona,8-7-0,53.3%,46.7%,-5.2
Morgan St,8-7-0,53.3%,46.7%,+3.9
Wright St,8-7-0,53.3%,46.7%,+4.6
Ball St,8-7-0,53.3%,46.7%,+1.9
Oakland,9-8-0,52.9%,47.1%,+2.4
Coastal Car,10-9-0,52.6%,47.4%,+1.2
Providence,10-9-0,52.6%,47.4%,+4.7
South Carolina,10-9-0,52.6%,47.4%,-1.5
Coppin St,11-10-1,52.4%,47.6%,-1.4
Alabama A&M,11-10-0,52.4%,47.6%,+2.8
Stetson,12-11-0,52.2%,47.8%,+2.6
Utah Tech,12-11-0,52.2%,47.8%,-0.4
Pacific,12-11-0,52.2%,47.8%,+1.6
Canisius,14-13-0,51.9%,48.2%,+3.8
Chicago St,14-13-0,51.9%,48.2%,+0.9
Iona,8-8-0,50.0%,50.0%,-4.6
C Michigan,8-8-0,50.0%,50.0%,+0.3
UCLA,5-5-0,50.0%,50.0%,-2.4
Nicholls,5-5-0,50.0%,50.0%,-0.3
Texas So,6-6-2,50.0%,50.0%,+1.7
Michigan St,3-3-0,50.0%,50.0%,+1.9
St John's,2-2-0,50.0%,50.0%,-1.0
UCSD,2-2-0,50.0%,50.0%,+5.1
Milwaukee,5-5-0,50.0%,50.0%,-5.2
UC Davis,7-7-1,50.0%,50.0%,-3.8
Minnesota,8-8-0,50.0%,50.0%,+1.9
Arizona,6-6-0,50.0%,50.0%,+3.0
New Orleans,13-13-0,50.0%,50.0%,+3.3
Pepperdine,10-10-0,50.0%,50.0%,-1.2
Marist,4-4-1,50.0%,50.0%,-4.1
Arkansas St,5-5-0,50.0%,50.0%,+1.6
UConn,5-5-0,50.0%,50.0%,-0.6
Utah St,3-3-1,50.0%,50.0%,+0.3
Florida A&M,8-8-0,50.0%,50.0%,+2.4
VMI,8-8-1,50.0%,50.0%,-0.5
Clemson,3-3-0,50.0%,50.0%,+5.3
E Michigan,7-7-0,50.0%,50.0%,0.0
FGCU,6-6-1,50.0%,50.0%,-1.9
Bryant,5-5-0,50.0%,50.0%,+1.3
Indiana,6-6-0,50.0%,50.0%,-3.2
Rice,9-9-0,50.0%,50.0%,-1.8
Dartmouth,6-6-1,50.0%,50.0%,+5.8
