Team,ATS Record,Cover %,MOV,ATS +/-
Memphis,478-420-18,53.2%,1.2,+0.7
Okla City,517-472-13,52.3%,2.6,+0.2
San Antonio,607-561-20,52.0%,4.5,+0.2
Cleveland,500-476-21,51.2%,2.6,+0.2
New York,378-360-9,51.2%,-0.5,+0.2
Utah,471-454-22,50.9%,1.8,+0.1
Portland,435-420-18,50.9%,-0.1,+0.2
Brooklyn,399-390-14,50.6%,-1.1,-0.6
Orlando,398-389-17,50.6%,0.0,-0.2
Denver,525-518-24,50.3%,2.1,-0.2
Houston,500-495-13,50.3%,2.6,+0.1
Toronto,446-444-16,50.1%,1.4,+0.3
Boston,558-560-30,49.9%,3.8,+0.3
New Orleans,401-403-11,49.9%,-0.4,0.0
Golden State,510-520-25,49.5%,2.9,-0.6
LA Clippers,472-483-14,49.4%,2.0,0.0
Detroit,397-411-22,49.1%,0.6,-0.3
Phoenix,462-479-16,49.1%,1.9,-0.4
Charlotte,307-320-11,49.0%,-2.1,+0.1
Miami,538-561-25,49.0%,2.0,-0.5
Philadelphia,407-428-18,48.7%,0.3,-0.5
Dallas,517-548-20,48.5%,1.9,-0.7
Indiana,455-487-19,48.3%,0.5,-0.5
Chicago,427-458-14,48.3%,-0.3,-0.7
Atlanta,408-444-8,47.9%,-0.6,-0.6
Milwaukee,426-476-20,47.2%,0.8,-1.1
Washington,341-393-12,46.5%,-1.9,-0.7
LA Lakers,455-531-16,46.2%,1.8,-0.6
Sacramento,331-393-18,45.7%,-2.2,-1.4
Minnesota,322-395-17,44.9%,-0.8,-0.9
