Team,ATS Record,Cover %,MOV,ATS +/-
Toronto,115-89-4,56.4%,1.8,+1.9
Memphis,110-87-1,55.8%,-2.5,+0.4
Okla City,124-103-5,54.6%,0.2,+0.6
Detroit,109-93-7,54.0%,-5.2,+0.2
Sacramento,111-95-5,53.9%,-3.8,-0.1
Boston,122-107-6,53.3%,3.1,+1.1
Washington,104-92-3,53.1%,-3.4,0.0
Portland,117-104-3,52.9%,-1.1,+0.6
Milwaukee,105-94-3,52.8%,2.4,+0.2
Miami,100-92-7,52.1%,-1.6,0.0
Utah,106-99-7,51.7%,0.1,+0.6
Dallas,106-102-5,51.0%,-1.1,+0.2
Orlando,96-93-5,50.8%,-4.8,+0.2
Golden State,104-103-4,50.2%,3.4,0.0
Denver,115-114-4,50.2%,0.3,+0.5
Philadelphia,107-107-7,50.0%,-1.1,+0.9
LA Clippers,118-119-1,49.8%,2.1,+0.5
Houston,98-99-5,49.8%,-1.5,-0.5
Indiana,96-97-3,49.7%,-2.0,0.0
Chicago,92-93-7,49.7%,-2.7,0.0
San Antonio,99-101-5,49.5%,-0.1,+0.5
New Orleans,105-109-2,49.1%,-2.8,-0.5
Charlotte,84-88-6,48.8%,-4.8,0.0
Cleveland,101-106-5,48.8%,-1.2,-0.6
LA Lakers,106-112-4,48.6%,-3.8,-0.1
Minnesota,86-93-4,48.0%,-3.3,-0.6
Phoenix,95-103-2,48.0%,-4.3,-1.4
New York,89-103-3,46.4%,-3.6,+0.4
Atlanta,93-111-2,45.6%,-3.1,-1.4
Brooklyn,89-110-2,44.7%,-5.8,-1.8
