Team,ATS Record,Cover %,MOV,ATS +/-
Philadelphia,263-213-10,55.3%,0.4,+0.6
Boston,303-251-11,54.7%,4.0,+0.5
Okla City,248-218-6,53.2%,1.4,+0.4
Orlando,256-225-6,53.2%,-2.8,+0.3
Utah,248-221-9,52.9%,2.0,+0.9
Dallas,260-235-12,52.5%,0.8,+0.9
New York,241-219-10,52.4%,-1.5,+0.8
LA Clippers,237-222-4,51.6%,2.5,+0.5
Indiana,250-236-11,51.4%,0.5,+0.4
Denver,242-233-7,51.0%,2.0,+0.2
San Antonio,242-234-7,50.8%,0.2,-0.3
Golden State,266-259-9,50.7%,4.8,0.0
Miami,258-252-10,50.6%,0.9,+0.1
Memphis,241-237-8,50.4%,0.0,+0.7
New Orleans,223-221-6,50.2%,-0.4,+0.4
Charlotte,237-237-9,50.0%,-1.9,+0.4
Phoenix,229-230-5,49.9%,-1.1,-0.7
Milwaukee,252-256-10,49.6%,2.4,-0.4
Toronto,253-258-6,49.5%,1.8,-0.2
Houston,251-257-9,49.4%,0.8,0.0
Sacramento,202-211-10,48.9%,-2.4,-0.6
Brooklyn,228-239-12,48.8%,-2.1,+0.2
Cleveland,237-259-12,47.8%,1.4,-0.1
Atlanta,240-264-5,47.6%,-0.9,-0.6
Portland,214-244-12,46.7%,-2.6,-1.1
Chicago,215-250-4,46.2%,-2.8,-1.3
LA Lakers,212-247-6,46.2%,-1.8,-0.8
Detroit,196-229-13,46.1%,-4.2,-0.7
Minnesota,219-258-8,45.9%,-1.1,0.0
Washington,207-255-13,44.8%,-3.0,-0.7
