Team,Over Record,Over %,Under %,Total +/-
Sacramento,476-400-15,54.3%,45.7%,+1.9
Milwaukee,493-423-9,53.8%,46.2%,+1.5
Denver,494-436-12,53.1%,46.9%,+1.6
Atlanta,490-441-8,52.6%,47.4%,+1.7
Washington,469-423-20,52.6%,47.4%,+1.6
Detroit,474-440-20,51.9%,48.1%,+0.3
Okla City,476-451-18,51.4%,48.7%,+0.7
New Orleans,460-436-11,51.3%,48.7%,+0.5
Golden State,489-466-14,51.2%,48.8%,+0.1
Boston,506-483-12,51.2%,48.8%,+0.3
Phoenix,473-457-9,50.9%,49.1%,0.0
Portland,458-443-13,50.8%,49.2%,+1.5
Miami,500-487-9,50.7%,49.3%,+0.7
Toronto,462-459-7,50.2%,49.8%,+1.1
Minnesota,444-450-10,49.7%,50.3%,-0.7
San Antonio,481-489-8,49.6%,50.4%,+0.8
Brooklyn,448-465-7,49.1%,50.9%,-0.3
Dallas,460-479-13,49.0%,51.0%,+0.5
Indiana,453-472-16,49.0%,51.0%,+0.3
Philadelphia,448-467-10,49.0%,51.0%,-0.3
New York,438-463-6,48.6%,51.4%,+0.8
Cleveland,463-491-12,48.5%,51.5%,+0.2
Houston,445-475-16,48.4%,51.6%,-0.6
Charlotte,399-433-12,48.0%,52.0%,-0.2
LA Lakers,455-494-8,48.0%,52.1%,-1.0
Orlando,430-467-13,47.9%,52.1%,-0.2
Utah,435-474-12,47.9%,52.2%,-0.3
LA Clippers,427-488-17,46.7%,53.3%,-0.5
Memphis,426-490-12,46.5%,53.5%,-0.3
Chicago,419-501-8,45.5%,54.5%,-0.7
