Team,Over Record,Over %,Under %,Total +/-
NJIT,80-51-1,61.1%,38.9%,+2.8
Sacred Heart,86-57-0,60.1%,39.9%,+5.6
S Dakota St,116-77-1,60.1%,39.9%,+4.8
C Arkansas,81-54-2,60.0%,40.0%,+3.9
Charlotte,163-109-6,59.9%,40.1%,+3.2
New Orleans,116-78-3,59.8%,40.2%,+3.0
Long Beach St,185-126-2,59.5%,40.5%,+4.8
Delaware St,79-54-1,59.4%,40.6%,+3.8
Oral Roberts,124-85-2,59.3%,40.7%,+3.1
Weber St,163-113-1,59.1%,40.9%,+2.2
NC Asheville,72-50-4,59.0%,41.0%,+3.8
Morgan St,76-53-1,58.9%,41.1%,+2.6
North Dakota,114-80-1,58.8%,41.2%,+4.0
UTSA,97-69-2,58.4%,41.6%,+4.7
W Georgia,11-8-0,57.9%,42.1%,+0.9
Hawai'i,129-95-4,57.6%,42.4%,+3.0
Indiana St,157-116-5,57.5%,42.5%,+3.6
Le Moyne,23-17-0,57.5%,42.5%,+2.0
NC A&T,73-54-1,57.5%,42.5%,+2.8
Youngstown St,170-126-1,57.4%,42.6%,+2.9
Boston College,138-103-7,57.3%,42.7%,+1.4
Illinois St,151-113-5,57.2%,42.8%,+2.7
Providence,140-105-4,57.1%,42.9%,+2.5
Dayton,137-103-4,57.1%,42.9%,+2.2
E Washington,187-141-4,57.0%,43.0%,+2.4
Baylor,123-94-4,56.7%,43.3%,+2.8
Iowa St,134-103-4,56.5%,43.5%,+3.6
Buffalo,159-123-1,56.4%,43.6%,+2.9
Stetson,76-60-3,55.9%,44.1%,+2.0
Holy Cross,78-62-5,55.7%,44.3%,+1.0
Old Dominion,148-118-4,55.6%,44.4%,+1.0
Rhode Island,147-118-3,55.5%,44.5%,+1.9
Alcorn St,89-72-0,55.3%,44.7%,+2.1
Abl Christian,58-47-1,55.2%,44.8%,+1.6
Santa Clara,133-108-4,55.2%,44.8%,+1.5
S Indiana,27-22-0,55.1%,44.9%,+3.8
Green Bay,170-139-3,55.0%,45.0%,+2.2
BYU,135-111-4,54.9%,45.1%,+3.0
SC Upstate,81-67-0,54.7%,45.3%,+0.2
VMI,87-72-2,54.7%,45.3%,+2.0
Mercer,93-77-3,54.7%,45.3%,+2.3
Marquette,134-111-5,54.7%,45.3%,+3.0
Arizona,153-127-2,54.6%,45.4%,+2.2
N Colorado,135-113-3,54.4%,45.6%,+2.4
Northeastern,148-124-7,54.4%,45.6%,+0.5
Duquesne,125-105-4,54.4%,45.7%,+2.5
Omaha,108-91-0,54.3%,45.7%,+1.9
Iowa,140-118-2,54.3%,45.7%,+2.4
Sam Houston,70-59-0,54.3%,45.7%,+1.0
UMass,147-124-3,54.2%,45.8%,+1.2
Evansville,150-127-3,54.2%,45.9%,+2.2
Ball St,150-127-6,54.2%,45.9%,+1.6
Auburn,127-108-2,54.0%,46.0%,+1.4
Georgia Tech,148-126-2,54.0%,46.0%,+2.0
Bucknell,81-69-2,54.0%,46.0%,+2.8
Manhattan,151-129-6,53.9%,46.1%,+1.6
LSU,131-112-3,53.9%,46.1%,+2.3
Howard,62-53-2,53.9%,46.1%,+1.1
SE Missouri St,159-136-4,53.9%,46.1%,+2.6
Iona,152-130-1,53.9%,46.1%,+1.2
Bellarmine,42-36-1,53.9%,46.2%,+1.6
UCSB,157-135-5,53.8%,46.2%,+1.9
Boise St,143-123-3,53.8%,46.2%,+2.0
Quinnipiac,86-74-1,53.8%,46.3%,+4.9
