Team,ATS Record,Cover %,MOV,ATS +/-
St. Thomas,43-22-2,66.2%,3.3,+3.8
Memphis,239-167-8,58.9%,8.3,+1.7
Neb Omaha,108-76-2,58.7%,-2.7,+1.1
UCSD,40-29-0,58.0%,2.0,+1.5
Rob Morris,108-81-2,57.1%,0.8,+0.6
Jackson St,84-64-1,56.8%,-1.3,+0.5
Nevada,233-178-9,56.7%,2.7,+0.6
Queens,30-23-1,56.6%,1.1,+1.3
Colgate,79-61-4,56.4%,0.1,+1.9
S Car State,77-60-4,56.2%,-2.2,+1.0
Stony Brook,93-73-5,56.0%,-0.9,+0.6
Yale,221-175-11,55.8%,2.0,+1.0
Utah Valley,96-76-2,55.8%,1.8,+2.0
Florida A&M,78-62-0,55.7%,-5.7,+0.7
Mercyhurst,10-8-0,55.6%,-4.1,+1.7
SE Louisiana,74-60-3,55.2%,-3.0,+0.3
Jksnville St,196-159-10,55.2%,-1.7,+0.7
Hampton,85-69-1,55.2%,0.2,+0.5
Creighton,229-186-10,55.2%,6.6,+0.7
Oakland,156-127-6,55.1%,1.0,-0.2
Wisconsin,203-166-11,55.0%,6.8,+0.9
Campbell,89-73-1,54.9%,-3.7,+1.2
NC Central,73-60-2,54.9%,0.0,+0.7
Gard-Webb,91-75-2,54.8%,-0.9,+1.0
Butler,236-196-15,54.6%,6.7,+1.4
Louisville,207-172-13,54.6%,6.4,+0.9
Texas A&M,229-193-8,54.3%,1.2,+0.1
Utah,248-210-14,54.2%,3.1,+0.6
VCU,244-207-15,54.1%,5.7,+0.8
Akron,242-206-10,54.0%,4.0,+0.7
S Alabama,232-198-8,54.0%,-0.5,+0.2
Furman,205-175-4,54.0%,0.2,+0.4
Duke,236-202-10,53.9%,13.7,+1.1
Presbyterian,77-66-4,53.9%,-7.6,-0.7
Lafayette,91-78-1,53.9%,-2.4,-0.2
Boston Col,166-144-13,53.6%,0.2,+0.8
Florida St,167-145-13,53.5%,3.6,+0.7
