Team,ATS Record,Cover %,MOV,ATS +/-
Mercyhurst,10-5-0,66.7%,1.6,+4.8
NC Central,62-39-3,61.4%,0.0,+1.7
SE Louisiana,70-46-2,60.3%,-2.2,+0.6
Kansas,96-67-4,58.9%,12.2,+2.2
UT Arlington,99-70-6,58.6%,0.3,+1.6
Utah Valley,62-46-1,57.4%,4.2,+2.6
Cornell,163-121-5,57.4%,-1.9,+1.4
Stony Brook,70-52-4,57.4%,-1.2,+1.0
Michigan St,132-99-4,57.1%,8.8,+1.2
Florida A&M,90-69-0,56.6%,-7.8,+1.2
Mississippi St,181-139-8,56.6%,1.2,+0.8
Tarleton St,36-28-0,56.3%,1.8,+1.0
Boston U,77-60-0,56.2%,0.5,+0.4
S Dakota St,77-60-1,56.2%,2.3,+2.0
Presbyterian,83-65-4,56.1%,-4.1,+0.6
Colgate,51-40-2,56.0%,-0.4,+0.7
North Carolina,131-103-9,56.0%,8.1,+1.3
Robert Morris,80-63-2,55.9%,-0.8,+0.3
E Tennessee St,95-75-7,55.9%,3.3,+0.8
Norfolk St,57-45-0,55.9%,-1.8,+1.7
Valparaiso,134-106-5,55.8%,1.5,+0.6
Ohio,182-144-5,55.8%,2.7,+0.6
Queens,24-19-3,55.8%,0.6,+0.7
Wofford,156-124-3,55.7%,2.4,+0.6
UCSD,30-24-1,55.6%,1.2,+1.0
Gonzaga,72-58-2,55.4%,15.0,+1.8
Texas A&M-CC,62-50-3,55.4%,0.3,+0.8
St Thomas,26-21-2,55.3%,5.8,+1.9
UAB,151-123-4,55.1%,5.4,+0.9
Nevada,141-115-4,55.1%,1.7,+1.1
C Arkansas,82-67-4,55.0%,-6.1,-0.2
NC Asheville,62-51-2,54.9%,-1.8,+0.2
Boise St,164-135-4,54.9%,4.3,+1.2
NW State,69-57-3,54.8%,-4.0,+0.1
Akron,135-113-8,54.4%,5.8,+0.4
Hampton,75-63-2,54.4%,-1.1,+0.5
Syracuse,144-121-6,54.3%,4.3,+0.8
UC Davis,134-113-4,54.3%,-2.0,+0.3
Campbell,64-54-1,54.2%,-3.4,+1.1
Yale,122-103-4,54.2%,1.6,+1.2
W Kentucky,158-134-7,54.1%,2.5,+0.2
Hou Christian,79-67-3,54.1%,-5.2,+0.1
Dayton,142-121-11,54.0%,5.9,+1.1
Auburn,169-144-13,54.0%,0.5,+0.8
BYU,136-116-7,54.0%,6.0,+1.5
Binghamton,75-64-3,54.0%,-4.6,+1.1
UC Irvine,163-140-6,53.8%,2.9,+0.8
Maryland,146-126-6,53.7%,5.4,+0.3
Kentucky,111-96-3,53.6%,9.4,+0.9
S Carolina St,82-72-4,53.3%,-5.3,+0.2
George Mason,166-146-6,53.2%,2.7,+0.9
Kent St,136-120-9,53.1%,4.8,+0.6
Creighton,134-119-4,53.0%,5.3,+0.6
Lehigh,63-56-1,52.9%,-0.5,0.0
Texas A&M,173-154-9,52.9%,-1.7,-1.0
UMass Lowell,55-49-1,52.9%,1.1,+1.1
Arkansas St,177-158-10,52.8%,1.8,+0.2
Charleston,123-110-1,52.8%,4.1,+1.0
South Dakota,96-86-3,52.8%,1.8,+1.0
Radford,58-52-2,52.7%,0.3,+1.0
UC Riverside,185-166-10,52.7%,-2.7,+0.3
Tennessee,146-131-3,52.7%,4.8,+0.4
Arizona,117-105-1,52.7%,8.3,+1.4
Vanderbilt,186-167-11,52.7%,0.8,+0.2
Davidson,119-107-5,52.7%,5.9,+0.5
Seattle,80-72-0,52.6%,2.4,+1.8
Texas,150-135-5,52.6%,5.2,+0.1
Penn,152-137-7,52.6%,-0.8,+0.4
Georgia Tech,204-184-4,52.6%,-0.2,+0.1
E Washington,163-147-6,52.6%,0.3,+1.0
NC A&T,75-68-2,52.5%,-7.0,+0.2
Stetson,77-70-5,52.4%,-4.9,-0.3
Cal Baptist,45-41-2,52.3%,3.2,+0.7
Florida St,172-157-10,52.3%,0.9,-0.3
Bethune,58-53-5,52.3%,-4.1,-0.6
Delaware,175-160-7,52.2%,-1.7,+0.2
S Alabama,164-150-5,52.2%,0.9,0.0
Albany,72-66-1,52.2%,-0.6,+1.0
Alabama,157-144-7,52.2%,3.8,+0.4
Wright St,158-145-9,52.2%,2.4,+0.4
Siena,170-156-5,52.2%,-0.8,+0.7
New Mexico,148-136-3,52.1%,2.3,-0.7
Lindenwood,25-23-0,52.1%,1.5,-0.4
Baylor,151-139-10,52.1%,0.6,+0.2
Murray St,103-95-4,52.0%,7.1,+0.9
Memphis,117-108-5,52.0%,6.5,+0.4
Maine,79-73-2,52.0%,-3.6,+0.4
Michigan,172-159-4,52.0%,2.1,+0.6
Purdue FW,94-87-4,51.9%,0.4,-0.3
Oklahoma St,164-152-6,51.9%,2.4,+0.8
Monmouth,97-90-5,51.9%,-4.3,-0.2
Miami OH,196-182-10,51.9%,0.4,+0.3
Weber St,127-118-3,51.8%,4.4,+0.1
Princeton,114-106-5,51.8%,1.7,-0.5
Saint Mary's,129-120-1,51.8%,2.6,0.0
Miss Valley St,115-107-1,51.8%,-12.5,-0.7
Purdue,144-134-8,51.8%,5.2,+0.9
Stonehill,29-27-1,51.8%,-4.2,+1.0
Middle Tenn,146-136-4,51.8%,0.8,-0.1
Morehead St,147-137-12,51.8%,0.9,+0.3
Utah Tech,44-41-2,51.8%,-4.4,+0.5
Milwaukee,180-168-10,51.7%,-1.3,0.0
Temple,167-156-9,51.7%,2.2,+0.2
Ohio St,138-129-6,51.7%,4.0,-0.1
N Kentucky,62-58-0,51.7%,2.4,+1.0
VCU,125-117-5,51.7%,5.3,+0.8
Duke,79-74-2,51.6%,13.3,+0.9
Sacred Heart,65-61-0,51.6%,-3.3,+0.5
Niagara,179-168-6,51.6%,-1.2,+0.1
Fresno St,181-170-7,51.6%,1.4,+0.4
Washington,185-174-8,51.5%,-0.9,-0.2
Sam Houston,51-48-2,51.5%,5.8,-0.1
UNLV,138-130-6,51.5%,3.9,+0.2
Long Beach St,193-182-10,51.5%,-3.2,-0.3
Jackson St,70-66-1,51.5%,-5.1,-0.3
Bucknell,71-67-2,51.5%,-0.1,+0.3
F Dickinson,73-69-0,51.4%,-4.5,+0.3
Florida,129-122-4,51.4%,7.8,+0.5
Belmont,56-53-1,51.4%,3.2,+1.8
USC,188-178-5,51.4%,0.6,+0.4
