Team,Over Record,Over %,Under %,Total +/-
Le Moyne,22-11-0,66.7%,33.3%,+1.2
Idaho St,200-135-6,59.7%,40.3%,+4.6
New Orleans,142-96-2,59.7%,40.3%,+2.2
E Texas A&M,38-26-0,59.4%,40.6%,+3.3
Queens,35-24-1,59.3%,40.7%,+0.8
Miss Valley St,92-66-1,58.2%,41.8%,+3.6
Grand Canyon,93-69-0,57.4%,42.6%,+1.2
Coppin St,88-66-1,57.1%,42.9%,+1.6
Oakland,160-120-4,57.1%,42.9%,+3.0
SIU Edward,136-104-4,56.7%,43.3%,+0.5
SE Missouri St,204-156-6,56.7%,43.3%,+3.5
North Dakota,134-103-1,56.5%,43.5%,+2.3
Gardner-Webb,95-74-2,56.2%,43.8%,+2.6
NC State,191-149-4,56.2%,43.8%,+1.9
Omaha,104-82-1,55.9%,44.1%,+2.0
Weber St,212-169-4,55.6%,44.4%,+1.9
Nevada,201-161-3,55.5%,44.5%,+1.7
UT Rio Grande,81-65-2,55.5%,44.5%,+1.0
N Colorado,155-125-5,55.4%,44.6%,+2.7
Radford,89-72-1,55.3%,44.7%,+0.2
Wright St,197-160-2,55.2%,44.8%,+0.8
SE Louisiana,80-65-0,55.2%,44.8%,+3.0
Iowa,168-137-1,55.1%,44.9%,+2.8
High Point,83-68-2,55.0%,45.0%,+3.0
Texas St,134-110-3,54.9%,45.1%,+1.7
Norfolk St,84-69-1,54.9%,45.1%,+0.9
NC Asheville,86-71-5,54.8%,45.2%,+1.6
Auburn,208-172-2,54.7%,45.3%,+2.1
CS Bakersfield,87-72-1,54.7%,45.3%,+1.5
Youngstown St,186-154-1,54.7%,45.3%,+1.9
Fresno St,180-149-6,54.7%,45.3%,+1.9
Indiana St,198-164-5,54.7%,45.3%,+2.0
Florida Intl,180-151-2,54.4%,45.6%,+1.0
N Florida,95-80-1,54.3%,45.7%,+1.9
S Indiana,32-27-0,54.2%,45.8%,+2.0
Montana,199-168-6,54.2%,45.8%,+2.3
UTSA,129-109-3,54.2%,45.8%,+1.5
Lipscomb,99-84-1,54.1%,45.9%,+1.7
UMass,173-147-3,54.1%,45.9%,+1.6
Colorado St,174-148-5,54.0%,46.0%,+1.8
Toledo,209-178-3,54.0%,46.0%,+1.4
Hofstra,217-185-4,54.0%,46.0%,+2.5
Buffalo,192-164-5,53.9%,46.1%,+1.5
UT Arlington,138-118-2,53.9%,46.1%,+1.6
Wofford,196-168-4,53.9%,46.2%,+0.6
Morgan St,77-66-4,53.9%,46.2%,+1.6
Tennessee St,189-162-3,53.9%,46.2%,+1.5
Bellarmine,50-43-1,53.8%,46.2%,+2.9
Brown,165-142-4,53.8%,46.3%,+1.8
Howard,73-63-1,53.7%,46.3%,+0.9
Mississippi,206-178-4,53.7%,46.4%,+1.6
Montana St,194-168-0,53.6%,46.4%,+2.2
Dayton,184-160-4,53.5%,46.5%,+1.2
Oral Roberts,123-107-1,53.5%,46.5%,+1.9
Lehigh,93-81-1,53.5%,46.6%,+3.0
UNLV,195-170-3,53.4%,46.6%,+1.3
UCSD,39-34-3,53.4%,46.6%,+5.0
Purdue,182-159-5,53.4%,46.6%,+0.9
Detroit Mercy,185-162-7,53.3%,46.7%,+2.1
Lafayette,89-78-4,53.3%,46.7%,+0.6
VMI,115-101-2,53.2%,46.8%,+2.2
Coastal Car,109-96-0,53.2%,46.8%,+1.4
Duquesne,153-135-4,53.1%,46.9%,+1.9
UTEP,213-188-5,53.1%,46.9%,+1.2
CS Fullerton,180-159-4,53.1%,46.9%,+3.0
Santa Clara,189-167-3,53.1%,46.9%,+0.8
Iowa St,200-177-10,53.1%,47.0%,+2.1
Kennesaw St,87-77-2,53.1%,47.0%,+1.0
S Utah,131-116-2,53.0%,47.0%,+1.6
NC Central,70-62-1,53.0%,47.0%,-0.2
Wake Forest,149-132-6,53.0%,47.0%,+1.3
Chattanooga,189-168-6,52.9%,47.1%,+0.9
Samford,189-168-4,52.9%,47.1%,+2.2
American,91-81-0,52.9%,47.1%,+0.3
F Dickinson,83-74-2,52.9%,47.1%,+3.2
Ohio,205-183-5,52.8%,47.2%,+1.4
Missouri,206-184-4,52.8%,47.2%,+1.4
Mississippi St,207-185-6,52.8%,47.2%,+1.3
Charlotte,200-179-11,52.8%,47.2%,+1.2
Florida Atlantic,162-145-5,52.8%,47.2%,+2.4
Hawai'i,182-163-8,52.8%,47.3%,+1.0
Ball St,195-175-6,52.7%,47.3%,+1.7
Quinnipiac,89-80-1,52.7%,47.3%,+3.3
Austin Peay,211-190-7,52.6%,47.4%,+2.5
