Team,Over Record,Over %,Under %,Total +/-
LA Clippers,2-0-0,100.0%,0.0%,+19.0
Brooklyn,1-0-0,100.0%,0.0%,+1.0
New York,1-0-0,100.0%,0.0%,+26.5
Houston,2-0-1,100.0%,0.0%,+8.0
Detroit,1-0-0,100.0%,0.0%,+5.0
Charlotte,1-0-0,100.0%,0.0%,+9.0
Orlando,1-0-0,100.0%,0.0%,+10.5
Miami,1-0-0,100.0%,0.0%,+17.5
Portland,1-0-0,100.0%,0.0%,+10.0
Denver,1-0-0,100.0%,0.0%,+17.0
Utah,1-0-0,100.0%,0.0%,+42.0
Okla City,1-0-0,100.0%,0.0%,+14.0
Sacramento,1-0-0,100.0%,0.0%,+35.0
LA Lakers,1-0-0,100.0%,0.0%,+12.0
Dallas,1-0-0,100.0%,0.0%,+5.0
Cleveland,1-0-0,100.0%,0.0%,+18.5
San Antonio,2-1-0,66.7%,33.3%,+2.2
Golden State,1-1-0,50.0%,50.0%,-0.8
Philadelphia,1-1-0,50.0%,50.0%,-4.0
New Orleans,0-1-0,0.0%,100.0%,-19.5
Chicago,0-1-0,0.0%,100.0%,-25.0
Indiana,0-1-0,0.0%,100.0%,-17.5
Minnesota,0-1-0,0.0%,100.0%,-8.0
