Team,Over Record,Over %,Under %,Total +/-
Utah,493-430-13,53.4%,46.6%,+1.6
Minnesota,479-431-12,52.6%,47.4%,+1.8
LA Clippers,487-444-14,52.3%,47.7%,+0.9
Chicago,482-444-12,52.1%,48.0%,+1.7
LA Lakers,495-464-10,51.6%,48.4%,+0.7
Toronto,475-449-9,51.4%,48.6%,+0.5
Phoenix,476-453-12,51.2%,48.8%,+0.9
Charlotte,432-418-10,50.8%,49.2%,+0.7
Philadelphia,468-453-18,50.8%,49.2%,+0.4
New York,460-450-12,50.6%,49.5%,+0.1
Cleveland,489-481-6,50.4%,49.6%,+0.4
Washington,461-455-12,50.3%,49.7%,+0.5
Indiana,478-473-15,50.3%,49.7%,+0.1
Milwaukee,466-463-12,50.2%,49.8%,+0.2
Houston,467-464-12,50.2%,49.8%,+1.4
Denver,476-474-8,50.1%,49.9%,+0.4
San Antonio,486-484-19,50.1%,49.9%,-0.1
Atlanta,474-473-10,50.1%,50.0%,+0.3
Memphis,461-471-10,49.5%,50.5%,-0.1
Portland,455-466-10,49.4%,50.6%,-0.4
Dallas,472-486-13,49.3%,50.7%,-0.2
Okla City,466-485-10,49.0%,51.0%,+0.1
Brooklyn,445-474-13,48.4%,51.6%,+1.0
Miami,479-513-9,48.3%,51.7%,-1.0
Sacramento,427-462-18,48.0%,52.0%,-0.3
Golden State,466-506-9,47.9%,52.1%,+0.2
New Orleans,432-471-13,47.8%,52.2%,0.0
Orlando,437-479-16,47.7%,52.3%,-0.5
Boston,474-520-8,47.7%,52.3%,+0.2
Detroit,440-492-14,47.2%,52.8%,-0.1
