Team,Over Record,Over %,Under %,Total +/-
Indiana,12-3-1,80.0%,20.0%,+5.9
Atlanta,11-4-0,73.3%,26.7%,+5.0
Detroit,11-6-0,64.7%,35.3%,+5.4
Denver,8-5-0,61.5%,38.5%,+8.0
Toronto,13-10-0,56.5%,43.5%,+3.4
Houston,5-4-0,55.6%,44.4%,-0.5
San Antonio,8-7-0,53.3%,46.7%,+0.5
Sacramento,9-8-1,52.9%,47.1%,+1.7
Portland,10-9-1,52.6%,47.4%,-1.3
Washington,12-11-0,52.2%,47.8%,-3.2
New Orleans,13-12-1,52.0%,48.0%,+1.2
Okla City,3-3-0,50.0%,50.0%,+6.8
LA Clippers,6-6-1,50.0%,50.0%,+3.5
Memphis,5-5-0,50.0%,50.0%,+0.8
Chicago,9-9-0,50.0%,50.0%,+4.4
Utah,10-11-1,47.6%,52.4%,+1.6
Philadelphia,8-9-0,47.1%,52.9%,-1.1
Phoenix,7-8-0,46.7%,53.3%,-0.5
Orlando,6-7-0,46.2%,53.9%,-2.2
LA Lakers,6-7-0,46.2%,53.9%,+2.5
New York,4-6-0,40.0%,60.0%,-0.4
Golden State,6-9-0,40.0%,60.0%,-0.3
Charlotte,9-14-0,39.1%,60.9%,-2.7
Brooklyn,7-11-0,38.9%,61.1%,-2.1
Miami,5-8-0,38.5%,61.5%,-3.5
Boston,3-5-0,37.5%,62.5%,+0.6
Dallas,4-7-0,36.4%,63.6%,-6.4
Minnesota,5-9-0,35.7%,64.3%,-3.5
Cleveland,1-3-0,25.0%,75.0%,-7.9
Milwaukee,2-11-0,15.4%,84.6%,-9.1
