Team,ATS Record,Cover %,MOV,ATS +/-
New Haven,5-2-0,71.4%,3.1,+3.9
Mercyhurst,22-13-1,62.9%,-1.4,+2.5
UCSD,81-58-2,58.3%,5.1,+2.0
Florida A&M,123-92-0,57.2%,-7.2,+1.1
Utah Valley,143-109-2,56.8%,4.7,+2.3
Nevada,186-144-6,56.4%,6.2,+1.2
NC Central,121-94-5,56.3%,4.2,+0.5
Yale,136-107-8,56.0%,7.9,+1.5
Sam Houston,127-100-5,56.0%,5.1,+1.2
Robert Morris,137-108-2,55.9%,-0.8,+0.5
Houston,188-150-8,55.6%,13.8,+2.3
Stony Brook,133-108-7,55.2%,1.0,+0.1
St Thomas,70-57-2,55.1%,5.0,+1.2
SE Louisiana,125-102-4,55.1%,-1.3,+0.1
Saint Peter's,167-137-2,54.9%,0.4,+0.7
S Carolina St,123-101-6,54.9%,-5.5,+0.9
Texas A&M-CC,125-103-3,54.8%,2.9,+0.9
Furman,160-132-6,54.8%,8.4,+1.2
Arkansas St,162-134-7,54.7%,0.8,+0.5
Hofstra,168-139-5,54.7%,5.0,+0.7
S Alabama,164-136-3,54.7%,2.4,+0.6
Michigan St,190-158-4,54.6%,8.4,+0.8
Penn St,174-145-7,54.6%,2.5,+0.8
Villanova,192-161-5,54.4%,9.1,+0.5
VCU,180-151-6,54.4%,7.3,+1.0
Tarleton St,77-65-1,54.2%,2.5,+1.1
NW State,116-98-5,54.2%,-5.0,+0.8
UT Arlington,161-136-7,54.2%,3.1,+0.7
Creighton,185-157-5,54.1%,7.2,+1.0
Queens,53-45-4,54.1%,1.1,+0.8
Colgate,133-113-3,54.1%,4.7,+1.2
UConn,180-153-6,54.1%,7.9,+0.8
BYU,174-148-9,54.0%,8.1,+0.9
Belmont,168-143-8,54.0%,7.9,+0.6
E Tennessee St,163-139-8,54.0%,6.1,+0.9
E Washington,166-142-4,53.9%,3.1,+1.3
Louisiana Tech,156-134-4,53.8%,7.1,0.0
Clemson,172-148-6,53.8%,5.8,+1.0
S Dakota St,165-142-4,53.8%,6.9,+0.9
Liberty,137-118-5,53.7%,9.5,+0.3
Iowa St,176-152-5,53.7%,5.7,+0.9
N Texas,162-140-8,53.6%,4.8,+0.7
Jacksonville St,155-134-7,53.6%,3.8,+0.9
Baylor,171-148-9,53.6%,8.9,+0.5
Auburn,179-155-6,53.6%,7.1,+1.0
N Florida,128-111-3,53.6%,-0.8,+0.5
UCF,170-148-3,53.5%,2.6,+1.0
Norfolk St,124-108-5,53.5%,4.4,+1.2
Toledo,172-151-1,53.3%,5.8,+0.4
UC Irvine,170-150-9,53.1%,7.3,+0.8
Maryland ES,102-90-5,53.1%,-7.7,-0.2
Oakland,171-151-4,53.1%,1.6,0.0
Georgia Tech,169-151-2,52.8%,0.0,+0.4
Hampton,123-110-2,52.8%,-1.1,+0.4
Presbyterian,116-104-6,52.7%,-2.5,+0.2
Virginia,172-155-9,52.6%,7.8,-0.4
