Team,ATS Record,Cover %,MOV,ATS +/-
Mercyhurst,4-1-1,80.0%,-15.9,+2.9
W Georgia,3-1-0,75.0%,-12.5,+3.5
Hofstra,27-11-1,71.1%,7.2,+5.4
Texas A&M-CC,33-15-0,68.8%,-1.9,+2.9
Merrimack,28-13-2,68.3%,-1.7,+2.7
NC Wilmington,35-17-2,67.3%,2.3,+2.8
Arkansas St,38-19-2,66.7%,-0.7,+2.6
Weber St,25-13-1,65.8%,4.0,+3.1
Florida A&M,29-16-0,64.4%,-11.7,+3.3
Utah St,57-32-1,64.0%,7.9,+3.6
Villanova,63-36-0,63.6%,9.5,+1.8
Michigan St,75-43-3,63.6%,10.9,+1.7
E Kentucky,31-18-1,63.3%,-3.1,+0.5
S Illinois,41-24-1,63.1%,3.0,+1.3
W Kentucky,35-21-2,62.5%,3.9,+1.7
Sam Houston,38-23-3,62.3%,1.2,+2.2
N Arizona,31-19-0,62.0%,-4.5,+1.9
UT Arlington,34-21-1,61.8%,0.2,+2.2
TCU,45-28-3,61.6%,4.4,+2.9
Boston U,33-21-1,61.1%,-0.9,+1.6
Cal Poly,33-21-1,61.1%,-7.3,+0.4
Samford,33-21-2,61.1%,-1.3,+2.5
Yale,25-16-1,61.0%,4.9,+2.9
NW State,25-16-1,61.0%,-9.4,+0.3
Utah Tech,20-13-0,60.6%,-4.2,+1.4
Kansas,43-28-1,60.6%,11.1,+1.1
The Citadel,23-15-0,60.5%,-9.8,-1.0
Indiana St,38-25-1,60.3%,1.6,+1.1
Wichita St,62-41-3,60.2%,9.1,+2.3
LIU,18-12-1,60.0%,-5.7,+2.4
Norfolk St,31-21-4,59.6%,-2.1,+1.6
Portland St,31-21-1,59.6%,-1.3,+2.5
Gardner-Webb,28-19-0,59.6%,0.0,+2.7
Liberty,25-17-0,59.5%,3.6,+0.7
S Dakota St,44-30-2,59.5%,4.2,+1.8
Morehead St,38-26-0,59.4%,-2.1,+0.8
Maine,32-22-2,59.3%,-9.1,-0.5
American,23-16-0,59.0%,-4.9,-1.6
Vanderbilt,43-30-1,58.9%,3.8,+1.9
South Dakota,47-33-3,58.8%,0.4,+1.8
Santa Clara,44-31-2,58.7%,3.1,+2.4
Clemson,44-31-1,58.7%,4.9,+1.4
VCU,44-31-0,58.7%,7.0,+1.5
E Tennessee St,34-24-0,58.6%,5.1,+2.8
S Florida,55-39-4,58.5%,-3.1,+1.2
NC Central,31-22-2,58.5%,-2.1,+0.6
Lipscomb,38-27-0,58.5%,0.3,+2.6
