Team,ATS Record,Cover %,MOV,ATS +/-
San Jose St,9-0-0,100.0%,3.2,+8.2
Florida A&M,2-0-0,100.0%,4.7,+3.0
Jackson St,3-0-0,100.0%,8.7,+5.0
Maryland ES,3-0-0,100.0%,-8.5,+11.7
Alcorn St,2-0-0,100.0%,-3.5,+3.3
LIU,7-1-0,87.5%,0.8,+7.4
Delaware St,6-1-0,85.7%,-0.4,+6.2
SE Louisiana,6-1-1,85.7%,2.4,+5.6
Lg Beach St,5-1-0,83.3%,4.3,+5.2
Cleveland St,10-2-0,83.3%,14.5,+10.0
Central Ark,4-1-0,80.0%,-12.0,+0.7
Charl South,4-1-0,80.0%,1.6,+6.7
Denver,4-1-0,80.0%,-4.2,+3.3
SC Upstate,4-1-0,80.0%,-11.4,+3.2
St Bonavent,11-3-0,78.6%,9.0,+2.6
Neb Omaha,7-2-0,77.8%,5.2,+8.6
Central Conn,7-2-0,77.8%,10.6,+1.5
Southern,6-2-0,75.0%,7.0,+9.6
UC Irvine,12-4-0,75.0%,11.5,+4.4
IL-Chicago,9-3-0,75.0%,-2.4,+1.9
Fresno St,3-1-0,75.0%,-7.5,0.0
N Illinois,3-1-0,75.0%,-12.8,-1.0
Buffalo,3-1-0,75.0%,-6.4,+6.4
Iowa St,11-4-0,73.3%,18.1,+2.1
Queens,8-3-0,72.7%,3.0,+6.8
Nicholls,5-2-2,71.4%,-1.3,+1.4
Vanderbilt,10-4-0,71.4%,13.8,+2.7
Hampton,5-2-0,71.4%,1.1,+1.0
Missouri St,5-2-0,71.4%,2.1,+2.9
Creighton,7-3-1,70.0%,10.4,+2.2
Kennesaw St,7-3-0,70.0%,-1.3,+4.0
Middle Tenn,7-3-1,70.0%,5.4,+3.5
Drexel,7-3-0,70.0%,0.4,+3.7
Oregon St,9-4-0,69.2%,8.8,+3.3
Texas A&M,9-4-0,69.2%,12.2,+2.8
N Dakota St,9-4-0,69.2%,10.5,+8.7
Tennessee,11-5-0,68.8%,19.1,+2.5
Duke,10-5-0,66.7%,19.0,+3.3
UCSD,8-4-0,66.7%,20.8,+7.3
VMI,4-2-0,66.7%,0.0,+2.9
Mississippi,10-5-0,66.7%,11.5,+1.2
Arkansas St,8-4-0,66.7%,12.1,+5.1
IU Indy,4-2-0,66.7%,5.7,+10.3
SIU Edward,8-4-0,66.7%,4.8,+4.3
Dartmouth,4-2-0,66.7%,7.0,+0.2
W Kentucky,6-3-2,66.7%,-0.2,-1.7
Detroit,4-2-0,66.7%,-10.3,+3.3
W Georgia,2-1-0,66.7%,-11.7,+1.8
IPFW,8-4-0,66.7%,4.9,-0.7
Delaware,6-3-0,66.7%,2.5,+0.8
F Dickinson,4-2-0,66.7%,-9.2,+3.7
Sacred Hrt,4-2-0,66.7%,3.2,+5.4
Michigan St,10-5-0,66.7%,14.1,+4.4
Rob Morris,8-4-0,66.7%,5.6,+3.0
Rider,4-2-0,66.7%,-2.3,+5.3
New Orleans,2-1-0,66.7%,-16.0,-2.8
Morgan St,4-2-0,66.7%,2.6,+0.8
McNeese St,8-4-0,66.7%,11.6,+2.9
Idaho St,4-2-0,66.7%,8.7,+4.0
Cal Poly,4-2-0,66.7%,-0.7,+6.3
Jksnville St,6-3-0,66.7%,2.5,+1.9
