Team,Over Record,Over %,Under %,Total +/-
Washington,210-174-6,54.7%,45.3%,+2.1
Toronto,193-167-2,53.6%,46.4%,+1.4
Minnesota,195-170-6,53.4%,46.6%,+1.2
Okla City,183-162-6,53.0%,47.0%,+1.7
Charlotte,200-178-4,52.9%,47.1%,+1.3
Denver,192-171-2,52.9%,47.1%,+1.1
Philadelphia,199-182-2,52.2%,47.8%,+1.2
Orlando,187-172-8,52.1%,47.9%,+0.5
LA Lakers,175-163-5,51.8%,48.2%,+1.2
Utah,192-181-3,51.5%,48.5%,+1.3
New York,186-176-1,51.4%,48.6%,+1.1
LA Clippers,200-190-2,51.3%,48.7%,-0.2
Phoenix,182-175-7,51.0%,49.0%,+0.2
Boston,184-177-6,51.0%,49.0%,+1.6
Atlanta,203-198-3,50.6%,49.4%,-0.4
Miami,172-173-5,49.9%,50.1%,0.0
Houston,184-186-4,49.7%,50.3%,+0.6
Milwaukee,196-200-4,49.5%,50.5%,-0.2
Dallas,172-177-5,49.3%,50.7%,-0.3
New Orleans,179-185-8,49.2%,50.8%,+0.2
San Antonio,172-178-6,49.1%,50.9%,+0.3
Cleveland,191-199-3,49.0%,51.0%,+0.5
Golden State,179-187-6,48.9%,51.1%,+0.8
Chicago,191-200-2,48.9%,51.2%,+0.4
Indiana,188-198-7,48.7%,51.3%,0.0
Brooklyn,186-196-3,48.7%,51.3%,+1.7
Sacramento,178-192-6,48.1%,51.9%,-0.6
Portland,170-194-5,46.7%,53.3%,-1.0
Detroit,179-205-9,46.6%,53.4%,-0.2
Memphis,176-203-7,46.4%,53.6%,-0.6
