Team,ATS Record,Cover %,MOV,ATS +/-
Boston,267-214-9,55.5%,2.7,+1.2
Dallas,246-211-9,53.8%,-1.7,+0.8
Sacramento,228-196-13,53.8%,-3.5,+0.5
Brooklyn,238-205-6,53.7%,-3.7,+0.7
Miami,243-216-9,52.9%,-1.5,+0.6
Orlando,230-207-5,52.6%,-5.5,0.0
Okla City,235-212-8,52.6%,-1.0,0.0
New York,229-209-8,52.3%,-3.6,+0.8
LA Clippers,239-222-5,51.8%,0.8,+0.7
Toronto,236-224-7,51.3%,-0.3,+0.5
Utah,229-218-8,51.2%,-1.5,+0.1
Chicago,220-216-9,50.5%,-3.0,+0.8
Indiana,226-224-6,50.2%,-2.1,+0.2
Houston,227-226-6,50.1%,-1.7,-0.2
Milwaukee,232-232-8,50.0%,0.1,-0.6
Minnesota,220-222-7,49.8%,-2.7,+0.6
San Antonio,220-226-11,49.3%,-1.8,0.0
Denver,223-230-9,49.2%,-1.4,-0.5
New Orleans,216-223-7,49.2%,-2.8,+0.5
Detroit,209-217-14,49.1%,-5.4,+0.1
Golden State,239-249-11,49.0%,2.2,-0.5
Portland,221-231-6,48.9%,-4.4,-0.5
Phoenix,219-229-7,48.9%,-3.8,-0.7
Memphis,219-230-7,48.8%,-2.9,-0.1
Philadelphia,221-234-12,48.6%,-3.1,-0.1
Charlotte,207-220-14,48.5%,-5.4,-0.5
Atlanta,219-243-6,47.4%,-3.5,-0.5
Cleveland,221-248-13,47.1%,-1.3,-0.5
LA Lakers,207-233-7,47.1%,-4.6,-0.8
Washington,204-236-12,46.4%,-5.4,-1.1
