Team,Over Record,Over %,Under %,Total +/-
Washington,191-151-4,55.9%,44.2%,+1.1
Toronto,174-142-3,55.1%,44.9%,+1.3
Philadelphia,195-160-3,54.9%,45.1%,+1.7
Milwaukee,210-181-6,53.7%,46.3%,+1.5
Phoenix,172-149-3,53.6%,46.4%,+0.7
Portland,167-155-2,51.9%,48.1%,+1.6
Detroit,177-166-5,51.6%,48.4%,+1.7
Golden State,188-180-4,51.1%,48.9%,+1.2
Cleveland,197-189-3,51.0%,49.0%,+0.7
Dallas,177-171-4,50.9%,49.1%,+1.2
Orlando,164-161-6,50.5%,49.5%,-0.2
Utah,173-170-2,50.4%,49.6%,+2.0
Memphis,185-185-4,50.0%,50.0%,0.0
Minnesota,162-162-3,50.0%,50.0%,+0.6
Boston,181-182-5,49.9%,50.1%,+0.3
Chicago,185-188-3,49.6%,50.4%,+1.3
Indiana,174-178-7,49.4%,50.6%,+0.3
Sacramento,159-163-3,49.4%,50.6%,+1.0
Charlotte,154-158-5,49.4%,50.6%,+0.5
New Orleans,163-172-6,48.7%,51.3%,-0.4
Atlanta,172-182-3,48.6%,51.4%,+0.8
Denver,163-176-3,48.1%,51.9%,+0.6
LA Lakers,153-168-3,47.7%,52.3%,-1.1
Houston,168-185-7,47.6%,52.4%,-0.2
LA Clippers,163-185-4,46.8%,53.2%,-0.1
Okla City,153-176-4,46.5%,53.5%,-1.3
New York,148-172-4,46.3%,53.8%,-0.9
San Antonio,160-190-7,45.7%,54.3%,-0.1
Brooklyn,158-195-3,44.8%,55.2%,-0.3
Miami,168-212-3,44.2%,55.8%,-1.1
