Team,Over Record,Over %,Under %,Total +/-
Miami,1-0-0,100.0%,0.0%,+17.5
New York,1-0-0,100.0%,0.0%,+26.5
Brooklyn,1-0-0,100.0%,0.0%,+1.0
Detroit,1-0-0,100.0%,0.0%,+5.0
Charlotte,1-0-0,100.0%,0.0%,+9.0
Okla City,1-0-0,100.0%,0.0%,+14.0
Utah,1-0-0,100.0%,0.0%,+42.0
Sacramento,1-0-0,100.0%,0.0%,+35.0
Golden State,1-0-0,100.0%,0.0%,+9.0
Houston,2-0-1,100.0%,0.0%,+8.0
LA Clippers,1-0-0,100.0%,0.0%,+26.5
LA Lakers,1-0-0,100.0%,0.0%,+12.0
Dallas,1-0-0,100.0%,0.0%,+5.0
San Antonio,1-1-0,50.0%,50.0%,0.0
Philadelphia,1-1-0,50.0%,50.0%,-4.0
Minnesota,0-1-0,0.0%,100.0%,-8.0
Indiana,0-1-0,0.0%,100.0%,-17.5
Chicago,0-1-0,0.0%,100.0%,-25.0
New Orleans,0-1-0,0.0%,100.0%,-19.5
