Team,ATS Record,Cover %,MOV,ATS +/-
San Antonio,6-1-0,85.7%,7.0,+10.6
Cleveland,7-2-0,77.8%,10.1,+2.6
Indiana,4-2-0,66.7%,7.8,+10.1
Miami,6-3-0,66.7%,7.2,+2.9
Houston,7-4-0,63.6%,4.5,+3.8
LA Clippers,5-3-0,62.5%,10.0,+7.7
New York,5-3-0,62.5%,7.4,+3.4
Chicago,5-3-1,62.5%,4.6,+5.6
Washington,5-3-0,62.5%,-11.5,-1.1
Atlanta,5-4-0,55.6%,-0.1,+2.4
Milwaukee,7-6-0,53.9%,3.0,0.0
Utah,7-6-0,53.9%,-3.8,+3.3
Brooklyn,4-4-0,50.0%,-8.3,-2.1
Memphis,4-4-0,50.0%,10.0,+7.7
Minnesota,4-4-0,50.0%,4.8,+1.9
Toronto,5-6-1,45.5%,-8.6,-3.5
Detroit,4-5-0,44.4%,-3.2,-1.4
Phoenix,3-4-0,42.9%,0.4,-4.6
Philadelphia,5-7-0,41.7%,0.0,-0.3
Golden State,5-7-0,41.7%,-1.3,-3.9
LA Lakers,3-5-0,37.5%,-1.3,-2.7
Dallas,3-5-0,37.5%,-3.8,-3.6
Portland,3-5-0,37.5%,-10.4,-7.2
New Orleans,4-7-0,36.4%,-10.1,-4.9
Sacramento,3-6-0,33.3%,2.8,-1.8
Okla City,3-6-1,33.3%,5.4,-3.3
Charlotte,3-7-0,30.0%,-3.2,-2.4
Denver,2-5-0,28.6%,-2.9,-4.1
Orlando,1-5-1,16.7%,-11.3,-10.0
Boston,0-8-0,0.0%,0.3,-13.3
