Team,ATS Record,Cover %,MOV,ATS +/-
Florida A&M,6-0-0,100.0%,18.7,+7.3
Stony Brook,1-0-0,100.0%,15.0,+13.0
Monmouth,7-1-0,87.5%,7.4,+4.4
S Carolina St,13-2-2,86.7%,19.5,+11.7
Tarleton St,5-1-0,83.3%,16.2,+5.2
VMI,4-1-0,80.0%,15.2,+2.0
UCSD,17-5-0,77.3%,17.4,+6.2
Florida,19-6-0,76.0%,19.4,+5.5
Bowling Green,9-3-0,75.0%,13.8,+5.2
Idaho St,9-3-0,75.0%,8.9,+4.3
IU Indy,3-1-0,75.0%,24.3,+16.6
Stetson,3-1-0,75.0%,9.3,+3.4
Denver,3-1-0,75.0%,6.0,+1.4
Jackson St,9-3-0,75.0%,10.0,+2.9
San Jose St,6-2-1,75.0%,6.7,+1.6
N Alabama,17-6-0,73.9%,14.8,+4.5
Tennessee St,8-3-0,72.7%,9.6,+4.7
N Iowa,16-6-0,72.7%,10.6,+3.4
DePaul,8-3-0,72.7%,19.5,+7.9
Queens,10-4-0,71.4%,10.5,+4.4
Vanderbilt,12-5-0,70.6%,16.2,+2.0
VCU,19-8-0,70.4%,16.3,+4.2
Colorado St,14-6-0,70.0%,15.9,+5.8
Marshall,11-5-1,68.8%,8.5,+1.9
Robert Morris,11-5-0,68.8%,10.4,+3.5
Xavier,13-6-0,68.4%,16.1,+3.3
SIU Edward,13-6-1,68.4%,7.6,+2.4
C Connecticut,15-7-0,68.2%,10.0,+2.4
Omaha,6-3-0,66.7%,10.0,+5.1
Alcorn St,4-2-0,66.7%,12.5,+5.4
Georgia St,8-4-0,66.7%,6.3,+3.5
Wisconsin,14-7-0,66.7%,14.7,+3.3
Florida Intl,4-2-0,66.7%,13.7,+7.5
Utah,10-5-0,66.7%,19.8,+3.1
Detroit Mercy,2-1-0,66.7%,2.3,+0.5
Utah Valley,10-5-0,66.7%,11.5,+3.2
W Kentucky,8-4-4,66.7%,6.8,+0.3
Fresno St,2-1-1,66.7%,8.8,+1.3
Oregon St,14-7-0,66.7%,14.0,+4.1
Mercyhurst,2-1-0,66.7%,6.3,+3.5
Duke,19-10-0,65.5%,22.7,+4.6
Troy,15-8-0,65.2%,11.2,+1.6
Florida St,11-6-0,64.7%,10.3,+1.6
Texas A&M-CC,11-6-2,64.7%,9.1,+2.1
Clemson,16-9-0,64.0%,13.8,+2.7
BYU,16-9-0,64.0%,15.2,+2.3
UC Irvine,16-9-0,64.0%,10.4,+0.9
UC Davis,7-4-1,63.6%,2.5,-2.0
LSU,7-4-0,63.6%,22.5,+4.5
Jacksonville St,7-4-0,63.6%,6.4,+2.9
Michigan St,14-8-0,63.6%,13.6,+2.1
St Bonaventure,12-7-0,63.2%,7.5,-0.7
St Francis PA,5-3-0,62.5%,6.3,+3.3
NC Wilmington,15-9-0,62.5%,8.1,+0.7
Dartmouth,5-3-0,62.5%,7.0,+3.9
Charleston,15-9-0,62.5%,5.4,-0.8
Georgia,10-6-0,62.5%,18.5,+4.6
Yale,13-8-0,61.9%,14.0,+4.4
Purdue FW,13-8-0,61.9%,8.0,0.0
Abl Christian,8-5-0,61.5%,6.8,+1.2
South Dakota,8-5-1,61.5%,6.8,+2.4
SE Missouri St,8-5-0,61.5%,5.8,+0.8
LIU,8-5-1,61.5%,6.2,+1.9
Washington St,11-7-0,61.1%,10.3,-0.3
Miami OH,11-7-1,61.1%,9.0,+1.7
CS Northridge,11-7-0,61.1%,12.3,+4.6
Bucknell,11-7-0,61.1%,7.4,+2.6
Purdue,14-9-0,60.9%,12.5,+2.9
Pepperdine,6-4-0,60.0%,8.9,+3.4
Morgan St,3-2-0,60.0%,7.8,+0.5
Mercer,6-4-0,60.0%,8.2,+0.3
Charleston So,3-2-0,60.0%,11.8,+3.0
Georgetown,9-6-1,60.0%,13.1,+2.8
Portland St,9-6-1,60.0%,6.6,+2.5
Kent St,12-8-2,60.0%,8.0,+0.3
Wyoming,6-4-0,60.0%,8.6,+1.0
Hou Christian,3-2-0,60.0%,2.8,-1.2
Kennesaw St,6-4-0,60.0%,3.8,+0.1
Indiana,9-6-0,60.0%,12.7,+0.6
SE Louisiana,6-4-1,60.0%,6.6,+1.4
St Thomas,12-8-0,60.0%,9.3,+1.8
UCLA,13-9-1,59.1%,13.5,+2.2
Jacksonville,10-7-0,58.8%,8.2,+1.2
Davidson,10-7-0,58.8%,8.2,+0.1
Arkansas St,14-10-0,58.3%,11.1,+0.5
Oklahoma St,7-5-0,58.3%,10.8,+2.5
West Virginia,7-5-1,58.3%,15.9,+3.3
SMU,14-10-0,58.3%,13.4,+2.9
Lamar,7-5-0,58.3%,5.1,0.0
Bethune,7-5-0,58.3%,4.9,-1.4
Ohio St,11-8-0,57.9%,12.3,+1.8
Auburn,15-11-1,57.7%,17.2,+3.0
St John's,15-11-1,57.7%,14.0,+2.8
Georgia Tech,8-6-0,57.1%,13.6,+2.0
Radford,8-6-1,57.1%,7.7,+2.0
Cleveland St,8-6-1,57.1%,11.5,+3.6
Syracuse,4-3-1,57.1%,8.8,-2.3
Austin Peay,4-3-0,57.1%,2.0,-4.6
Liberty,12-9-1,57.1%,9.1,+0.5
Alabama A&M,4-3-0,57.1%,10.0,+2.6
Texas St,8-6-0,57.1%,6.7,-0.1
Montana,8-6-2,57.1%,6.6,+0.7
Saint Joseph's,13-10-0,56.5%,11.7,+2.4
Marquette,13-10-1,56.5%,13.7,+0.5
Cornell,9-7-0,56.3%,10.0,+1.7
N Texas,9-7-3,56.3%,11.4,+0.9
Wright St,9-7-0,56.3%,3.8,-2.8
Samford,14-11-0,56.0%,9.4,-0.1
Iowa St,14-11-0,56.0%,16.5,-0.3
Southern Miss,5-4-0,55.6%,4.4,-0.1
San Francisco,11-9-0,55.0%,15.0,+2.7
Colorado,6-5-0,54.6%,12.5,+1.9
Siena,6-5-0,54.6%,7.6,+3.3
Nicholls,6-5-1,54.6%,5.8,-0.7
CS Bakersfield,6-5-0,54.6%,11.4,+5.9
Santa Clara,12-10-0,54.6%,14.9,+5.4
South Carolina,6-5-0,54.6%,15.5,+2.7
S Illinois,6-5-0,54.6%,5.2,-0.4
Arizona,13-11-0,54.2%,13.7,+1.1
Louisville,13-11-0,54.2%,11.0,-0.3
Boise St,13-11-0,54.2%,12.9,+1.6
Middle Tenn,7-6-0,53.9%,3.3,-1.9
Brown,7-6-0,53.9%,9.6,+2.3
UC Riverside,7-6-1,53.9%,7.1,+0.5
Northwestern,7-6-1,53.9%,11.2,+1.0
NC Asheville,7-6-0,53.9%,6.3,0.0
Boston U,8-7-0,53.3%,2.7,-0.5
Incarnate Word,8-7-0,53.3%,5.7,+0.5
Norfolk St,9-8-0,52.9%,8.6,-0.8
Texas A&M,9-8-2,52.9%,11.7,0.0
Montana St,10-9-0,52.6%,7.5,+2.6
Furman,10-9-0,52.6%,7.6,+0.1
NC Greensboro,10-9-0,52.6%,7.4,+1.5
Elon,10-9-0,52.6%,6.6,+0.5
Nebraska,10-9-0,52.6%,10.1,-0.1
Little Rock,10-9-0,52.6%,6.5,+0.6
FGCU,11-10-0,52.4%,6.6,-0.3
Creighton,11-10-1,52.4%,9.6,-1.8
Missouri,11-10-0,52.4%,17.6,+3.5
Stanford,11-10-0,52.4%,9.7,0.0
Chattanooga,11-10-0,52.4%,9.5,-0.6
Winthrop,11-10-0,52.4%,6.0,-0.7
Bryant,12-11-0,52.2%,10.2,+2.1
Bradley,12-11-1,52.2%,10.3,+2.0
