Team,Over Record,Over %,Under %,Total +/-
Phoenix,10-3-0,76.9%,23.1%,+7.1
Chicago,6-2-0,75.0%,25.0%,+9.9
Sacramento,8-3-0,72.7%,27.3%,+11.8
New Orleans,5-2-1,71.4%,28.6%,+7.0
Dallas,9-4-0,69.2%,30.8%,+10.0
Philadelphia,4-2-0,66.7%,33.3%,+4.5
Denver,11-6-0,64.7%,35.3%,+9.0
Memphis,7-4-0,63.6%,36.4%,-0.4
New York,5-3-0,62.5%,37.5%,+3.9
Cleveland,5-3-0,62.5%,37.5%,+7.1
Milwaukee,6-4-0,60.0%,40.0%,+1.6
San Antonio,5-4-0,55.6%,44.4%,-2.5
Charlotte,3-3-0,50.0%,50.0%,+6.3
Utah,5-5-1,50.0%,50.0%,+1.8
Minnesota,4-4-0,50.0%,50.0%,-2.1
Atlanta,6-6-0,50.0%,50.0%,-3.5
Houston,6-6-0,50.0%,50.0%,+5.3
Washington,5-6-0,45.5%,54.6%,-4.6
Golden State,4-5-0,44.4%,55.6%,-5.8
Okla City,4-6-1,40.0%,60.0%,-2.2
Indiana,5-9-0,35.7%,64.3%,-6.4
Toronto,4-8-0,33.3%,66.7%,+2.1
LA Lakers,2-4-0,33.3%,66.7%,-4.6
Detroit,3-6-1,33.3%,66.7%,-4.8
Orlando,3-7-0,30.0%,70.0%,-10.0
Brooklyn,3-7-0,30.0%,70.0%,-3.9
Miami,3-8-0,27.3%,72.7%,-3.2
Boston,3-9-0,25.0%,75.0%,-5.5
LA Clippers,2-9-0,18.2%,81.8%,-9.2
Portland,1-5-1,16.7%,83.3%,-12.7
