Team,Over Record,Over %,Under %,Total +/-
Denver,6-1-0,85.7%,14.3%,+16.1
Detroit,5-1-1,83.3%,16.7%,+11.1
Cleveland,6-2-0,75.0%,25.0%,+13.4
Atlanta,6-2-0,75.0%,25.0%,+2.9
Utah,7-3-0,70.0%,30.0%,+5.1
Memphis,4-2-0,66.7%,33.3%,+18.8
New Orleans,6-3-0,66.7%,33.3%,+6.9
Chicago,5-3-0,62.5%,37.5%,+11.9
Charlotte,5-3-0,62.5%,37.5%,+5.6
LA Lakers,5-3-0,62.5%,37.5%,+5.3
San Antonio,3-2-0,60.0%,40.0%,+8.7
Portland,4-3-0,57.1%,42.9%,+3.5
Minnesota,4-3-0,57.1%,42.9%,+4.5
Brooklyn,4-3-0,57.1%,42.9%,+4.3
Houston,5-4-0,55.6%,44.4%,-2.7
Milwaukee,6-5-0,54.6%,45.5%,-3.8
Philadelphia,4-4-1,50.0%,50.0%,-1.4
Toronto,5-6-0,45.5%,54.6%,-4.2
Golden State,4-5-0,44.4%,55.6%,+2.6
Miami,4-5-0,44.4%,55.6%,-1.7
Washington,3-4-0,42.9%,57.1%,-8.3
Okla City,3-4-0,42.9%,57.1%,-6.9
LA Clippers,3-4-0,42.9%,57.1%,+1.9
Boston,3-4-0,42.9%,57.1%,-6.3
Indiana,2-3-0,40.0%,60.0%,-6.4
Sacramento,2-4-1,33.3%,66.7%,-6.6
Dallas,1-5-0,16.7%,83.3%,-10.6
Phoenix,1-5-0,16.7%,83.3%,-6.5
New York,1-5-0,16.7%,83.3%,-5.2
Orlando,0-5-0,0.0%,100.0%,-11.6
