Team,Over Record,Over %,Under %,Total +/-
Denver,587-519-16,53.1%,46.9%,+1.4
Sacramento,521-474-23,52.4%,47.6%,+1.2
Milwaukee,522-478-11,52.2%,47.8%,+1.0
Atlanta,542-498-10,52.1%,47.9%,+1.4
Minnesota,527-502-12,51.2%,48.8%,+0.3
Phoenix,561-541-9,50.9%,49.1%,+0.7
Okla City,570-553-16,50.8%,49.2%,+0.6
Portland,538-526-16,50.6%,49.4%,+0.6
Utah,530-520-19,50.5%,49.5%,+0.1
San Antonio,583-574-14,50.4%,49.6%,+0.2
Detroit,519-514-15,50.2%,49.8%,-0.1
Miami,591-594-11,49.9%,50.1%,-0.2
LA Lakers,584-588-9,49.8%,50.2%,-0.3
Brooklyn,509-519-14,49.5%,50.5%,-0.2
Indiana,521-533-14,49.4%,50.6%,-0.1
LA Clippers,511-524-24,49.4%,50.6%,+0.2
Cleveland,519-533-10,49.3%,50.7%,+0.1
New Orleans,506-522-10,49.2%,50.8%,+0.3
Houston,523-541-16,49.2%,50.9%,+0.2
New York,512-532-9,49.0%,51.0%,+0.3
Toronto,539-562-11,49.0%,51.0%,+0.6
Dallas,553-578-17,48.9%,51.1%,+0.1
Boston,578-607-8,48.8%,51.2%,-0.1
Golden State,531-559-13,48.7%,51.3%,-0.4
Washington,493-520-20,48.7%,51.3%,+0.5
Memphis,490-535-10,47.8%,52.2%,-0.2
Chicago,479-526-13,47.7%,52.3%,0.0
Charlotte,434-480-13,47.5%,52.5%,-0.3
Philadelphia,475-556-20,46.1%,53.9%,-1.3
Orlando,477-578-15,45.2%,54.8%,-0.8
