Team,ATS Record,Cover %,MOV,ATS +/-
Duke,1-0-0,100.0%,14.0,+15.5
St John's,3-0-1,100.0%,1.5,+4.5
Drake,7-1-0,87.5%,5.9,+10.2
Illinois St,12-2-0,85.7%,-0.1,+5.4
UCSD,6-1-0,85.7%,6.9,+11.1
Chattanooga,12-2-0,85.7%,1.9,+7.6
Robert Morris,12-2-0,85.7%,-1.6,+5.8
Arkansas St,5-1-1,83.3%,0.3,+7.4
Liberty,5-1-0,83.3%,0.8,+4.2
C Connecticut,5-1-0,83.3%,-3.0,+7.3
NC Wilmington,5-1-0,83.3%,-1.0,+7.7
Norfolk St,8-2-1,80.0%,-6.9,+7.0
Iona,10-3-0,76.9%,-5.0,0.0
S Alabama,6-2-0,75.0%,-4.5,+3.0
Louisville,6-2-0,75.0%,5.5,+10.2
Bucknell,9-3-1,75.0%,-7.8,+2.7
Drexel,12-4-0,75.0%,0.2,+4.8
McNeese,3-1-0,75.0%,-5.8,+4.5
Grand Canyon,3-1-0,75.0%,-6.8,-1.9
F Dickinson,14-5-0,73.7%,-9.1,+3.4
SE Missouri St,11-4-0,73.3%,1.0,+8.9
C Michigan,8-3-1,72.7%,-9.7,+2.2
Creighton,8-3-1,72.7%,-2.8,+3.1
Dayton,5-2-0,71.4%,1.4,+7.3
Mt St Mary's,15-6-0,71.4%,-4.4,+4.1
Michigan St,5-2-1,71.4%,3.0,+7.4
SE Louisiana,12-5-1,70.6%,-2.7,+4.1
UC Riverside,12-5-0,70.6%,-7.2,+0.4
Wisconsin,7-3-0,70.0%,1.0,+5.3
Michigan,7-3-0,70.0%,0.5,+4.7
Florida A&M,16-7-0,69.6%,-12.7,+0.9
San Jose St,16-7-0,69.6%,-8.7,+0.7
Middle Tenn,9-4-2,69.2%,-0.5,+4.3
Temple,11-5-0,68.8%,-2.7,+2.8
Jacksonville St,13-6-0,68.4%,-1.2,+3.9
Manhattan,13-6-0,68.4%,-1.5,+4.1
Kennesaw St,13-6-0,68.4%,-2.7,+3.6
Omaha,15-7-0,68.2%,-4.4,+4.1
Alabama,6-3-0,66.7%,-2.9,+0.6
Vermont,6-3-0,66.7%,-4.4,+0.6
NC Greensboro,6-3-0,66.7%,-4.7,+1.2
N Dakota St,6-3-0,66.7%,-0.9,+6.8
Nicholls,10-5-2,66.7%,-3.7,+4.7
Saint Peter's,8-4-0,66.7%,-5.0,+1.7
Memphis,6-3-0,66.7%,-0.3,+3.3
Loyola Chi,8-4-0,66.7%,-7.4,-2.9
Hampton,16-8-0,66.7%,-3.6,+3.6
Binghamton,16-8-0,66.7%,-5.9,+1.6
Houston,2-1-0,66.7%,2.3,+4.5
Dartmouth,12-6-0,66.7%,-2.1,+6.0
Texas Tech,4-2-0,66.7%,-1.8,+3.1
UTSA,12-6-2,66.7%,-5.5,+2.6
Oregon,6-3-0,66.7%,-4.2,+1.7
Boise St,4-2-0,66.7%,-5.3,-2.8
Hofstra,8-4-1,66.7%,-0.7,+5.4
California,12-6-0,66.7%,-8.4,+0.4
Louisiana Tech,6-3-1,66.7%,1.6,+5.3
LIU,10-5-1,66.7%,-7.2,+3.2
Mississippi,11-6-0,64.7%,-1.7,+3.7
NW State,11-6-0,64.7%,-8.5,+4.5
Rice,11-6-1,64.7%,-3.4,+2.5
Penn St,9-5-0,64.3%,-5.9,-0.4
Hou Christian,16-9-0,64.0%,-6.8,+3.1
Elon,7-4-0,63.6%,-2.1,+4.5
Wichita St,7-4-1,63.6%,-4.4,+1.6
Morgan St,14-8-0,63.6%,-9.8,+0.6
Furman,7-4-1,63.6%,-3.2,+1.9
Duquesne,12-7-0,63.2%,0.4,+5.0
Oklahoma,12-7-0,63.2%,-5.7,+1.3
Lafayette,12-7-0,63.2%,-4.4,+1.0
Siena,12-7-0,63.2%,-4.3,+1.9
Grambling,10-6-0,62.5%,-9.4,+1.8
George Mason,5-3-0,62.5%,-3.5,+4.5
Mercyhurst,15-9-1,62.5%,-7.4,+1.8
American,10-6-0,62.5%,-4.7,+1.4
N Texas,5-3-0,62.5%,-1.0,+2.0
Lamar,10-6-1,62.5%,-2.9,+5.1
Towson,5-3-0,62.5%,-4.3,+1.3
UMass Lowell,5-3-0,62.5%,-12.9,-4.4
UConn,5-3-0,62.5%,0.9,+4.6
Alcorn St,13-8-2,61.9%,-13.3,+2.0
Navy,13-8-0,61.9%,-1.6,+3.0
Missouri St,13-8-1,61.9%,-4.8,+1.4
Belmont,8-5-0,61.5%,1.0,+5.2
Kentucky,8-5-0,61.5%,-3.5,+2.7
Kansas St,11-7-0,61.1%,-5.4,+1.4
Illinois Chicago,11-7-0,61.1%,-2.4,+2.5
Oakland,11-7-0,61.1%,-5.9,+3.1
Charlotte,14-9-0,60.9%,-6.7,+0.3
Florida,3-2-0,60.0%,0.2,+4.9
W Michigan,12-8-1,60.0%,-8.3,+1.2
Alabama St,9-6-1,60.0%,-9.4,+1.6
UAB,6-4-0,60.0%,-1.4,+2.7
VMI,15-10-0,60.0%,-9.6,+1.4
Saint Mary's,3-2-0,60.0%,-0.2,+4.2
Presbyterian,12-8-0,60.0%,-3.5,+4.8
Iowa St,3-2-0,60.0%,-7.6,-3.1
Notre Dame,9-6-1,60.0%,-6.9,+0.2
Missouri,6-4-0,60.0%,-2.3,+4.8
Radford,9-6-0,60.0%,-6.6,+2.5
Texas A&M,6-4-1,60.0%,-2.5,+1.0
Wofford,9-6-0,60.0%,-5.3,+1.0
Oregon St,6-4-0,60.0%,-8.5,-1.2
Clemson,3-2-0,60.0%,-2.0,+1.5
