Team,Over Record,Over %,Under %,Total +/-
Denver,429-347-11,55.3%,44.7%,+2.5
Indiana,459-408-17,52.9%,47.1%,+0.7
Milwaukee,464-420-14,52.5%,47.5%,+0.8
Sacramento,512-469-17,52.2%,47.8%,+1.6
San Antonio,370-340-13,52.1%,47.9%,+1.3
Atlanta,497-457-10,52.1%,47.9%,+1.3
Minnesota,520-481-19,52.0%,48.1%,+1.1
LA Lakers,451-425-6,51.5%,48.5%,+0.3
Houston,416-393-15,51.4%,48.6%,+1.0
Boston,414-392-5,51.4%,48.6%,+0.6
Utah,429-413-11,51.0%,49.1%,+0.7
Washington,512-494-19,50.9%,49.1%,+0.6
New Orleans,477-464-8,50.7%,49.3%,+0.4
Toronto,454-445-6,50.5%,49.5%,+0.7
Okla City,416-415-13,50.1%,49.9%,+0.6
Miami,409-411-9,49.9%,50.1%,-0.5
Portland,453-456-8,49.8%,50.2%,+0.5
LA Clippers,422-426-11,49.8%,50.2%,+0.5
Golden State,403-409-4,49.6%,50.4%,+0.7
Detroit,481-492-10,49.4%,50.6%,+0.2
Dallas,384-393-10,49.4%,50.6%,+0.5
Charlotte,480-496-18,49.2%,50.8%,+0.5
Cleveland,425-441-9,49.1%,50.9%,0.0
Philadelphia,460-479-15,49.0%,51.0%,-0.1
Chicago,435-453-11,49.0%,51.0%,+0.4
Brooklyn,478-499-15,48.9%,51.1%,+0.4
Orlando,465-499-18,48.2%,51.8%,-0.4
New York,483-520-7,48.2%,51.8%,0.0
Phoenix,412-445-12,48.1%,51.9%,-0.4
Memphis,421-467-9,47.4%,52.6%,-0.4
