Team,ATS Record,Cover %,MOV,ATS +/-
Presbyterian,34-18-2,65.4%,-4.2,+1.7
Le Moyne,11-6-0,64.7%,3.7,+4.2
Yale,165-110-7,60.0%,2.9,+1.9
Abl Christian,39-27-0,59.1%,3.5,+0.7
N Alabama,34-24-1,58.6%,-0.1,+1.1
Nevada,141-100-7,58.5%,4.6,+1.3
St Fran (PA),50-36-1,58.1%,-3.9,+1.8
WI-Milwkee,150-109-9,57.9%,0.9,+1.6
N Florida,49-36-0,57.7%,-3.2,+1.2
NW State,42-31-3,57.5%,-1.9,+0.1
SE Louisiana,42-31-1,57.5%,-2.3,-0.5
Sam Hous St,47-35-2,57.3%,5.3,+1.3
Vermont,52-39-2,57.1%,4.6,+1.7
Princeton,150-114-4,56.8%,6.0,+1.2
Lehigh,38-29-1,56.7%,0.0,+0.1
UCF,81-62-2,56.6%,4.0,+0.1
Wisconsin,137-105-7,56.6%,9.0,+1.3
NC Central,48-37-1,56.5%,2.3,+2.3
Hampton,44-34-1,56.4%,0.8,+0.7
Chattanooga,119-92-2,56.4%,4.9,+1.3
Gard-Webb,40-31-1,56.3%,-0.8,+1.4
Grd Canyon,63-49-2,56.3%,5.7,+0.6
Norfolk St,55-43-2,56.1%,-0.6,+1.6
Miami,122-96-3,56.0%,7.2,+0.7
Canisius,122-96-9,56.0%,-1.3,+0.5
Delaware,110-87-2,55.8%,0.9,+1.1
UCSD,29-23-1,55.8%,3.5,+0.9
Fla Gulf Cst,49-39-0,55.7%,0.4,+2.1
Houston,108-86-5,55.7%,7.6,+1.7
New Mexico,128-102-8,55.7%,6.8,0.0
Utah Valley,64-51-0,55.7%,2.9,+1.5
Jackson St,50-40-2,55.6%,-2.1,+0.1
Bucknell,36-29-1,55.4%,0.8,+1.6
S Dakota St,98-79-3,55.4%,3.1,+0.6
Marquette,124-100-2,55.4%,8.3,+0.8
S Car State,52-42-2,55.3%,-3.4,+0.5
St Peters,118-96-3,55.1%,-2.7,+0.7
Creighton,111-91-4,55.0%,9.6,+0.7
Villanova,128-106-2,54.7%,9.4,+0.6
Dayton,119-99-6,54.6%,7.4,+1.7
Maryland ES,42-35-3,54.6%,-8.9,-0.1
TX-Arlington,84-70-3,54.6%,1.7,+1.1
Morehead St,128-107-8,54.5%,0.8,+1.0
Utah St,148-124-2,54.4%,9.8,+1.9
Colgate,37-31-3,54.4%,-0.6,+1.1
Duke,124-104-3,54.4%,17.7,+0.9
Iowa St,112-94-4,54.4%,9.6,+1.1
Coastal Car,63-53-3,54.3%,2.3,+0.6
LA Tech,170-143-6,54.3%,4.6,+0.7
Xavier,124-105-12,54.2%,8.5,+0.8
IL-Chicago,140-119-4,54.1%,-0.4,+0.7
E Tenn St,80-68-5,54.1%,3.8,+1.0
Oregon St,168-143-5,54.0%,-0.5,+0.2
Geo Mason,96-82-5,53.9%,3.2,+0.9
Stanford,166-142-6,53.9%,7.5,+0.9
Florida A&M,56-48-0,53.9%,-6.6,+1.0
Kentucky,115-99-7,53.7%,12.1,+0.3
Monmouth,65-56-2,53.7%,-2.3,+0.8
LIU,30-26-1,53.6%,-3.6,+0.3
Santa Clara,168-146-7,53.5%,1.4,+0.1
Stetson,39-34-2,53.4%,-3.1,+1.6
Siena,118-103-6,53.4%,0.8,+0.7
Drake,95-83-2,53.4%,3.4,+0.9
TX A&M-CC,40-35-2,53.3%,3.8,-0.3
Navy,32-28-0,53.3%,-1.4,+0.3
Connecticut,132-116-3,53.2%,11.6,+0.6
CS Bakersfld,58-51-2,53.2%,-0.3,+1.9
UC Irvine,167-147-14,53.2%,2.9,-0.1
E Kentucky,117-103-4,53.2%,-0.1,+0.7
Florida,110-97-7,53.1%,11.6,+1.0
Rob Morris,52-46-0,53.1%,0.6,-0.3
