Team,Over Record,Over %,Under %,Total +/-
Washington,193-154-4,55.6%,44.4%,+1.0
Philadelphia,200-162-4,55.3%,44.8%,+1.8
Toronto,179-145-3,55.3%,44.8%,+1.3
Milwaukee,216-183-6,54.1%,45.9%,+1.6
Phoenix,173-155-3,52.7%,47.3%,+0.7
Portland,170-158-2,51.8%,48.2%,+1.7
Cleveland,205-194-3,51.4%,48.6%,+0.9
Detroit,180-172-6,51.1%,48.9%,+1.6
Utah,179-172-2,51.0%,49.0%,+2.2
Dallas,180-175-4,50.7%,49.3%,+1.2
Golden State,192-187-4,50.7%,49.3%,+1.1
Orlando,168-167-6,50.2%,49.9%,-0.3
Memphis,191-191-4,50.0%,50.0%,+0.1
Indiana,182-185-7,49.6%,50.4%,+0.2
Minnesota,165-168-3,49.6%,50.5%,+0.4
Sacramento,164-167-4,49.6%,50.5%,+1.0
Boston,184-188-5,49.5%,50.5%,+0.2
Atlanta,180-184-3,49.5%,50.6%,+1.2
Chicago,188-194-4,49.2%,50.8%,+1.2
Charlotte,156-162-5,49.1%,50.9%,+0.4
New Orleans,168-176-6,48.8%,51.2%,-0.3
Denver,167-180-3,48.1%,51.9%,+0.8
LA Lakers,159-172-3,48.0%,52.0%,-1.1
Houston,175-190-8,48.0%,52.1%,+0.1
LA Clippers,171-187-4,47.8%,52.2%,+0.1
Okla City,162-180-5,47.4%,52.6%,-1.2
New York,155-178-5,46.6%,53.5%,-0.9
San Antonio,164-191-7,46.2%,53.8%,0.0
Brooklyn,162-200-3,44.8%,55.3%,-0.3
Miami,171-217-3,44.1%,55.9%,-1.2
