Team,ATS Record,Cover %,MOV,ATS +/-
UCSD,23-5-0,82.1%,18.9,+7.7
Florida A&M,21-6-0,77.8%,-3.3,+2.5
Robert Morris,23-7-0,76.7%,5.9,+4.3
Florida,21-8-0,72.4%,16.6,+5.3
Dartmouth,17-7-0,70.8%,6.8,+6.6
C Connecticut,19-8-0,70.4%,9.7,+3.3
S Carolina St,18-8-2,69.2%,8.9,+7.8
Omaha,20-9-0,69.0%,1.9,+4.6
San Jose St,19-9-1,67.9%,-1.9,+0.6
Michigan St,19-9-1,67.9%,11.3,+3.7
SE Missouri St,19-9-0,67.9%,7.5,+5.1
SE Louisiana,18-9-2,66.7%,3.1,+3.1
Duke,20-10-0,66.7%,22.4,+5.0
Jacksonville St,18-9-0,66.7%,6.1,+3.2
Bucknell,20-10-1,66.7%,1.0,+2.7
LIU,18-9-2,66.7%,2.3,+2.7
N Alabama,21-11-0,65.6%,9.0,+3.5
Clemson,19-10-0,65.5%,11.2,+2.7
Hou Christian,19-10-0,65.5%,-3.1,+2.8
NC Wilmington,19-10-0,65.5%,9.8,+2.0
VCU,19-10-0,65.5%,15.8,+3.8
Wisconsin,19-10-0,65.5%,10.7,+4.1
Alcorn St,17-9-2,65.4%,-7.8,+3.0
Idaho St,17-9-0,65.4%,5.2,+2.6
UC Riverside,18-10-1,64.3%,0.8,+0.9
VMI,18-10-0,64.3%,0.2,+1.3
Hampton,18-10-0,64.3%,2.9,+4.0
Liberty,16-9-1,64.0%,13.7,+2.0
Nicholls,16-9-3,64.0%,4.7,+2.6
Drexel,19-11-0,63.3%,3.4,+1.8
BYU,19-11-0,63.3%,11.3,+1.5
Oregon St,19-11-0,63.3%,7.9,+2.3
N Iowa,19-11-0,63.3%,6.6,+1.2
Mercyhurst,17-10-1,63.0%,-2.0,+2.0
Kennesaw St,17-10-0,63.0%,3.5,+2.1
Yale,15-9-1,62.5%,12.7,+3.9
Arkansas St,18-11-1,62.1%,10.1,+2.1
Jackson St,18-11-0,62.1%,-5.2,+2.3
Siena,18-11-0,62.1%,0.5,+2.8
Troy,18-11-0,62.1%,7.7,+1.4
UC Irvine,18-11-0,62.1%,9.6,+1.1
Binghamton,18-11-0,62.1%,-1.6,+0.6
Middle Tenn,16-10-1,61.5%,4.5,+1.5
Manhattan,16-10-0,61.5%,1.1,+3.4
Norfolk St,16-10-1,61.5%,8.6,+2.2
Utah Valley,16-10-0,61.5%,8.2,+2.6
Creighton,17-11-2,60.7%,6.1,-0.7
F Dickinson,17-11-0,60.7%,0.2,+2.1
Fresno St,17-11-2,60.7%,-9.4,+0.1
St Bonaventure,17-11-0,60.7%,4.9,+0.6
St John's,17-11-2,60.7%,12.7,+2.9
SIU Edward,17-11-1,60.7%,6.2,+2.6
Charleston,18-12-0,60.0%,3.6,-1.1
Vanderbilt,18-12-0,60.0%,5.8,+0.4
Iona,18-12-0,60.0%,-1.2,-1.3
Cornell,15-10-0,60.0%,7.3,+2.4
Illinois St,18-12-0,60.0%,3.7,+1.4
Morgan St,15-10-0,60.0%,-0.6,+0.1
Chattanooga,18-12-0,60.0%,6.9,+1.6
South Dakota,16-11-1,59.3%,2.4,+0.5
Mt St Mary's,16-11-1,59.3%,-0.1,+0.9
NW State,16-11-1,59.3%,-1.4,+2.1
Lamar,16-11-1,59.3%,4.6,+3.0
Portland St,16-11-1,59.3%,6.5,+1.3
Marshall,16-11-2,59.3%,4.3,+0.8
Georgetown,17-12-1,58.6%,3.4,+1.5
Louisville,17-12-0,58.6%,10.3,+2.5
Auburn,17-12-1,58.6%,15.7,+3.3
Denver,17-12-0,58.6%,-4.8,+0.8
Alabama,17-12-0,58.6%,10.9,+1.3
UCLA,17-12-1,58.6%,9.3,+1.6
Purdue FW,17-12-0,58.6%,6.5,-0.3
Missouri,17-12-0,58.6%,12.8,+4.9
Bethune,17-12-1,58.6%,-3.5,+1.2
W Kentucky,14-10-4,58.3%,0.9,-0.2
Louisiana Tech,14-10-2,58.3%,5.9,-0.2
UC Davis,15-11-1,57.7%,-0.8,-1.0
Texas A&M-CC,15-11-2,57.7%,8.6,+1.2
Cleveland St,16-12-1,57.1%,7.2,+3.4
Missouri St,16-12-1,57.1%,-2.5,-0.4
Rice,16-12-1,57.1%,0.2,+1.0
Syracuse,16-12-2,57.1%,-3.3,0.0
Radford,16-12-1,57.1%,4.0,+2.1
NC Greensboro,16-12-0,57.1%,8.0,+1.4
Presbyterian,16-12-0,57.1%,3.9,+2.4
California,16-12-1,57.1%,-0.9,-1.1
Queens,17-13-0,56.7%,2.8,+2.3
Purdue,17-13-0,56.7%,8.2,+1.9
Monmouth,17-13-1,56.7%,-5.5,+0.5
Elon,17-13-0,56.7%,4.5,+2.0
Iowa St,17-13-0,56.7%,12.5,-0.8
C Arkansas,17-13-1,56.7%,-7.9,-0.3
Georgia St,17-13-0,56.7%,-3.5,+0.8
Colorado St,17-13-0,56.7%,7.8,+2.8
N Texas,13-10-3,56.5%,9.1,+1.2
Lafayette,18-14-0,56.3%,-0.3,-0.5
Montana,14-11-3,56.0%,3.0,0.0
Furman,15-12-1,55.6%,8.3,0.0
Texas A&M,15-12-3,55.6%,6.5,+0.4
CS Northridge,15-12-0,55.6%,9.4,+4.0
Miami OH,15-12-1,55.6%,8.1,+1.9
Texas Tech,16-13-0,55.2%,13.8,+2.6
West Virginia,16-13-1,55.2%,3.6,+2.3
Tennessee,16-13-0,55.2%,13.2,+0.9
Xavier,16-13-0,55.2%,7.2,+1.0
S Alabama,16-13-0,55.2%,8.7,+1.9
Stony Brook,16-13-1,55.2%,-7.7,-1.6
Jacksonville,16-13-0,55.2%,1.6,+0.2
Boise St,16-13-0,55.2%,10.3,+0.7
Kansas St,16-13-0,55.2%,2.1,-0.7
Bowling Green,16-13-1,55.2%,0.5,+0.9
Santa Clara,17-14-0,54.8%,8.8,+4.0
Detroit Mercy,17-14-0,54.8%,-8.8,+0.9
UTSA,14-12-1,53.9%,-0.1,+0.8
Brown,14-12-0,53.9%,1.0,+1.1
NC Asheville,14-12-0,53.9%,6.0,-0.3
Indiana St,15-13-1,53.6%,0.6,-0.7
Winthrop,15-13-0,53.6%,6.8,-0.3
Drake,15-13-0,53.6%,11.5,+1.6
American,15-13-1,53.6%,0.4,0.0
Davidson,15-13-0,53.6%,2.6,-0.8
Tennessee St,15-13-0,53.6%,4.7,+2.1
Tarleton St,15-13-0,53.6%,-6.0,-0.3
St Thomas,15-13-0,53.6%,8.4,+1.4
Arizona St,16-14-0,53.3%,-1.6,+1.6
Georgia,16-14-0,53.3%,6.5,+2.3
Nebraska,16-14-0,53.3%,3.1,-1.0
San Diego,16-14-0,53.3%,-9.5,-1.0
Houston,16-14-0,53.3%,16.5,+1.4
Indiana,16-14-0,53.3%,3.0,+0.2
IU Indy,16-14-0,53.3%,-1.8,+1.9
Ohio St,16-14-0,53.3%,6.1,+1.7
Arizona,16-14-0,53.3%,10.5,+1.1
Florida St,16-14-0,53.3%,2.0,+0.1
FGCU,17-15-0,53.1%,2.8,+0.9
Kent St,13-12-3,52.0%,5.7,+0.4
Saint Peter's,13-12-0,52.0%,0.3,-0.9
C Michigan,14-13-1,51.9%,3.5,+2.3
St Francis PA,14-13-0,51.9%,-0.8,+0.7
N Colorado,14-13-1,51.9%,7.9,+1.5
Incarnate Word,14-13-0,51.9%,4.3,-0.3
Samford,15-14-0,51.7%,9.0,-0.7
Lipscomb,15-14-1,51.7%,12.2,+2.7
San Francisco,15-14-1,51.7%,7.4,+0.8
Little Rock,15-14-0,51.7%,2.6,+0.9
Wyoming,15-14-1,51.7%,-4.0,-1.3
Northwestern,15-14-1,51.7%,4.0,+1.8
Duquesne,15-14-0,51.7%,2.1,+1.3
Sacred Heart,15-14-0,51.7%,1.0,+1.2
Towson,15-14-1,51.7%,3.6,-0.8
Portland,15-14-0,51.7%,-7.3,+0.1
G Washington,15-14-0,51.7%,5.9,+1.0
Campbell,15-14-0,51.7%,3.0,+3.9
High Point,15-14-0,51.7%,13.6,+0.9
Saint Joseph's,15-14-0,51.7%,7.6,+1.8
Villanova,16-15-0,51.6%,6.4,+1.2
Rider,14-14-1,50.0%,-6.1,-1.0
Navy,15-15-0,50.0%,0.7,+0.1
Penn St,15-15-0,50.0%,5.7,-0.6
NJIT,15-15-0,50.0%,-7.9,+0.4
Washington,14-14-0,50.0%,-2.8,-2.9
UAB,14-14-0,50.0%,7.1,-1.8
UT Rio Grande,13-13-1,50.0%,2.7,-1.4
North Dakota,14-14-0,50.0%,-2.4,-1.5
N Dakota St,14-14-0,50.0%,6.8,+2.9
Texas St,14-14-1,50.0%,3.1,-0.3
Mississippi,14-14-1,50.0%,6.9,+0.1
Rutgers,14-14-2,50.0%,-0.6,-0.7
Marquette,14-14-1,50.0%,10.2,-0.1
UT Martin,14-14-1,50.0%,2.7,-0.2
Holy Cross,15-15-0,50.0%,-2.5,+0.2
SMU,15-15-0,50.0%,9.5,+1.7
Harvard,13-13-0,50.0%,-4.0,-1.1
Charleston So,15-15-0,50.0%,-5.7,+1.1
Youngstown St,14-14-1,50.0%,5.1,-0.1
Army,14-14-0,50.0%,-1.0,-2.1
Evansville,15-15-0,50.0%,-4.2,+1.0
E Michigan,14-14-1,50.0%,-2.7,+0.6
Delaware St,12-12-0,50.0%,4.5,+2.4
Illinois Chicago,14-14-0,50.0%,2.9,+0.4
Maryland,14-14-1,50.0%,15.3,+3.4
E Kentucky,15-15-0,50.0%,2.6,+1.6
Oakland,15-15-1,50.0%,-1.2,-0.4
Akron,14-14-0,50.0%,9.4,+1.6
Mercer,14-14-1,50.0%,1.3,-1.9
Kentucky,15-15-0,50.0%,8.8,+1.0
S Indiana,14-14-1,50.0%,-2.0,-0.9
Washington St,15-16-0,48.4%,0.3,-2.7
E Texas A&M,15-16-0,48.4%,-10.5,-0.4
Boston U,14-15-1,48.3%,-1.1,-1.6
Coastal Car,14-15-1,48.3%,-4.3,-1.2
Long Beach St,14-15-0,48.3%,-6.7,-1.7
Maine,14-15-0,48.3%,5.1,+1.1
Milwaukee,14-15-0,48.3%,7.2,+1.3
Valparaiso,14-15-1,48.3%,0.4,+0.4
Tenn Tech,14-15-1,48.3%,-1.9,+0.1
New Mexico,14-15-0,48.3%,10.8,+0.8
Stanford,14-15-0,48.3%,3.4,-1.0
