Team,Over Record,Over %,Under %,Total +/-
Washington,210-174-6,54.7%,45.3%,+2.1
Toronto,194-167-2,53.7%,46.3%,+1.4
Minnesota,195-171-6,53.3%,46.7%,+1.2
Charlotte,200-178-4,52.9%,47.1%,+1.3
Denver,192-171-2,52.9%,47.1%,+1.1
Okla City,183-163-6,52.9%,47.1%,+1.6
Philadelphia,199-183-2,52.1%,47.9%,+1.2
Orlando,187-172-8,52.1%,47.9%,+0.5
LA Lakers,175-163-5,51.8%,48.2%,+1.2
Utah,193-181-3,51.6%,48.4%,+1.3
New York,187-176-1,51.5%,48.5%,+1.2
LA Clippers,201-190-2,51.4%,48.6%,-0.2
Phoenix,183-175-7,51.1%,48.9%,+0.2
Boston,184-177-6,51.0%,49.0%,+1.6
Atlanta,203-198-3,50.6%,49.4%,-0.4
Miami,173-173-5,50.0%,50.0%,0.0
Houston,184-187-4,49.6%,50.4%,+0.5
Milwaukee,196-200-4,49.5%,50.5%,-0.2
Dallas,173-177-5,49.4%,50.6%,-0.3
New Orleans,180-185-8,49.3%,50.7%,+0.3
San Antonio,172-178-6,49.1%,50.9%,+0.3
Chicago,192-200-2,49.0%,51.0%,+0.4
Cleveland,191-199-3,49.0%,51.0%,+0.5
Indiana,189-198-7,48.8%,51.2%,0.0
Golden State,179-188-6,48.8%,51.2%,+0.8
Brooklyn,186-196-3,48.7%,51.3%,+1.7
Sacramento,179-192-6,48.3%,51.8%,-0.5
Detroit,180-205-9,46.8%,53.3%,-0.2
Portland,170-194-5,46.7%,53.3%,-1.0
Memphis,177-203-7,46.6%,53.4%,-0.6
