Team,ATS Record,Cover %,MOV,ATS +/-
San Antonio,691-604-31,53.4%,7.9,+0.7
Okla City,548-490-14,52.8%,7.0,+0.3
New York,347-325-6,51.6%,4.6,-0.5
Utah,492-461-21,51.6%,6.5,-0.1
Memphis,447-422-16,51.4%,5.2,-0.2
LA Clippers,528-500-14,51.4%,6.4,+0.1
Portland,418-397-12,51.3%,5.3,-0.2
Golden State,568-544-25,51.1%,7.6,+0.1
Miami,614-592-26,50.9%,5.8,-0.4
Toronto,453-437-12,50.9%,5.8,-0.2
Indiana,484-470-20,50.7%,5.4,-0.3
Phoenix,509-496-16,50.7%,5.8,-0.6
Denver,565-551-19,50.6%,6.1,-0.4
Boston,645-638-24,50.3%,6.5,-0.1
Philadelphia,406-402-16,50.3%,5.2,-0.4
Milwaukee,490-487-25,50.2%,5.6,-0.7
Charlotte,242-241-5,50.1%,4.4,-0.3
Orlando,380-382-14,49.9%,5.1,-0.8
Cleveland,512-515-23,49.9%,6.5,-0.3
Detroit,405-408-16,49.8%,5.3,-0.6
Chicago,413-420-13,49.6%,4.9,-0.6
Dallas,562-573-29,49.5%,5.8,-0.6
Houston,529-540-15,49.5%,6.1,-0.2
Atlanta,396-413-10,49.0%,4.3,-1.2
Brooklyn,340-359-14,48.6%,4.0,-1.2
New Orleans,358-381-13,48.4%,4.1,-1.1
Sacramento,313-354-20,46.9%,3.9,-1.5
LA Lakers,484-559-21,46.4%,5.3,-1.2
Washington,295-355-13,45.4%,3.8,-1.1
Minnesota,337-410-11,45.1%,4.8,-0.9
