Team,Over Record,Over %,Under %,Total +/-
S Dakota St,84-46-1,64.6%,35.4%,+6.0
Syracuse,69-38-0,64.5%,35.5%,+4.8
Delaware St,72-42-1,63.2%,36.8%,+5.4
New Orleans,65-38-2,63.1%,36.9%,+3.4
NJIT,74-45-1,62.2%,37.8%,+3.0
Santa Clara,64-39-4,62.1%,37.9%,+2.8
Weber St,82-53-1,60.7%,39.3%,+2.7
Columbia,67-44-3,60.4%,39.6%,+3.1
Central Ark,73-48-2,60.3%,39.7%,+3.7
Sacred Hrt,76-50-0,60.3%,39.7%,+4.8
Northeastrn,85-56-1,60.3%,39.7%,+2.7
Iowa St,65-43-1,60.2%,39.8%,+4.5
NC-Asheville,63-42-4,60.0%,40.0%,+3.8
S Indiana,24-16-0,60.0%,40.0%,+4.4
Fresno St,78-52-1,60.0%,40.0%,+2.3
W Georgia,6-4-0,60.0%,40.0%,-1.3
Oral Roberts,90-62-2,59.2%,40.8%,+2.7
UTSA,78-54-2,59.1%,40.9%,+5.4
South Dakota,78-54-3,59.1%,40.9%,+4.9
LSU,63-44-1,58.9%,41.1%,+3.8
Lg Beach St,90-63-0,58.8%,41.2%,+5.0
Michigan,64-45-0,58.7%,41.3%,+2.5
UNLV,68-48-0,58.6%,41.4%,+3.9
Denver,82-58-1,58.6%,41.4%,+1.9
Wright St,82-58-0,58.6%,41.4%,+3.2
North Dakota,89-63-1,58.6%,41.5%,+4.1
Morgan St,62-44-1,58.5%,41.5%,+2.4
Oregon St,65-47-0,58.0%,42.0%,+0.1
Seattle,58-42-2,58.0%,42.0%,+2.3
NC A&T,64-47-0,57.7%,42.3%,+2.9
Illinois St,72-53-2,57.6%,42.4%,+2.7
Holy Cross,65-48-3,57.5%,42.5%,+1.3
Youngs St,86-64-0,57.3%,42.7%,+1.9
Nebraska,68-51-1,57.1%,42.9%,+2.6
St Josephs,72-54-0,57.1%,42.9%,+3.4
Indiana St,72-54-2,57.1%,42.9%,+4.3
Louisiana,78-59-2,56.9%,43.1%,+1.7
Arizona,62-47-0,56.9%,43.1%,+4.3
Toledo,81-62-1,56.6%,43.4%,+4.2
Providence,60-46-4,56.6%,43.4%,+0.4
Bowling Grn,78-60-0,56.5%,43.5%,+2.6
Alcorn St,74-57-0,56.5%,43.5%,+2.9
Buffalo,75-58-1,56.4%,43.6%,+2.7
Georgetown,62-48-0,56.4%,43.6%,+3.0
Old Dominion,71-55-2,56.4%,43.7%,+2.2
Sam Hous St,63-49-0,56.3%,43.8%,+1.1
Boston Col,59-46-4,56.2%,43.8%,+0.8
Stetson,64-50-3,56.1%,43.9%,+2.0
Tulane,60-47-0,56.1%,43.9%,+2.6
New Mexico,65-51-0,56.0%,44.0%,+3.8
Texas A&M,56-44-1,56.0%,44.0%,+1.4
Georgia,63-50-0,55.8%,44.3%,+1.9
U Mass,63-50-0,55.8%,44.3%,+1.4
Florida St,59-47-3,55.7%,44.3%,+0.7
Charlotte,69-55-5,55.7%,44.4%,+1.7
Louisville,60-48-1,55.6%,44.4%,+2.5
Detroit,91-73-4,55.5%,44.5%,+4.0
Cornell,71-57-1,55.5%,44.5%,+3.4
Hawaii,51-41-3,55.4%,44.6%,+2.4
W Virginia,57-46-2,55.3%,44.7%,+2.2
E Carolina,57-46-3,55.3%,44.7%,+0.5
Idaho St,84-68-2,55.3%,44.7%,+1.6
Montana,84-68-0,55.3%,44.7%,+3.2
Hampton,58-47-0,55.2%,44.8%,+2.5
Mercer,79-64-2,55.2%,44.8%,+2.8
