Team,ATS Record,Cover %,MOV,ATS +/-
Lafayette,4-0-0,100.0%,-1.5,+3.3
N Iowa,7-0-0,100.0%,18.1,+13.2
E Kentucky,1-0-0,100.0%,15.0,+5.0
Indiana St,2-0-0,100.0%,-4.5,+6.3
UTSA,3-0-0,100.0%,0.7,+14.5
UT Rio Grande,2-0-0,100.0%,-8.0,+17.0
FGCU,4-0-0,100.0%,4.5,+9.4
Miami OH,1-0-0,100.0%,14.0,+2.5
Idaho St,3-0-0,100.0%,-7.0,+9.8
Kent St,1-0-0,100.0%,16.0,+13.5
W Kentucky,3-0-1,100.0%,11.8,+5.8
Georgia St,8-1-0,88.9%,-4.7,+2.0
Santa Clara,7-1-0,87.5%,19.3,+14.8
SE Missouri St,7-1-0,87.5%,4.0,+6.6
Vanderbilt,7-1-0,87.5%,8.0,+3.8
Samford,5-1-0,83.3%,13.2,+7.3
Prairie View,5-1-0,83.3%,-4.5,+9.6
Ball St,5-1-0,83.3%,-1.0,+2.3
Stony Brook,4-1-0,80.0%,1.8,+6.6
San Jose St,4-1-0,80.0%,-1.0,+3.6
Robert Morris,4-1-0,80.0%,8.6,+6.9
West Virginia,4-1-0,80.0%,-1.8,+4.7
Maryland ES,4-1-0,80.0%,-21.8,-5.7
NC Wilmington,4-1-0,80.0%,8.8,+7.5
Louisiana Tech,4-1-0,80.0%,4.4,-0.4
Missouri St,4-1-0,80.0%,0.6,+1.7
Winthrop,4-1-0,80.0%,7.8,+2.6
Jacksonville St,4-1-0,80.0%,4.4,+7.4
Mercyhurst,4-1-1,80.0%,-15.7,+2.9
Morehead St,4-1-0,80.0%,-8.6,+0.1
Michigan St,11-3-1,78.6%,10.8,+4.6
Detroit Mercy,7-2-0,77.8%,-7.6,+6.6
Duquesne,7-2-0,77.8%,2.9,+5.5
UC Irvine,7-2-0,77.8%,9.1,+2.1
Delaware St,3-1-0,75.0%,-2.5,+4.9
S Carolina St,3-1-1,75.0%,3.4,+4.1
C Connecticut,3-1-0,75.0%,7.0,+3.3
St John's,6-2-2,75.0%,11.1,+5.7
Iowa St,3-1-0,75.0%,10.5,+2.8
Furman,6-2-0,75.0%,12.0,+5.9
Tennessee,6-2-0,75.0%,17.8,+6.8
NW State,3-1-0,75.0%,-14.3,+4.4
Hawai'i,3-1-0,75.0%,6.5,+5.1
SIU Edward,6-2-0,75.0%,2.0,+9.3
Delaware,3-1-0,75.0%,11.0,+9.8
UMass Lowell,6-2-1,75.0%,6.4,+2.8
W Georgia,3-1-0,75.0%,-12.5,+3.5
