Team,ATS Record,Cover %,MOV,ATS +/-
Boston,534-457-21,53.9%,4.5,+0.8
Okla City,480-426-18,53.0%,1.8,+0.6
Utah,464-437-21,51.5%,1.6,+0.5
Philadelphia,473-447-19,51.4%,-0.4,+0.2
Dallas,469-447-21,51.2%,0.5,+0.4
Indiana,458-439-20,51.1%,0.5,+0.4
LA Clippers,479-462-7,50.9%,2.9,+0.2
Miami,479-462-24,50.9%,0.6,+0.1
Memphis,460-445-14,50.8%,-0.2,+0.4
Toronto,478-464-14,50.7%,1.9,+0.3
Golden State,498-486-23,50.6%,5.0,-0.1
Orlando,440-435-14,50.3%,-3.5,-0.3
San Antonio,452-448-15,50.2%,0.8,+0.1
New York,440-438-15,50.1%,-2.0,+0.3
Brooklyn,444-447-16,49.8%,-2.3,0.0
Sacramento,424-428-27,49.8%,-2.2,-0.4
Milwaukee,468-473-21,49.7%,2.8,-0.4
Portland,451-456-18,49.7%,-1.4,-0.2
Denver,463-469-20,49.7%,1.7,0.0
New Orleans,439-448-12,49.5%,-0.9,+0.2
Detroit,420-429-24,49.5%,-3.1,+0.1
Houston,458-471-15,49.3%,0.6,-0.2
Chicago,431-445-15,49.2%,-1.9,-0.3
Phoenix,444-467-11,48.7%,-1.3,-0.8
Atlanta,448-474-8,48.6%,-1.0,-0.5
Charlotte,414-438-20,48.6%,-3.1,-0.4
LA Lakers,436-472-13,48.0%,-1.6,-0.3
Cleveland,451-490-22,47.9%,1.1,-0.3
Washington,421-466-19,47.5%,-2.8,-0.6
Minnesota,417-467-15,47.2%,-0.8,0.0
