Team,ATS Record,Cover %,MOV,ATS +/-
St. Thomas,43-22-2,66.2%,3.3,+3.8
Wisconsin,81-54-7,60.0%,6.8,+1.7
Neb Omaha,95-64-2,59.8%,-2.5,+1.1
Furman,114-79-1,59.1%,4.8,+1.1
Mercyhurst,10-7-0,58.8%,-3.6,+2.2
Houston,88-62-2,58.7%,11.8,+3.1
Penn St,79-56-2,58.5%,3.0,+1.4
Stony Brook,83-59-4,58.5%,0.4,+0.7
Colgate,73-52-3,58.4%,4.8,+2.2
Queens,29-21-1,58.0%,0.9,+1.5
Utah Valley,91-66-2,58.0%,1.1,+2.5
UCF,86-63-1,57.7%,2.7,+2.0
Jackson St,73-54-1,57.5%,-1.5,+0.9
Creighton,86-64-3,57.3%,5.8,+1.0
Rob Morris,89-67-2,57.1%,-1.4,+0.6
S Car State,65-49-3,57.0%,-5.4,+1.0
Nevada,101-77-4,56.7%,3.8,+0.2
UCSD,38-29-0,56.7%,1.4,+1.3
Yale,95-73-7,56.6%,5.3,+1.0
Maine,62-48-2,56.4%,-7.9,+1.4
Memphis,77-60-2,56.2%,5.1,+0.9
Baylor,100-78-3,56.2%,7.5,+1.4
Florida A&M,64-50-0,56.1%,-7.1,+0.7
NC Central,65-51-2,56.0%,1.9,+0.9
Oakland,104-82-5,55.9%,1.3,-0.3
Presbyterian,67-53-4,55.8%,-6.4,+0.2
St Bonavent,92-73-7,55.8%,4.7,+1.3
Drake,100-80-5,55.6%,1.7,+1.0
Hampton,71-57-1,55.5%,-3.1,+0.4
Butler,87-70-4,55.4%,5.7,+1.2
Alcorn St,67-54-3,55.4%,-3.4,+0.6
USC,110-89-0,55.3%,4.2,+1.1
LA Tech,114-93-0,55.1%,4.9,-0.1
Maryland,71-58-3,55.0%,6.2,+0.7
Campbell,82-67-1,55.0%,-0.1,+1.4
S Alabama,111-91-2,55.0%,-1.6,-0.1
Virginia,95-78-5,54.9%,7.8,-0.4
Michigan,84-69-1,54.9%,6.4,+2.1
Lafayette,80-66-1,54.8%,-3.3,-0.1
TN Tech,98-81-3,54.8%,-3.9,+0.2
Stetson,75-62-5,54.7%,-4.5,+1.3
Santa Clara,100-83-6,54.6%,-1.0,+0.7
SE Louisiana,66-55-3,54.6%,-1.7,+0.1
Marist,75-63-2,54.4%,-1.8,+1.9
Kansas St,96-81-2,54.2%,0.8,+0.1
San Diego St,97-82-7,54.2%,7.4,+0.9
E Carolina,60-51-4,54.1%,-1.2,+0.7
N Illinois,100-85-5,54.1%,-2.3,+0.8
Marquette,81-69-2,54.0%,6.6,+1.8
Wm & Mary,110-94-4,53.9%,-0.8,+0.5
E Washingtn,111-95-4,53.9%,2.9,+1.2
Louisville,78-67-5,53.8%,3.4,0.0
Niagara,86-74-0,53.8%,-2.9,+0.4
F Dickinson,74-64-1,53.6%,-1.8,+1.5
GA Tech,83-72-2,53.6%,-2.3,+0.5
UC Irvine,100-87-5,53.5%,5.4,+0.7
Temple,70-61-5,53.4%,0.4,+0.5
Jksnville St,102-89-5,53.4%,0.5,+1.0
Towson,112-98-7,53.3%,1.9,+0.6
Alabama,104-91-3,53.3%,5.1,+1.1
VA Tech,82-72-0,53.3%,3.7,+0.8
Wake Forest,74-65-4,53.2%,1.4,+1.2
Delaware St,58-51-1,53.2%,-8.4,-0.2
GA Southern,101-89-6,53.2%,0.8,+0.8
Maryland BC,68-60-2,53.1%,-1.8,+1.1
Florida St,77-68-6,53.1%,3.3,+0.3
